sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_alive,is_time
7546483,12117060,1,kaduma,,ad,kaks,Kahel,Kahel pool kaovad pikad liivarannad maakera kumeruse taha .,,,,no,,no,no
3346432,5382424,5,kaitsma,,ad,kord,korral,"Viimases geimis saime paaril korral palli kaitses kätte , kuid ei suutnud seda ründajatele ette tõsta , "" lausus Rautio .",,,,no,,no,no
8674963,13918380,32,naerma,,ad,tingimus,tingimusel,"Ja samas , ma olen tähele pannud , et kui siia tuua mõni trupp , kellel on ka momente etenduses sees , kus saab nalja , siis meie publik mitte mingil tingimusel ei naera .",,,,no,,no,no
5853203,9392876,14,ennustama,,ad,õppeaasta,õppeaastal,Lisaks ennustab linna haridusamet koolidele pea sama suurt õpilaste arvu vähenemist ka järgmisel õppeaastal .,,time,,no,,no,yes
49870,86202,7,elama,kaasa,all,lapseootuspäev,lapseootuspäevadele,Kerttu sõnul elasid perekonna sõbrad tema lapseootuspäevadele innukalt kaasa : “ Muudkui helistasid ja uudishimutsesid !,,,,no,"The phrase 'lapseootuspäevadele' does not indicate a physical place but rather a time or period, so it is not an adverbial of place.",no,no
17042799,26194346,11,lööma,kaasa,ad,kuju,kujul,"Tõsi , bändi suurim staar lööb ühes laulus kaasa hologrammi kujul .",,,,no,,no,no
10468953,16788578,14,tõstma,,ad,vastuvõtmine,vastuvõtmisel,Valitsuses eile esimesel lugemisel olnud mootorikütuse aktsiisi seaduse muutmise seaduse eelnõu tõstab Riigikogus vastuvõtmisel bensiini hinna sajandivahetuseks vähemalt kümne ja diislikütusel umbes üheksa kroonini liitrilt .,,event,,no,,no,no
14737316,23216397,14,riputama,,ad,tagajärg,tagajärjel,"Eesti Ekspressi peatoimetaja Aavo Kokk tunnistas , et lehes poleks artiklit , mille tagajärjel Soonik lipsu nurka riputas , ilmunud , kui Vilba andnuks mõistuspäraseid vastuseid Kalevi eelarve kohta .",,,,no,,no,no
5703469,9148176,4,rõõmustama,,ad,aeg,ajal,Tavakodanikud rõõmustasid samal ajal Haagi väljakutel toimunud rahvakogunemistel .,,,,no,,no,yes
8220160,13190953,6,jääma,puudu,ad,esindus,esindusel,"Napilt jäi sellest puudu Valga esindusel , kes Rahvaliigas neljandaks tuli .",,,,no,,no,no
7894274,12638353,5,seletama,,all,subjekt,subjektile,"Kiilakas seletas sinise ninaga subjektile midagi viletsas vene keeles , koputas seina veel mõnes teiseski kohas ja tormas koridori , sininina tema järel .",,,,no,The phrase 'subjektile' was classified as not adverbial of place because it refers to a recipient of an action rather than specifying a location.,no,no
3444212,5545192,2,saama,täis,el,abiellumine,Abiellumisest,""" Abiellumisest sai nüüd 50 aastat täis .",,event,,no,,no,no
11390554,18252426,3,jätkama,,el,hirm,hirmust,"Hoolimata pidevast hirmust , jätkab Jelena Tregubova Vene võimude ja eriti president Vladimir Putini kritiseerimist .",,,,no,,no,no
210761,343744,2,lähtuma,,ad,alus,alusel,"Eriala alusel kõrgelt kvalifitseerituks defineerimisel lähtuvad nad ILO rahvusvahelisest standardsest erialade klassifikatsioonist , mis jagab erialad kümnesse kategooriasse ja kõrgelt kvalifitseeritud töötajaid leidub neist esimeses kolmes , ehk siis 1 ) seadusandjad , vanemametnikud ja mänedžerid ; 2 ) professionaalid ; ning 3 ) tehnikud ja abiprofessionaalid .",,,,no,,no,no
2188423,3497482,11,lähtuma,,ad,reguleerimine,reguleerimisel,""" Kohtuprotsessi võitmine andis kinnitust , et Sideamet lähtub telekommunikatsioonituru reguleerimisel õigetest alustest , "" lisas Jõema .",,,,no,,no,no
3656636,5888941,24,toetama,,el,küsitu,küsitust,"Paljud said vähem raha kui küsisid , kuid kolme kultuuriväljaannet - Sirpi , Kultuuri ja Elu ning Keelt ja Kirjandust - toetab fond küsitust suurema summaga .",,alive,,no,,no,no
5027549,8069146,1,pudenema,,ad,Grünbergi,Grünbergil,"Grünbergil pudeneb ka neid mõlemast varrukast , kuid paremal juhul saavad neist autori unikaalobjektid , vahel siiski ka hullumeelne interjöör mõnes avalikus asutuses .",,,,no,,yes,no
3514886,5659627,12,üritama,,ad,nõudmine,nõudmisel,""" Kutsekoolide kohta on meil praegu veel vähe materjale , kuid nõudmisel üritame noort huvitava informatsiooni otsida , "" lubas Laido .",,,,no,The phrase 'nõudmisel' was classified as 'no' because it indicates a condition or reason rather than specifying a location or place.,no,no
619175,982160,1,piisama,,el,Taotletav,Taotletavast,"Taotletavast ei piisaks kooli internaadi ja sööklakompleksi remontimiseks , mille jaoks on vaja juurde sama palju raha .",,,,no,"The phrase 'Taotletavast' was classified as 'no' because it refers to an amount or source of something, not a physical location or place.",no,no
10927174,17500420,16,kohkuma,,el,pärimine,pärimisest,"Krundil askeldanud noormees , ettevõtja Leho Laht , kellelt maja esindaja selgust nõutas , oli pärimisest kohkunud - temal asjaajamine alles pooleli , aga juba naabermaja pabistab .",,,,no,,no,no
34302,58947,21,pakutama,,all,mina,mulle,"Jenniferi sõnul kartis ta kõige rohkem seda , et tema rollid muutuvad liiga ühekülgseks : “ Vahepeal mõtlesin , et mulle peale teismeliste lapsukeste osade muud ei pakutagi .",,,,no,,yes,no
5462909,8758645,12,nördima,,el,sõnavõtt,sõnavõtust,"Ferrari tehniline juht Ross Brawn on nördinud McLareni bossi Ron Dennise sõnavõtust , kus tagumine süüdistas Ferrarit pilootide eluga riskimises .",,,,no,,no,no
1734642,2761322,12,saama,juurde,ad,tulemus,tulemusel,"Astok märkis , et peagi lõpeb järjekordne arvutihange koolidele , mille tulemusel saavad koolid ligi poolteise miljoni krooni eest arvuteid juurde .",,,,no,,no,no
6313853,10144777,18,saama,üle,el,Stevenson,Stevensonist,"Kui Burnsi saab veel kuidagi kahe silma vahele jätta ja Scotti lihtsalt romantismi esindajaks pidada , siis Stevensonist ei saa tänapäeval enam üle ega ümber , tema juurde naastakse ikka ja jälle , Jekylli ja Hyde'i otsingud kestavad edasi , ja tema panus kirjandusse on maailmalaiune .",,,PER,no,,yes,no
17338998,26609099,4,tähistama,,ad,kord,korral,Muidu tähistame esimesel korral rumaluse ning alles teisel korral tarkuse võitu .,,,,no,,no,no
9470267,15203583,12,juhinduma,,el,leping,lepingust,Seni on Leedu ja Poola readmissiooniküsimustes juhindunud viis aastat tagasi allkirjastatud lepingust viisavaba rezhiimi kohta .,,,,no,,no,no
18659400,28218719,5,liituma,,ad,üheksakümnes,üheksakümnendatel,"Clarkson liitus sarjaga millalgi üheksakümnendatel , kuid jõudis sealt vahepeal lahkuda .",,,,no,,no,yes
3896810,6276416,4,määrama,,all,haigushüvitis,haigushüvitistele,Lisaks määraks Keskerakond haigushüvitistele lae .,,,,no,"The word 'haigushüvitistele' refers to an object or target of the action, not a spatial location, so it is not an adverbial of place.",no,no
3742752,6027570,18,saama,,ad,Pekingi-aasta,Pekingi-aastal,"Pealegi on ameeriklane oma tagasitulekust teada andnud iga hooaja eel , "" sõnas Nool , kes saab Pekingi-aastal 2008 38-aastaseks .",,,,no,,no,yes
6028454,9675332,12,jutustama,,el,kaunitar,kaunitarist,"Ballett "" Tulipunane lilleke "" jutustab Sergei Aksakovi muinasjutu ainetel loo kaunitarist ja koletisest ning nende armastusest .",,alive,,no,,yes,no
7360640,11813168,4,meeldima,,el,savi,savist,"Kui Jumalale meeldiski savist inimeste vorpimine , siis olnuvat see tema isiklik asi .",,,,no,,no,no
7363165,11817329,5,soovitama,,ad,emiir,emiiril,Vene saatkonnast soovitas ta emiiril aga küll suure kaarega mööda sõita .,,alive,,no,,yes,no
17477065,26791482,5,lükkama,tagasi,el,hundipass,hundipassist,Annibale Gammarelli on kuuldused hundipassist vihaselt tagasi lükanud .,,,,no,"The phrase 'hundipassist' is not classified as an adverbial of place because it does not describe a location or setting, but instead refers to an object (wolf pass) in a different context.",no,no
12271345,19644980,17,tegutsema,,el,senine,senisest,"Nüüd peaksid elektrikatkestused vältama senisest lühemat aega , sest elektriavariibrigaadide lemmikauto Ford Rangeri kapoti all tegutseb senisest tublisti rohkem hobujõude .",,,,no,,no,no
17241104,26471171,12,tulema,välja,ad,lahendus,lahendusel,"“ Oleme kutsutud suure pere liikmeteks , ” tuleb euroajakirja ristsõna lahendusel välja .",,,,no,,no,no
16086731,24971057,16,heitma,ette,ad,kord,korral,""" Kas seekord oli tempo õige ? "" küsib Sander naljatades Veikolt , kes eelmisel korral orkestrile aeglast mängu ette heitis .",,,,no,,no,no
1681431,2678007,3,tulema,sisse,ad,aeg,ajal,""" Samal ajal tuleb kevadkaupa juba praegu sisse , "" teatab lasteosakonna müüjanna Külli .",,,,no,,no,yes
13332282,21329051,3,andestama,,all,laar,Laarile,Nemad andestasid Laarile kõige raskemal hetkel pumppüssiloo ja nüüd on neil põhjust loota Laari kaitsele .,,,PER,no,,yes,no
3285322,5280562,13,ilmuma,,ad,Noora,Nooral,"Teises klassis õppival Jennal on tunnistusel säranud ainult viied , viiendas käival Nooral ilmus jõulude ajal esimene neli .",,,,no,,yes,no
956358,1523255,14,kasutama,ära,ad,juuresolek,juuresolekul,"Poola , Tšehhi , Ungari ja Slovakkia peaminister kasutasid Saksa kantsleri Gerhard Schröderi juuresolekul Poola riigi rajamise tuhandenda aastapäeva tseremooniat ära selleks , et nõuda Euroopas ikka veel eksisteerivate eraldusjoonte kaotamist .",,state,,no,,no,no
6348132,10200500,13,tekkima,,el,elanik,elanikust,"Üldiselt on aktsioon kulgenud rahulikult , suuremad probleemid tekkisid laupäeva hommikul kohalikust elanikust noodatõmbajaga , kes inspektoreid ähvardama kippus .",,alive,,no,,yes,no
11077463,17744691,6,demonstreerima,,all,koolivend,koolivennale,"Ilmse rahuloluga demonstreerib Kirss endisele koolivennale Mälbergile Kranichi vabanduskirja , milles selgitatakse , et tema sõnu on valesti tõlgendatud .",,alive,,no,,yes,no
722669,1151500,3,näitama,,ad,hankimine,hankimisel,Sobivate riiete hankimisel on Sink näidanud ettevõtlikkust varemgi .,,,,no,,no,no
912996,1455168,9,valmistama,,all,investor,investorile,Kogu protsess valmistab Optiva Panga ette müügiks uuele investorile .,,alive,,no,,yes,no
683104,1086203,13,pakkuma,,all,Freud,Freudile,""" Allik toob näite Viini filosoofist Heinrich Gomperzist , kes pakkus end Freudile katseisikuks .",,,LOC,no,,yes,no
10803278,17302479,11,sõltuma,,el,aastalõpubilanss,aastalõpubilansist,Müügihind avalikustatakse pärast tehingu toimumist ja sõltub Estiko ning Rotagrupi aastalõpubilansist ja selles kajastuvast omakapitalist .,,,,no,The phrase 'aastalõpubilansist' is not classified as adverbial of place because it refers to a source or basis of comparison rather than a physical location.,no,no
11078470,17746401,11,karistama,,ad,poolaeg,poolajal,Ründepaar Francesco Totti ja Filippo Inzaghi karistas rumeenlasi juba esimesel poolajal kaks korda .,,time,,no,,no,yes
10628027,17034249,1,suhtuma,,adit,laulmine,Laulmisse,Laulmisse suhtub ta praegu üldse pisut ettevaatlikult .,,,,no,,no,no
2211523,3536642,6,katkestama,,ad,seis,seisul,"Pärast 70-minutilist mängu katkestas vihm seisul 7 : 5 , 3 : 0 mängu tunniks .",,,,no,,no,no
165575,275890,16,süüdistama,,in,eiramine,eiramises,Indiana ülikooli professor Yoshio Iwamoto süüdistab akadeemikuid näiteks Jun'ichirõ Tanizaki ja Yukio Mishima eiramises .,,,,no,,no,no
1687960,2686894,35,jääma,vahele,all,mina,meile,""" Ilmselt ei mõjutanud karistus Andrest raasugi , sest juba samal päeval , kui ta trellide tagant välja sai ja arestitud autole koos sõbraga parklasse järele läks , istus ta ka rooli ja jäi meile taas vahele , "" lausus politseinik .",,,,no,,yes,no
2357455,3777744,2,viitama,,all,aktsiamüük,aktsiamüügile,Asutajate aktsiamüügile viitab 1998. aasta sügise tehingustatistika .,,,,no,"The phrase 'aktsiamüügile' indicates a reference to an action (stock selling) and not a physical place, so it is not adverbial of place.",no,no
668038,1062035,10,tapma,,el,liigkasuvõtja,liigkasuvõtjast,"Kooliklassikana nämmutatud lugu vaesest üliõpilasest Raskolnikovist , kes tapab liigkasuvõtjast vanamoori oma õpingute jätkamiseks ning ema ja õe toetamiseks , on ehmatavalt tänane .",,alive,,no,,no,no
699771,1113402,15,katkema,,ad,juht,juhul,"Praegu kehtivad seadused ei võimalda valijatel seimi liiget tagasi kutsuda ( parlamendiliikme volitused katkevad juhul , kui kohus tunnistab ta teovõimetuks või seim ise jätab ta mandaadist ilma , avaldades umbusaldust ) .",,,,no,,no,no
13609787,21761719,26,andma,,el,ajalootunnetus,ajalootunnetusest,"Kuigi aegajalt korraldatud ajakirjanduslikud eksperimendid eri masti prominentidega ajalootundmise vallas ei näita sageli just kõige hiilgavamat teadmiste taset , annab SL-i küsitlus tunnistust rahva tervest ajalootunnetusest .",,,,no,,no,no
1400781,2227711,8,sekkuma,,adit,selgitamine,selgitamisse,Millistes tuultes need kilogrammid siis räigemalt paremuse selgitamisse sekkuvad ?,,,,no,,no,no
6329478,10169732,12,kohustama,,ad,soov,soovil,"Parlamendi kiiret kinnitust ootab põhiseaduskomisjoni algatatud eelnõu , mis kohustab omal soovil ametist lahkuvat riigikontrolöri sellest neli kuud ette teatama , et president saaks kohe uut kandidaati otsima hakata .",,,,no,"The phrase 'soovil' does not refer to a specific location, so it is not an adverbial of place.",no,no
5221670,8376191,6,tüdinema,,el,korraldamine,korraldamisest,"Ljadov on ilmselt tüdinenud transiidi korraldamisest läbi Läti ja Leedu , kindlasti on äritegevus kodus palju paremini kontrollitav .",,,,no,,no,no
12494388,19998553,36,lugema,,all,likvideerimine,likvideerimisele,"Kindlasti tuleb vaeva näha efektiivsuse tõstmisega , kindlasti tuleb jätkata diskussiooni riigi kohahaldusorganite ühendamisest maavalitsustega ( tarbijakait-se , muinsuskaitse , tööhõivekeskused jms ) , ent haldusreformi keskendamine maakonnatasandi territoriaalse juhtimise ümberkorraldamisele ( loe : maavalitsuste likvideerimisele ) tähendaks tegelikult vajalikust haldusreformist möödahiilimist ja sellega ka haldusreformi läbikukkumist .",,,,no,,no,no
5388777,8641050,8,sündima,,el,ebamugavustunne,ebamugavustundest,Kas ettepanek suvisele ajale üleminekust sündis isiklikust ebamugavustundest ?,,,,no,,no,no
3082392,4947849,5,kandma,ette,el,tema,temast,"Loudon kannab tulemustest ette temast kõrgemale ohvitserile , see avaldab kiitust ja teatab siis õhinal , et paar kvartalit eemal läbiotsimist korraldavatel ameeriklastel on vedanud - koer andis hoovis peenarde vahel nuuskides märku peidikutest .",,,,no,,yes,no
12235842,19589183,5,koosnema,,el,ainuomand,ainuomandist,"Seega koosneb korteriomand korteri ainuomandist ja ühises kasutuses olevate maja muude osade ning maja juurde kuuluva maa kaasomandist , selgitas asekantsler .",,,,no,,no,no
1749341,2785186,14,katkema,,ad,seis,seisul,"Skandaal sündis Lõuna-Ameerika tsooni I liigas , kus Tshiili ja Argentiina kohtumine katkes seisul 1 : 1 pealtvaatajate märatsemise tõttu .",,,,no,The phrase 'seisul' is not classified as an adverbial of place because it does not describe a location but a state or condition in the context of the score.,no,no
13701751,21893138,12,astuma,üles,ad,september,septembril,Moissejev astub Tallinna Linnahallis üles koos Prantsuse estraaditähe Nilda Fernandeziga 20. septembril .,,time,,no,,no,yes
3457829,5567502,1,valama,,ad,pilt,Pildil,"Pildil valab Peetre jalgadele jäätükke füsioterapeut Priit Lehismets , pealt vaatab treener Ants Kiisa .",,,,no,,no,no
3909911,6297862,7,paluma,,ad,asepresident,asepresidendil,"USA president George Walker Bush palus asepresidendil kohtuda Euroopa liidritega tippkohtumisel , et rõhutada regiooni demokraatlikuks muutumise vajadust ning edendada presidendi vabaduskava .",,alive,,no,,yes,no
4353969,7003911,11,nõudma,,ad,rebenemisäär,rebenemisäärel,"Hiljem , kui ta veel lisaks kuuleb , et Võssotski rebenemisäärel häälel nõuab , et "" parnja v gori tjani , riskni "" , hakkab tal oma kodumaa pärast päris häbi .",,,,no,,no,no
8128975,13046412,17,astuma,välja,ad,vajadus,vajadusel,"Erandina teatas Viru Kalatööstuse juht Agu Laanemets , et tema ettevõte kerjama ei lähe ja astub vajadusel ainult riigiabile lootvast liidust välja .",,,,no,,no,no
2801704,4492477,13,nördima,,el,seisukoht,seisukohast,"Reformierakonna fraktsiooni esimees Jaanus Tamkivi on nördinud majandusministeeriumi eelmisel nädalal välja öeldud seisukohast , et Saaremaa püsiühenduse rajamine võib venida 25 aasta taha .",,,,no,,no,no
4646159,7466376,17,pälvima,,ad,koostamine,koostamisel,"Autasu pälvisid Prantsusmaa suursaadik Jean-Jacques Subrenat kaasabi eest Eesti-teemalise esseekogumiku "" Eesti identiteet ja iseseisvus "" koostamisel ja väljaandmisel , Fred Jüssi püsiväärtuste ja loodusläheduse kauaaegse propageerimise eest , Marek Strandberg uute alternatiivenergeetika tehnoloogiate väljapakkumise eest , Nelli Kalikova väljapaistva panuse eest HI-viiruse leviku vastasesse võitlusesse ja ennetustöösse ning Andrus Kivirähk eesti rahva põhiolemuslike joonte humoorika kirjeldamise eest romaanis "" Rehepapp "" .",,,,no,"It was classified as not adverbial of place ('no') because 'koostamisel' refers to the process or participation in creating something, not a physical location.",no,no
398304,619423,3,kaaluma,,ad,andmed,andmeil,Eesti Päevalehe andmeil kaalub Koonderakond Tallinna linnapea kandidaatidena ka ekspeaministrit Tiit Vähit .,,,,no,,no,no
1586891,2524701,4,kandma,üle,ad,nõue,nõudel,"Tema Ülipühaduse paavsti nõudel Eesti Televisioon "" marssimist "" sel aastal üle ei kanna .",,,,no,,no,no
17561291,26918040,5,sündima,,el,austus,austusest,""" Kalender sündis suurest austusest nende kunstnike vastu , "" ütles kalendri väljaandja , MTÜ Läänemaa Kunstivara juhataja Aita Mölder .",,state,,no,,no,no
3038096,4873720,11,pruukima,,all,pensionikoguja,pensionikogujale,"Paraku kaasnevad nende tõusudega pahatihti ka kiired langused , mis pensionikogujale ei pruugi sugugi meeltmööda olla .",,,,no,,yes,no
13520518,21624996,3,näima,,all,esindaja,esindajaile,"Teiste spordialade esindajaile näib , et tennisistide eskiis arvestab tennisistide huve .",,alive,,no,,yes,no
8497028,13618928,29,põhinema,,ad,eristus,eristustel,"Soome keele materjalile tuginedes väidab Laury , et ei diakroonia ega demonstratiivide kasutus ei anna mingit põhjust arvata , isegi demonstratiivide endi kohta , et nad põhinevad ruumilistel eristustel : hoopis dialoogilised rollid on määravad ( Laury 1996b : 306 ) .",,,,no,,no,no
122409,205095,15,moodustama,,el,SKT,SKT-st,"Investeeringute tase on praegu peaaegu 30% SKT-st , kodumaised säästud aga moodustavad umbes 20% SKT-st .",,,,no,,no,no
14737082,23216074,3,võitma,,ad,avanädal,avanädalal,Vastupidi tuuri avanädalal neli etappi võitnud Cipollinile ei suutnud Zabel sarnases olukorras esikohta hoida .,,,,no,,no,yes
16718774,25723007,7,tulema,järele,all,protsent,protsendile,"Peremees tuleb järele vaid umbes 10 protsendile koertest ja 0,7 protsendile kassidest .",,,,no,,no,no
8165218,13106820,1,sekkuma,,ill,hea,Headesse,"Headesse , sümboolseks üldistuseks kasvada tõotavatesse tekstidesse ( nt nimijutustus “ Toru ” ) sekkub otsene ütlemine , publitsistlik noot , neis on seetõttu “ vähem kunsti ” kui varasemas loomingus .",,,,no,,no,no
15259356,23834537,7,keelduma,,el,kraam,kraamist,"Siiski üllatavalt paljud keelduvad tasuta pakutavast kraamist , vihjates käe otsas rippuvale lapsele või parklasse jäetud pereliikmele .",,,,no,,no,no
6499175,10452849,10,teavitama,,ad,üldjuht,üldjuhul,"Kuivõrd Securitasel puudub Sauega korrakaitse leping , teavitab patrull üldjuhul korrarikkumistest politseid .",,,,no,"The phrase 'üldjuhul' was classified as not adverbial of place ('no') because it refers to a general condition or situation, not a specific place.",no,yes
4485362,7212227,22,astuma,üles,ad,juhendamine,juhendamisel,"Sarja esimesel kontserdil "" Pühad , pahad ja armastus "" astuvad üles Maria Staak ja Kiili kunstide kooli vanamuusikaansambel Heili Meibaumi juhendamisel .",,,,no,,no,no
13005251,20808497,5,mõtlema,,all,ebaõnn,ebaõnnele,"Mõtlen veel sageli tollele ebaõnnele , » kurtis Nikitin .",,state,,no,,no,no
9881591,15853669,25,keelduma,,el,lisakommentaar,lisakommentaaridest,"Kaitsepolitsei peadirektor Jüri Pihl küll tunnistab , et Eesti võimud ostsid ilmselt Venemaalt 5 aastat tagasi ENSV KGB agentuuri puudutavaid salamaterjale , kuid keeldub lisakommentaaridest ja näitab ajakirjanikele vaid oma tühja töölauda .",,,,no,,no,no
14002693,22291486,8,uskuma,,el,halamine,halamisest,Eesti politsei pisaraid ei usu seega pole halamisest abi .,,,,no,,no,no
16812186,25874394,5,jutustama,,el,abielunaine,abielunaisest,"Lugu jutustab ühest frustreeritud abielunaisest , kes on kolinud uude majja , kus ta ei tunne end eriti hästi .",,alive,,no,"The phrase 'abielunaisest' describes the subject of the story but does not specify a location, so it is not an adverbial of place.",yes,no
3035580,4869752,7,hääletama,,el,reformierakondlane,reformierakondlasest,"Kui volikogus enamust omav keskerakond hääletab reformierakondlasest abilinnapea Margus Allikmaa juhtimisel valminud plaani vastu , seab see küsimärgi alla kogu koolivõrgu korrastamise kava üldse .",,alive,,no,,yes,no
7872562,12612660,32,jääma,üle,ad,intellektuaal,intellektuaalidel,"Sõda on jõudnud faasi , kus Vene väel ei jää üle muud kui saavutada lõplik võit , tšetšeeni võitlejatel ei jää üle muud kui surra sangarisurma või põgeneda välismaale , Euroopa intellektuaalidel ei jää üle muud kui nõuda sõja lõpetamist ja poliitikutel mujal maailmas ei jää üle muud kui jätkata senist kahepalgelist mängu lootuses , et Vene vägi viimaks ometi oma ülesandega hakkama saab .",,,,no,,yes,no
3466042,5580831,1,muutuma,,all,koostööpartner,Koostööpartneritele,"Koostööpartneritele jaoks muutub meiega suhtlemine aga palju mugavamaks . """,,,,no,,no,no
17311569,26567596,6,kuulama,,ad,sõber,sõbral,"Need klapid , ma ühel sõbral kuulasin , polnud nii head .",,,,no,,yes,no
15147482,23690910,13,ilmnema,,ad,eelarveaasta,eelarveaastal,"Põhimõtteliselt on selliste ülekannete eesmärk katta assigneeringuvajadus , mis harilikult ilmneb eelmisel eelarveaastal , kuid milleks eelarvevahendite käsutajast sõltumatute viivituste tõttu ei saadud vahendeid õigel ajal kasutada .",,time,,no,,no,yes
14055,24341,6,laulma,,all,üksteise,üksteisele,"Erinevalt Familyst , kes kõik üksteisele päevast päeva taustahääli laulavad .",,,,no,'üksteisele' was not classified as adverbial of place ('no') because it refers to a reciprocal relationship or action rather than a place or location.,yes,no
206261,336599,39,jõudma,kohale,ad,aeg,ajal,"Enamus õpetajaid leiab , et kontakte oma kolleegidega võiks rohkem olla ( et õppida teiste kogemustest ) ning samuti ei peeta heaks oma valdkonna infoliikumist ( informatsioon erinevate koolituste ja materjalide kohta liigub aeglaselt ja ei jõua õigel ajal kohale , probleemide ja murede korral ei osata kellegi poole pöörduda , igaüks nokitseb vaikselt omaette ja leiutab jalgratast ) .",,,,no,,no,yes
1927888,3071853,1,püsima,,el,lüüasaamine,Lüüasaamisest,Lüüasaamisest hoolimata püsib Maple Leafs koos Dallas Starsiga liidrikohal - mõlemal meeskonnal on 11 punkti 7-st mängust .,,event,,no,,no,no
12407571,19864982,6,oskama,,all,tundmine,tundmisele,Tänu suurte süsteemide optimaaljuhtimise teooria tundmisele oskasid EE nõukogu ja juhatus sidustada tehnoloogilised reeglid ärireeglitega ja kogu selle kompleksi juriidilis-majanduslike piirangutega .,,,,no,,no,no
4683471,7525278,5,kaitsma,,ad,vastane,vastastel,"Nende tuju rikkumiseks on vastastel kaitses alati mitu meest , kui jäädakse üks ühe vastu , tehakse enamasti lihtsalt haiget .",,,,no,,yes,no
9848511,15803276,2,kaduma,ära,ad,suvi,Suvel,"“ Suvel kadus vesi paar korda ära , aga üldiselt kurta ei saa , ” tunnistas Kull .",,time,,no,,no,yes
14170681,22525250,3,lendama,,ad,põlemine,põlemisel,“ Kiirel põlemisel lendab suur osa soojusest korstnasse .,,,,no,,no,no
8111046,13016377,14,meenuma,,all,raasuke,Raasukesele,"Ühtegi varasemat juhtumit , kus panga töötaja oleks siseinfot niimoodi ära kasutanud , Raasukesele ei meenunud .",,,,no,,yes,no
4037315,6498304,5,tasuma,,ad,Berluscon,Berlusconil,Korruptsioonis ja maksupettustes süüdistatud Berlusconil tasub poliitikasse jääda ka tema lõputute kohtuprotsesside tõttu .,,,PER,no,,yes,no
2477437,3972459,14,kasutama,,el,alune,alustest,"Sotsiaalhoolekande seadus ei võimalda toimetulekutoetust maksta isikutele , kes kasutavad eluruumi seaduses sätestatud alustest erinevalt - näiteks ei ole seaduse mõistes eluruumina määratletud ühiselamutoad .",,,,no,The phrase 'alustest' is classified as not adverbial of place ('no') because it refers to the basis or grounds for action rather than indicating a specific location.,no,no
7236884,11639839,11,laskma,,ad,Mavrodi,Mavrodil,"Nüüd kavatsevad nad kohtusse kaevata Venemaa rahandusministeeriumi , mis laskis Mavrodil toona vabalt tegutseda .",,,PER,no,,yes,no
10591235,16977067,5,diagnoosima,,ad,ründetuus,ründetuusal,Arstide konsiilium diagnoosis Florida ründetuusal arvatust tõsisema põlvetrauma ning peagi noa alla minev mees peab ilmselt paar nädalat puhkama .,,,,no,,yes,no
15935556,24788535,4,läbima,,ad,poolaasta,poolaastal,""" Tänavu esimesel poolaastal läbis Valga piirivalvepunkti tunduvalt rohkem sisse-ja väljasõitvaid isikuid ning transpordivahendeid , "" märkis Kosemets .",,time,,no,,no,yes
75282,128521,16,jääma,puudu,el,hingejõud,hingejõust,"Aivar ergutas väljakuäärelt meie närtsinud mängijaid , oli näha , et eesti pallureil jäi puudu hingejõust ja mehisusest .",,,,no,,no,no
8501407,13626351,5,realiseerima,,ad,üksikjuht,üksikjuhul,"Teovõimet realiseerivad lõppkokkuvõttes igal üksikjuhul inimesed , kes reaalselt käituvad , kuid pädevuse alusel , mis tuleneb nende kuuluvusest juriidilise isiku organi koosseisu 704.",,event,,no,,no,no
10108068,16215783,2,näitama,,all,giid,giididele,Noortele giididele näitavad huvipäevade korraldajad ka Tallinna vanalinna .,,alive,,no,,yes,no
9072421,14587757,7,võitma,,ad,iseseisuvuspäev,iseseisuvuspäeval,Wimbledoni tenniseturniiri mõlemad üksikmängud võitsid USA iseseisuvuspäeval Uue Maailma valgepallurid - Pete Sampras ja Lindsay Davenport .,,,,no,,no,yes
8347327,13375664,10,meeldima,,el,pereliige,pereliikmetest,"Vaevalt saaks olla harmoonilist kodurahu , kui ühele Vahesalu pereliikmetest koerad ei meeldiks .",,alive,,no,It was classified as not adverbial of place because 'pereliikmetest' refers to a group of people rather than specifying a location.,yes,no
12684320,20294351,4,katkestama,,ad,nõue,nõudel,"Kahtlustatavaid kaitsnud advokaatide nõudel ja prokurör Sirje Hundi nõusolekul katkestas kohus eile kriminaalasja menetluse , sest mitme väidetava kurjategija suhtes on algatatud mitu sarnase sisuga kriminaalasja , mis omavahel liidetakse .",,,,no,,no,no
5874333,9428254,19,jääma,üle,ad,Vähi,Vähil,"Samal ajal , kui Tallinna linnavõimud teevad ettevalmistusi pealinna keskel asuvatest sadamatest ohtlike veoste välja tõrjumiseks , jääb Vähil üle ainult käsi hõõruda .",,,,no,,yes,no
3641934,5864992,1,tõstma,esile,el,pallur,Pallureist,Pallureist tõstis islandlane esile Sergei Hohlov-Simsonit .,,alive,,no,,yes,no
5173707,8300541,11,suruma,,ad,väide,väitel,"Peksmise tagajärjel ninaluu murdnud , ajuvapustuse ja verevalumeid saanud telleri väitel surus röövel talle püstolisarnase eseme vastu selga ja sundis avama pangakontori tagaruumes asuva varakambri ukse .",,,,no,,no,no
