text,id,label,review,annotator,annotation_id,created_at,updated_at,lead_time
"Samas on ühiskonna valdav materialistlik suunitlus toonud kaasa süsteemikriitiliste indiviidide tekke , kollektiivsus naaseb killustatud indiviidide väärtuspõhise koondumisena .",4165,"[{""start"": 125, ""end"": 175, ""text"": ""killustatud indiviidide väärtuspõhise koondumisena"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1530,2022-12-26T10:04:39.641519Z,2022-12-26T10:04:39.641570Z,17.454
"Rahulolematust ei väljendata enam üksnes keskkonnaprobleemide liigsuse , vaid ka nende probleemide lahendamise meetodite suhtes .",4164,"[{""start"": 34, ""end"": 127, ""text"": ""üksnes keskkonnaprobleemide liigsuse , vaid ka nende probleemide lahendamise meetodite suhtes"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1529,2022-12-26T10:04:20.948846Z,2022-12-26T10:04:20.948896Z,5.6
"Kuigi arusaam inimtegevuse kahjulikust mõjust loodusele on järjest rohkem teadvustatud , ei tõusetu äng ühiskonna pragmaatiliste huvide taustal esile .",4163,"[{""start"": 104, ""end"": 143, ""text"": ""ühiskonna pragmaatiliste huvide taustal"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1528,2022-12-26T10:04:13.959469Z,2022-12-26T10:04:13.959541Z,17.932
See jätab mulje nagu eestlaste keskkonnahuvi oleks nõukogude perioodil olnud eriliselt kõrge .,4162,"[{""start"": 51, ""end"": 70, ""text"": ""nõukogude perioodil"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1527,2022-12-26T10:03:54.600794Z,2022-12-26T10:03:54.600841Z,4.964
"Dunlap et al ( 2000 ) mõisteid kasutades ja Becki ( 1992 ) modernsete ühiskondade käsitlusi aluseks võttes koostas ettekandja järgneva analüüsiskeemi , mida testis magistritöö pilootempiiriaga .",4161,"[{""start"": 164, ""end"": 192, ""text"": ""magistritöö pilootempiiriaga"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1526,2022-12-26T10:03:48.051074Z,2022-12-26T10:03:48.051123Z,47.052
"Teadlikkus universaalsete ja ainuõigete lahendite puudumisest põhjustab indiviidides ängi ja isiklike riskistrateegiate rakendamist , individualiseerumist .",4160,"[{""start"": 72, ""end"": 84, ""text"": ""indiviidides"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1525,2022-12-26T10:02:59.254237Z,2022-12-26T10:02:59.254284Z,8.864
"Kompleksseks muutunud ohtudega ühiskonda nimetab Beck ( 1992 ) riskiühiskonnaks , refleksiivseks elik hiliseks modernsuseks .",4159,"[{""start"": 0, ""end"": 12, ""text"": ""Kompleksseks"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1524,2022-12-26T10:02:48.849120Z,2022-12-26T10:02:48.849169Z,57.528
"Et olukorda üldse kontrolli alla saada , peab olema korralik planeerimisprotsess ning finants- ja kuluarvestus .",4158,"[{""start"": 18, ""end"": 32, ""text"": ""kontrolli alla"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1523,2022-12-26T10:01:49.834514Z,2022-12-26T10:01:49.834568Z,10.527
Aga suurte asjade puhul tuleb seda raudselt teha .,4157,"[{""start"": 4, ""end"": 23, ""text"": ""suurte asjade puhul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1522,2022-12-26T10:01:38.071986Z,2022-12-26T10:01:38.072034Z,32.118
Kõiki tuleb menetleda kümne päevaga .,4156,"[{""start"": 22, ""end"": 35, ""text"": ""kümne päevaga"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1521,2022-12-26T10:01:04.356110Z,2022-12-26T10:01:04.356162Z,2.909
Siseministeeriumi sisejulgeoleku osakonna juhataja ja Riigikogu liige Pikaro vaidlesid salaurgaste kinnipanemise üle .,4155,"[{""start"": 87, ""end"": 116, ""text"": ""salaurgaste kinnipanemise üle"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1520,2022-12-26T10:01:00.190798Z,2022-12-26T10:01:00.190853Z,6.756
"Hetkest kui olukord on fikseeritud , saab hakata vaatama , kuhu me tahame välja jõuda .",4154,"[{""start"": 0, ""end"": 7, ""text"": ""Hetkest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1519,2022-12-26T10:00:52.071452Z,2022-12-26T10:00:52.071501Z,5.843
Ka riik peab mõtlema turgudele ja kliendile .,4153,"[{""start"": 21, ""end"": 43, ""text"": ""turgudele ja kliendile"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1518,2022-12-26T10:00:45.274050Z,2022-12-26T10:00:45.274096Z,3.658
Tegevuspõhimõtted on mõlemal sarnased .,4152,"[{""start"": 21, ""end"": 28, ""text"": ""mõlemal"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1517,2022-12-26T10:00:40.413771Z,2022-12-26T10:00:40.413839Z,6.485
Eelarve ja seletuskirjad tulemustest ei räägi .,4151,"[{""start"": 25, ""end"": 36, ""text"": ""tulemustest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1516,2022-12-26T10:00:32.597741Z,2022-12-26T10:00:32.597804Z,5.839
Ja eraldama selleks ka ressursid .,4150,"[{""start"": 12, ""end"": 19, ""text"": ""selleks"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1515,2022-12-26T10:00:25.507465Z,2022-12-26T10:00:25.507517Z,86.89
"Parlament peaks hakkama püstitama sisulisi ülesandeid , kuhu mingi minister peab oma haldusalas jõudma .",4149,"[{""start"": 81, ""end"": 95, ""text"": ""oma haldusalas"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1514,2022-12-26T09:58:57.083198Z,2022-12-26T09:58:57.083277Z,115.649
Minister vastutab parlamendi ees .,4148,"[{""start"": 18, ""end"": 32, ""text"": ""parlamendi ees"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1513,2022-12-26T09:57:00.184473Z,2022-12-26T09:57:00.184554Z,3.651
"Enne kui hakata rahva käest kogutud ressurssi kulutama , peab olema veendunud , mida tahetakse saavutada .",4147,"[{""start"": 16, ""end"": 27, ""text"": ""rahva käest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1512,2022-12-26T09:56:55.250283Z,2022-12-26T09:56:55.250330Z,4.91
Neile meie praegune haldusaparaat ei vasta .,4146,"[{""start"": 0, ""end"": 5, ""text"": ""Neile"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1511,2022-12-26T09:56:48.883564Z,2022-12-26T09:56:48.883621Z,73.479
"Tõnis Blank on HLÜ eeliseid välja toonud järgmiselt : “ HLÜdel on mitmeid eeliseid : teades ja tundes kohalikke ettevõtjaid , on võimalik võtta suuremaid riske ; laenu saamine on kergem ; kehtib sotsiaalne kontroll - liikmete taust on teada ; laenatakse välja ka tunduvalt väiksemaid summasid kui kommertspangad ; väikesemahuliste projektide korral on ka võimalik kahjum väiksem ; põhimõtteliselt on kergem tagasi teenida väiksemat investeeringut kui suurt .",4145,"[{""start"": 314, ""end"": 348, ""text"": ""väikesemahuliste projektide korral"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1510,2022-12-26T09:55:33.922377Z,2022-12-26T09:55:33.922452Z,74.394
"Toome lõpetuseks veel asjaosalise , Kehtna HLÜ juhatuse liikme , arvamuse nendest eelistest .",4144,"[{""start"": 6, ""end"": 16, ""text"": ""lõpetuseks"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1509,2022-12-26T09:54:17.618304Z,2022-12-26T09:54:17.618356Z,6.077
"Näiteks tsiteerib Dubroff ( 1998 ) USA uuringuid , mis näitavad , et igat liiki finantsinstitutsioonidest on krediidiühistud esikohal klienditeeninduse kvaliteedi osas .",4143,"[{""start"": 134, ""end"": 167, ""text"": ""klienditeeninduse kvaliteedi osas"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1508,2022-12-26T09:54:10.367426Z,2022-12-26T09:54:10.367480Z,11.616
Kõrgemat teeninduse kvaliteeti eeldame tuginedes teiste maade kogemustele .,4142,"[{""start"": 49, ""end"": 73, ""text"": ""teiste maade kogemustele"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1507,2022-12-26T09:53:57.235698Z,2022-12-26T09:53:57.235753Z,13.215
"Meenutame kõrget kapitaliseeritust , demokraatlikumat juhtimist ( igal osanikul üks hääl vaatamata osamaksu suurusele ) , kasumi maksimeerimisele mitteorienteeritust ( kasumit dividendidena välja ei maksta ) , kohalike olude head tundmist jne.",4141,"[{""start"": 176, ""end"": 189, ""text"": ""dividendidena"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1506,2022-12-26T09:53:42.771205Z,2022-12-26T09:53:42.771264Z,9.942
"Ka Leedus on üheks põhjuseks , nagu eespool kirjutasime , kommertspankade kontorite sulgemine .",4140,"[{""start"": 0, ""end"": 9, ""text"": ""Ka Leedus"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1505,2022-12-26T09:53:31.563820Z,2022-12-26T09:53:31.563895Z,4.858
Leedus oli 1996. a. lõpus 16 krediidiühingut .,4139,"[{""start"": 11, ""end"": 25, ""text"": ""1996. a. lõpus"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1504,2022-12-26T09:53:25.246740Z,2022-12-26T09:53:25.246795Z,87.47
"Alustada võiks kasvõi sellest , et muuta suhtumist hoiu-laenuühistutesse .",4138,"[{""start"": 15, ""end"": 72, ""text"": ""kasvõi sellest , et muuta suhtumist hoiu-laenuühistutesse"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1503,2022-12-26T09:51:56.479403Z,2022-12-26T09:51:56.479452Z,4.045
"Kanadas on ühistuliste pankade turuosa ca 6% ( Sõrg , Einola , 2003 ) .",4137,"[{""start"": 0, ""end"": 7, ""text"": ""Kanadas"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1502,2022-12-26T09:51:50.655459Z,2022-12-26T09:51:50.655511Z,9.963
"Heaks näiteks on Toronto Eesti Ühispank , milline on lisaks pangandusteenuste osutamisele osutunud ka põhiliseks eestluse säilitajaks Kanadas .",4136,"[{""start"": 53, ""end"": 89, ""text"": ""lisaks pangandusteenuste osutamisele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1501,2022-12-26T09:51:39.215863Z,2022-12-26T09:51:39.215918Z,161.724
"Nende asutamine on lubatud töökoha põhimõttel ( vallas , linnas ) või usulisel printsiibil koguduse juurde ( Kedzierski , 2004 , lk. 237 ) .",4135,"[{""start"": 27, ""end"": 106, ""text"": ""töökoha põhimõttel ( vallas , linnas ) või usulisel printsiibil koguduse juurde"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1500,2022-12-23T11:56:53.402786Z,2022-12-23T11:56:53.402840Z,81.58
"Ilmselt on meie seaduseandjad siin kõvasti üle pingutanud või tahtlikult nii kõrge sisendläve kehtestanud , et elimineerida juba eos ühistupanga asutamise idee .",4134,"[{""start"": 129, ""end"": 132, ""text"": ""eos"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1499,2022-12-23T11:55:30.237256Z,2022-12-23T11:55:30.237330Z,13.199
"Suhteliselt tagasihoidlik on HLÜdes hoiuste summa , seda vaatamata kõrgete intresside lubamisele .",4133,"[{""start"": 29, ""end"": 35, ""text"": ""HLÜdes"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1498,2022-12-23T11:55:15.860215Z,2022-12-23T11:55:15.860264Z,5.492
Nüüd on 10 tegutsevat ühistulist finantsasutust hakanud koostööd tegema ja asutanud selleks katusorganisatsioonina Eesti Hoiu-laenuühistute Liidu .,4132,"[{""start"": 8, ""end"": 10, ""text"": ""10"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1497,2022-12-23T11:55:09.166237Z,2022-12-23T11:55:09.166287Z,12.816
Esimesed hoiu-laenuühistud Eestis tekkisid erastamisprotsessi käigus .,4131,"[{""start"": 43, ""end"": 68, ""text"": ""erastamisprotsessi käigus"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1496,2022-12-23T11:54:39.085758Z,2022-12-23T11:54:55.002286Z,18.015
Eestis oli algselt laenu- ja hoiuühistute asutamise aluseks Eesti Panga presidendi käskkiri 23. veebruarist 1993. aastal .,4130,"[{""start"": 0, ""end"": 6, ""text"": ""Eestis"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1495,2022-12-23T11:54:32.368256Z,2022-12-23T11:54:32.368311Z,43.794
Seda on aga tänases Eestis väga raske eeldada .,4129,"[{""start"": 12, ""end"": 26, ""text"": ""tänases Eestis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1494,2022-12-23T11:53:47.341156Z,2022-12-23T11:53:47.341206Z,5.681
Seadused olid ranged pankrottide puhul .,4128,"[{""start"": 21, ""end"": 38, ""text"": ""pankrottide puhul"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1493,2022-12-23T11:53:40.331245Z,2022-12-23T11:53:40.331297Z,3.529
"Geograafiliselt paiknesid need kõikides Eesti linnades ja väikeasulates , mis muutis nad rahvalähedaseks ja usaldusväärseks .",4127,"[{""start"": 31, ""end"": 123, ""text"": ""kõikides Eesti linnades ja väikeasulates , mis muutis nad rahvalähedaseks ja usaldusväärseks"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1492,2022-12-23T11:53:35.525198Z,2022-12-23T11:53:35.525252Z,4.145
Seega tähistasime 2002. aasta juulis rahvuslike ühistegelike krediidiasutuste 100. aastapäeva .,4126,"[{""start"": 18, ""end"": 36, ""text"": ""2002. aasta juulis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1491,2022-12-23T11:53:30.206014Z,2022-12-23T11:53:30.206071Z,12.849
"Sajandivahetuseks oli samalaadseid juba 17 , kuid need kuulusid mitte-eestlastele .",4125,"[{""start"": 64, ""end"": 81, ""text"": ""mitte-eestlastele"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1490,2022-12-23T11:53:15.613656Z,2022-12-23T11:53:15.613707Z,7.21
"Tuginedes ajaloolisele kogemusele eeldame , et hoiu-laenuühistud omavad regionaalpoliitilist tähtsust .",4124,"[{""start"": 10, ""end"": 33, ""text"": ""ajaloolisele kogemusele"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1489,2022-12-23T11:53:07.074206Z,2022-12-23T11:53:07.074260Z,5.582
"Saksamaa , Soome ) on ühistuline pangandus ka tänagi suure osakaaluga , siis eeldame , et vajadus selle järele on meilgi olemas .",4123,"[{""start"": 114, ""end"": 120, ""text"": ""meilgi"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1488,2022-12-23T11:53:00.214490Z,2022-12-23T11:53:00.214545Z,10.974
"Eesti taasiseseisvumise järel tehti panus kommertspankadele , kuigi kooperatiivpankade asutamine Nõukogude Liidu 1988. aasta pangandusreformi raames oli lubatud .",4122,"[{""start"": 0, ""end"": 29, ""text"": ""Eesti taasiseseisvumise järel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1487,2022-12-23T11:52:47.951394Z,2022-12-23T11:52:47.951444Z,25.351
"Oluline on eelkõige see , et Eesti poliitikud ja riigiametnikud ilmutasid antud juhul täiesti selgelt asjatundmatust ja ebakompetentsust .",4121,"[{""start"": 80, ""end"": 85, ""text"": ""juhul"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1486,2022-12-23T11:52:19.663377Z,2022-12-23T11:52:19.663424Z,10.705
Tänini on meie poliitilistel vastastel vähemalt meie endi hinnangute kohaselt tõestusmaterjali nappinud .,4120,"[{""start"": 48, ""end"": 77, ""text"": ""meie endi hinnangute kohaselt"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1485,2022-12-23T11:52:06.988804Z,2022-12-23T11:52:06.988856Z,105.572
Rauatöökodades tehakse kalmulaternaid ja muid kujunduselemente .,4119,"[{""start"": 0, ""end"": 14, ""text"": ""Rauatöökodades"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1484,2022-12-23T11:50:20.167262Z,2022-12-23T11:50:20.167313Z,6.356
"Omaette teenus on kalmupinkide ja ristide tegemine - Tallinna matusetarvete kaupluses on selleks eraldi puutöökoda , kus töötab üks inimene .",4118,"[{""start"": 86, ""end"": 139, ""text"": ""on selleks eraldi puutöökoda , kus töötab üks inimene"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1483,2022-12-23T11:50:12.583433Z,2022-12-23T11:50:12.583488Z,88.749
Kirjaraidur toksib käsitsi marmor- või graniitplaadile kirjad ja pildid sisse .,4117,"[{""start"": 27, ""end"": 54, ""text"": ""marmor- või graniitplaadile"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1482,2022-12-23T11:48:42.425589Z,2022-12-23T11:48:42.425641Z,4.974
"Kivi lõikamiseks , lihvimiseks ja poleerimiseks on rakkes vähemalt kolm inimest .",4116,"[{""start"": 0, ""end"": 47, ""text"": ""Kivi lõikamiseks , lihvimiseks ja poleerimiseks"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1481,2022-12-23T11:48:36.099142Z,2022-12-23T11:48:36.099194Z,6.879
"Looduslähedust ihkavatele eestlastele meeldivad ka kodumaised põllukivid , mille töötlemist kivimeistrid ära ei põlga .",4115,"[{""start"": 0, ""end"": 37, ""text"": ""Looduslähedust ihkavatele eestlastele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1480,2022-12-23T11:48:27.713928Z,2022-12-23T11:48:27.713983Z,322.619
"Võib juhtuda , et kirst ei mahu auku ära .",4114,"[{""start"": 32, ""end"": 36, ""text"": ""auku"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1479,2022-12-23T11:43:03.553143Z,2022-12-23T11:43:03.553222Z,4.305
"Kirstud on väga erineva suurusega , poolteise meetri sügavune hauakaevik aga standardne .",4113,"[{""start"": 36, ""end"": 52, ""text"": ""poolteise meetri"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1478,2022-12-23T11:42:57.508071Z,2022-12-23T11:42:57.508124Z,7.437
Hauakaevaja Väino Jõgi on Pärnamäel töötanud 23 aastat .,4112,"[{""start"": 26, ""end"": 35, ""text"": ""Pärnamäel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1477,2022-12-23T11:42:48.764317Z,2022-12-23T11:42:48.764392Z,3.919
Tegelikult on kogu aeg rakkes ka krematooriumi juhataja .,4111,"[{""start"": 14, ""end"": 22, ""text"": ""kogu aeg"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1476,2022-12-23T11:42:43.592847Z,2022-12-23T11:42:43.592915Z,4.258
"Esimene ahi on liiga kitsas , et sinna inimene koos puusärgiga mahutada , kui kirstu soovitakse põletada , tuleb seda teha eraldi ja selle eest on eritasu .",4110,"[{""start"": 47, ""end"": 62, ""text"": ""koos puusärgiga"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1475,2022-12-23T11:42:35.501917Z,2022-12-23T11:42:35.501972Z,97.387
Ühe korraliku peielaua valmistamiseks u 50 inimesele kulub 2-3 inimese tööjõud .,4109,"[{""start"": 0, ""end"": 52, ""text"": ""Ühe korraliku peielaua valmistamiseks u 50 inimesele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1474,2022-12-23T11:40:40.523821Z,2022-12-23T11:40:40.523880Z,4.161
"“ Tänapäeval klõpsutab igaüks oma seebikarpi ning fotograafi pole vaja , ” selgitab Daum .",4108,"[{""start"": 2, ""end"": 12, ""text"": ""Tänapäeval"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1473,2022-12-23T11:40:34.582874Z,2022-12-23T11:40:34.582922Z,5.989
Tallinnas laululehed enam eriti ei lähe .,4107,"[{""start"": 0, ""end"": 9, ""text"": ""Tallinnas"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1472,2022-12-23T11:40:27.408241Z,2022-12-23T11:40:27.408317Z,3.193
"Matusemuusik peab oskama soleerida , aga iga esimene viiul ei suuda ilma orkestrita midagi teha .",4106,"[{""start"": 68, ""end"": 83, ""text"": ""ilma orkestrita"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1471,2022-12-23T11:40:22.692559Z,2022-12-23T11:40:22.692612Z,28.916
"Ja kus on teie kõnemees , nad pole muusikuga kokku leppinud !",4105,"[{""start"": 35, ""end"": 44, ""text"": ""muusikuga"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1470,2022-12-23T11:39:52.164892Z,2022-12-23T11:39:52.164938Z,6.624
Need võivad olla tavalisest musterpaberist kõige peenema valge siidini .,4104,"[{""start"": 17, ""end"": 42, ""text"": ""tavalisest musterpaberist"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1469,2022-12-23T11:39:44.172194Z,2022-12-23T11:39:44.172238Z,7.135
"Mustamäel asuva matusetarvete kaupluse kõrval on töökoda , kus õmmeldakse kirstude sisusid - kattelinu , patju .",4103,"[{""start"": 0, ""end"": 9, ""text"": ""Mustamäel"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1468,2022-12-23T11:39:35.746140Z,2022-12-23T11:39:35.746188Z,7.913
"Uus mood on Skandinaavia algupära paadikujuline kirst , mis inimese kehakujuga sobivam kui tavaline kandiline sark .",4102,"[{""start"": 60, ""end"": 78, ""text"": ""inimese kehakujuga"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1467,2022-12-23T11:39:26.581632Z,2022-12-23T11:39:26.581685Z,6.629
Kirstude hinnad algavad 480 kroonist .,4101,"[{""start"": 24, ""end"": 36, ""text"": ""480 kroonist"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1466,2022-12-23T11:39:18.702824Z,2022-12-23T11:39:18.702877Z,4.814
Matusetarvete töökojas Tallinnas õmmeldakse halle kikilipse ja tavalisi lipse .,4100,"[{""start"": 0, ""end"": 32, ""text"": ""Matusetarvete töökojas Tallinnas"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1465,2022-12-23T11:39:12.472828Z,2022-12-23T11:39:12.472879Z,14.164
"Peamiseks kodumaiseks artikliks on riidest surnusussid , mida tehakse Võrumaal .",4099,"[{""start"": 70, ""end"": 78, ""text"": ""Võrumaal"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1464,2022-12-23T11:38:56.535753Z,2022-12-23T11:38:56.535824Z,7.442
Kristini morgis on palgal ka üks naisinimene .,4098,"[{""start"": 0, ""end"": 15, ""text"": ""Kristini morgis"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1463,2022-12-23T11:38:47.600418Z,2022-12-23T11:38:47.600466Z,6.674
Andrei ametivendi on Eestis kõvasti alla saja .,4097,"[{""start"": 21, ""end"": 27, ""text"": ""Eestis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1462,2022-12-23T11:38:37.599556Z,2022-12-23T11:38:37.599612Z,5.392
"Andrei igapäevane töö võib koosneda kümmekonnast erinevast teenusest : surnu riietamine , alkoholikompress , osaline või täielik balsameerimine , keha pesemine ja desinfitseerimine , näopesu ja habemeajamine ning surnu dekoratiivkosmeetika .",4096,"[{""start"": 36, ""end"": 239, ""text"": ""kümmekonnast erinevast teenusest : surnu riietamine , alkoholikompress , osaline või täielik balsameerimine , keha pesemine ja desinfitseerimine , näopesu ja habemeajamine ning surnu dekoratiivkosmeetika"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1461,2022-12-23T11:38:31.014442Z,2022-12-23T11:38:31.014495Z,6.081
Ülejäänud haiglatel on lepingud Kristini matusebürooga surnukambrite kasutamiseks .,4095,"[{""start"": 0, ""end"": 19, ""text"": ""Ülejäänud haiglatel"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1460,2022-12-23T11:38:17.998776Z,2022-12-23T11:38:17.998831Z,61.305
"Nobedad noorikud , kes samuti matusebüroo palgal , valmistavad pärgi ja kimpe , kunstnikukäega mehed raiuvad hauaplaatidele kirju .",4094,"[{""start"": 109, ""end"": 123, ""text"": ""hauaplaatidele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1459,2022-12-23T11:37:15.347792Z,2022-12-23T11:37:15.347844Z,14.997
Kõik muu asja juurde käiv on kaup või teenus .,4093,"[{""start"": 0, ""end"": 20, ""text"": ""Kõik muu asja juurde"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1458,2022-12-23T11:36:58.915689Z,2022-12-23T11:36:58.915740Z,12.896
"Tallinna Matusebüroo tegevdirektor Toomas Daum väidab , et ärisse on jäänud vaid need , kes sõna peavad ja keda “ süsteem ” tunnustab .",4092,"[{""start"": 59, ""end"": 65, ""text"": ""ärisse"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1457,2022-12-23T11:36:44.849581Z,2022-12-23T11:36:44.849635Z,299.889
Kuid grafomaani ei erista geeniusest kirjutatud lehekülgede arv .,4091,"[{""start"": 26, ""end"": 36, ""text"": ""geeniusest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1456,2022-12-23T11:31:43.474115Z,2022-12-23T11:31:43.474169Z,6.38
Mängu tuleb tähtis tegur või isegi tegelane - fantaasia .,4090,"[{""start"": 0, ""end"": 5, ""text"": ""Mängu"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1455,2022-12-23T11:31:35.610599Z,2022-12-23T11:31:35.610651Z,17.779
"Just nimelt paremates , sest kehvemale ei hakka külge ükski üldistus .",4089,"[{""start"": 29, ""end"": 38, ""text"": ""kehvemale"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,1454,2022-12-23T11:31:16.474574Z,2022-12-23T11:31:16.474626Z,6.842
"Ühest küljest on see tõesti nii , loomise eeltingimuseks on vabadus .",4088,"[{""start"": 0, ""end"": 13, ""text"": ""Ühest küljest"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,1453,2022-12-23T11:31:08.141075Z,2022-12-23T11:31:08.141126Z,27.871
Eks ole ju kõige selle kohta kirjutatud lugematul hulgal raamatuid ?,4087,"[{""start"": 11, ""end"": 28, ""text"": ""kõige selle kohta"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1452,2022-12-23T11:30:38.818706Z,2022-12-23T11:30:38.818753Z,6.079
Ülikooli toonane rektor Arnold Koop soovitas siiski valimine kõigi reeglite kohaselt läbi viia .,4086,"[{""start"": 61, ""end"": 84, ""text"": ""kõigi reeglite kohaselt"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1451,2022-12-23T11:30:11.312680Z,2022-12-23T11:30:11.312740Z,7.194
"Kukk ise ei lootnudki dotsendiks saada , seda näitab kasvõi asjaolu , et ta jättis selleks vajaliku  venia legendi  ehk avaliku akadeemilise loengu pidamata .",4085,"[{""start"": 83, ""end"": 90, ""text"": ""selleks"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1450,2022-12-23T11:30:02.875622Z,2022-12-23T11:30:02.875674Z,5.987
Kukk esitas avalduse dotsendi kohale valimiseks .,4084,"[{""start"": 21, ""end"": 47, ""text"": ""dotsendi kohale valimiseks"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1449,2022-12-23T11:29:55.623115Z,2022-12-23T11:29:55.623166Z,2.925
Parteist aga teatavasti välja astuda üldse ei saanud .,4083,"[{""start"": 0, ""end"": 8, ""text"": ""Parteist"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1448,2022-12-23T11:29:51.509891Z,2022-12-23T11:29:51.509945Z,15.905
Kukk tahtis parteibüroost välja astuda .,4082,"[{""start"": 12, ""end"": 25, ""text"": ""parteibüroost"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,1447,2022-12-23T11:29:34.438308Z,2022-12-23T11:29:34.438353Z,3.968
