COLLECTION	SPANSTART	TYPE	TEXT
121240	277	Sdeprel	nmod nmod amod nsubj root advmod advcl amod nmod det obl obl punct advcl nummod obj _ _ _ punct
			
563921	7708	O	Poolkaitsjad  Aleksandr Mostovoi ( Celta Vigo ) , Aleksei Smertin ( Portsmouth ) , Dmitri Alenitšev ( Porto ) , Dmitri Loskov , Marat Izmailov ( Lokomotiv ) , Rolan Gussev , Jevgeni Aldonin ( CSKA ) , Andrei Karjaka ( Krõlja Sovetov ) , Vladislav Radimov , Vladimir Bõstrov ( Zenit ) , Igor Semšov ( Torpedo ) , Deniss Bojarintsev ( Rubin ) .
563921	7708	S	Poolkaitsjad Aleksandr Mostovoi , Aleksei Smertin , Dmitri Alenitšev , Dmitri Loskov , Marat Izmailov , Rolan Gussev , Jevgeni Aldonin , Andrei Karjaka , Vladislav Radimov , Vladimir Bõstrov , Igor Semšov , Deniss Bojarintsev .
563921	7708	Odeprel	root appos flat punct appos flat punct punct conj flat punct parataxis punct punct conj flat punct parataxis punct punct conj flat punct conj flat punct parataxis punct punct conj flat punct conj flat punct parataxis punct punct conj flat punct parataxis flat punct punct conj flat punct conj flat punct parataxis punct punct conj flat punct parataxis punct punct conj flat punct parataxis punct punct
563921	7708	Sdeprel	root appos flat _ _ _ _ punct conj flat _ _ _ punct conj flat _ _ _ punct conj flat punct conj flat _ _ _ punct conj flat punct conj flat _ _ _ punct conj flat _ _ _ _ punct conj flat punct conj flat _ _ _ punct conj flat _ _ _ punct conj flat _ _ _ punct
			
192133	79	O	"Need on põhiliselt nakkushaigused ja põletikud , "" kinnitab Pärnu maakonna perearst Tatjana Lelov ( 45 ) ."
192133	79	S	"Need on põhiliselt nakkushaigused ja põletikud , "" kinnitab Pärnu maakonna perearst Tatjana Lelov ."
192133	79	Odeprel	nsubj:cop cop advmod root cc conj punct punct parataxis nmod nmod nsubj appos flat punct parataxis punct punct
192133	79	Sdeprel	nsubj:cop cop advmod root cc conj punct punct parataxis nmod nmod nsubj appos flat _ _ _ punct
			
705326	74390	O	Liinah_rkv_prooviexsam: ma õppima ( NUUX )
705326	74390	S	Liinah_rkv_prooviexsam : ma õppima
705326	74390	Odeprel	root punct nsubj parataxis punct parataxis punct
705326	74390	Sdeprel	root punct nsubj parataxis _ _ _
			
614306	45393	O	Puudub naftaraamat ( 20 ( 5 ) ) .
614306	45393	S	Puudub naftaraamat .
614306	45393	Odeprel	root nsubj punct parataxis punct conj punct punct punct
614306	45393	Sdeprel	root nsubj _ _ _ _ _ _ punct
			
331544	601	O	Kõige väiksem töötuse tase ( 1,4 protsenti ) on Pärnu maakonnas .
331544	601	S	Kõige väiksem töötuse tase on Pärnu maakonnas .
331544	601	Odeprel	advmod amod nmod nsubj:cop punct nummod parataxis punct cop nmod root punct
331544	601	Sdeprel	advmod amod nmod nsubj:cop _ _ _ _ cop nmod root punct
			
665532	1229	O	Korean Register of Shipping ( KR )
665532	1229	S	Korean Register of Shipping
665532	1229	Odeprel	root flat flat flat punct appos punct
665532	1229	Sdeprel	root flat flat flat _ _ _
			
363735	34956	O	Klient ei pruugi rahul olla ühe konkreetse hetke teenindusega , kuid ei nurise üleüldise suhte üle ( kast madal rahulolu - tugev suhe ) .
363735	34956	S	Klient ei pruugi rahul olla ühe konkreetse hetke teenindusega , kuid ei nurise üleüldise suhte üle .
363735	34956	Odeprel	nsubj aux root compound:prt xcomp det amod nmod obl punct cc aux conj amod obl case punct nmod amod parataxis punct amod conj punct punct
363735	34956	Sdeprel	nsubj aux root compound:prt xcomp det amod nmod obl punct cc aux conj amod obl case _ _ _ _ _ _ _ _ punct
			
3716	76667	O	Otsese valdaja suhtes ei ole kaudsel valdajal ei valdusnõudeid ega omaabi , vaid ta on sõltuv oma nõuetest , mis tulenevad kaudset valdust põhjendavast õigussuhtest ( § 868 ) või mõnest asjaõigusest .
3716	76667	S	Otsese valdaja suhtes ei ole kaudsel valdajal ei valdusnõudeid ega omaabi , vaid ta on sõltuv oma nõuetest , mis tulenevad kaudset valdust põhjendavast õigussuhtest või mõnest asjaõigusest .
3716	76667	Odeprel	amod obl case aux cop amod root aux nsubj:cop cc conj punct cc nsubj:cop cop conj nmod obl punct nsubj acl:relcl amod obj acl obl punct parataxis nummod punct cc det conj punct
3716	76667	Sdeprel	amod obl case aux cop amod root aux nsubj:cop cc conj punct cc nsubj:cop cop conj nmod obl punct nsubj acl:relcl amod obj acl obl _ _ _ _ cc det conj punct
			
621383	55888	O	( 2 ) Kolhoosi vara andmine eraomandisse tasu eest või tasuta toimub ainult käesolevas seaduses ja selle seaduse alusel vastuvõetud normatiivaktides sätestatud korras .
621383	55888	S	Kolhoosi vara andmine eraomandisse tasu eest või tasuta toimub ainult käesolevas seaduses ja selle seaduse alusel vastuvõetud normatiivaktides sätestatud korras .
621383	55888	Odeprel	punct parataxis punct nmod nmod nsubj nmod nmod case cc conj root advmod acl obl cc det nmod obl acl obl conj obl punct
621383	55888	Sdeprel	_ _ _ nmod nmod nsubj nmod nmod case cc conj root advmod acl obl cc det nmod obl acl obl conj obl punct
			
407189	2956	O	Sibul kadus ( jäädavalt )
407189	2956	S	Sibul kadus
407189	2956	Odeprel	nsubj root punct parataxis punct
407189	2956	Sdeprel	nsubj root _ _ _
			
29029	502	O	Naiste tippluumass ( 25.-35. eluaasta vahel ) on väiksem kui meestel .
29029	502	S	Naiste tippluumass on väiksem kui meestel .
29029	502	Odeprel	nmod nsubj:cop punct amod punct amod parataxis case punct cop root mark advcl punct
29029	502	Sdeprel	nmod nsubj:cop _ _ _ _ _ _ _ cop root mark advcl punct
			
620283	4407	O	Koosseis : Raimo Pajusalu , Argo Meresaar , Austris Stals ( Läti ) , Avo Keel , Veiko Lember , Jaanus Nõmmsalu , Kristjan Õuekallas , Aivis Eida ( Läti ) , Ilmars Balodis ( Läti ) , Janis Sirelpuu .
620283	4407	S	Koosseis : Raimo Pajusalu , Argo Meresaar , Austris Stals , Avo Keel , Veiko Lember , Jaanus Nõmmsalu , Kristjan Õuekallas , Aivis Eida , Ilmars Balodis , Janis Sirelpuu .
620283	4407	Odeprel	root punct parataxis flat punct conj flat punct conj flat punct parataxis punct punct conj flat punct conj flat punct conj flat punct conj flat punct conj flat punct parataxis punct punct conj flat punct parataxis punct punct conj flat punct
620283	4407	Sdeprel	root punct parataxis flat punct conj flat punct conj flat _ _ _ punct conj flat punct conj flat punct conj flat punct conj flat punct conj flat _ _ _ punct conj flat _ _ _ punct conj flat punct
			
411103	878	O	Seepärast on alanud arutelu Eesti avaliku sektori ja riigi kulutuste ( tarbimise ) üle igati teretulnud ja õigeaegne .
411103	878	S	Seepärast on alanud arutelu Eesti avaliku sektori ja riigi kulutuste üle igati teretulnud ja õigeaegne .
411103	878	Odeprel	advmod aux root nsubj nmod amod nmod cc nmod conj punct parataxis punct case advmod xcomp cc conj punct
411103	878	Sdeprel	advmod aux root nsubj nmod amod nmod cc nmod conj _ _ _ case advmod xcomp cc conj punct
			
640616	3169131	O	Kolmandat võimalust ( nagu elektriliste ühenduste korral ) , et signaal on nõrk või kõikuva kvaliteediga , ei ole , ning seepärast ei tasuks muretseda , et mingit infi seetõttu kaduma läheb Kuidas siis tegelikult ikka on ?
640616	3169131	S	Kolmandat võimalust , et signaal on nõrk või kõikuva kvaliteediga , ei ole , ning seepärast ei tasuks muretseda , et mingit infi seetõttu kaduma läheb Kuidas siis tegelikult ikka on ?
640616	3169131	Odeprel	amod nsubj punct advmod amod parataxis parataxis punct punct mark nsubj:cop cop acl cc acl conj punct aux root punct cc advmod aux conj csubj punct mark det nsubj advmod xcomp ccomp mark advmod advmod advmod advcl punct
640616	3169131	Sdeprel	amod nsubj _ _ _ _ _ _ punct mark nsubj:cop cop acl cc acl conj punct aux root punct cc advmod aux conj csubj punct mark det nsubj advmod xcomp ccomp mark advmod advmod advmod advcl punct
			
92299	209	O	Inglise Public Record Office'i poolt avalikustatud Erioperatsioonide Talituse ( SOE ) dokumentidest tuleb välja , et SOE alustas juba 1944. aastal Hitleri võimalike kõrvaldamise viiside uurimist .
92299	209	S	Inglise Public Record Office'i poolt avalikustatud Erioperatsioonide Talituse dokumentidest tuleb välja , et SOE alustas juba 1944. aastal Hitleri võimalike kõrvaldamise viiside uurimist .
92299	209	Odeprel	obl flat flat flat case root nmod nmod punct appos punct obl conj compound:prt punct mark nsubj csubj advmod amod obl nmod amod nmod nmod obj punct
92299	209	Sdeprel	obl flat flat flat case root nmod nmod _ _ _ obl conj compound:prt punct mark nsubj csubj advmod amod obl nmod amod nmod nmod obj punct
			
698367	46966	O	( 6 ) Registrikanne tehakse viie tööpäeva jooksul registrikande otsuse tegemise päevast .
698367	46966	S	Registrikanne tehakse viie tööpäeva jooksul registrikande otsuse tegemise päevast .
698367	46966	Odeprel	punct parataxis punct obj root nummod obl case nmod nmod nmod obl punct
698367	46966	Sdeprel	_ _ _ obj root nummod obl case nmod nmod nmod obl punct
			
333144	4195	O	Rattaliidu presidendi , Eesti Põlevkivi juhatuse esimehe Mati Jostovi ( pildil ) sõnul pole Kirsipuu kriitika õigustatud .
333144	4195	S	Rattaliidu presidendi , Eesti Põlevkivi juhatuse esimehe Mati Jostovi sõnul pole Kirsipuu kriitika õigustatud .
333144	4195	Odeprel	nmod nmod punct nmod nmod nmod appos appos flat punct parataxis punct obl aux nmod obj root punct
333144	4195	Sdeprel	nmod nmod punct nmod nmod nmod appos appos flat _ _ _ obl aux nmod obj root punct
			
521470	8734	O	Hillar Nahkmann ( 1997–1998 )
521470	8734	S	Hillar Nahkmann
521470	8734	Odeprel	root flat punct parataxis punct conj punct
521470	8734	Sdeprel	root flat _ _ _ _ _
			
33438	3682	O	""" Kõige hullemad on kultuurihuvideta tiinekad ( teismelised - toim. ) , "" teab Haide ."
33438	3682	S	""" Kõige hullemad on kultuurihuvideta tiinekad , "" teab Haide ."
33438	3682	Odeprel	punct advmod root cop nmod nsubj:cop punct parataxis punct parataxis punct punct punct parataxis nsubj punct
33438	3682	Sdeprel	punct advmod root cop nmod nsubj:cop _ _ _ _ _ punct punct parataxis nsubj punct
			
272021	3294	O	Morris ütles , et helded maksuvabastused uute elamispindade ostjatele on stimuleerinud elamuturgu , ülikõrged intressimäärad zlotilaenudelt ( ligi 20 protsenti ) on aga avaldanud vastupidist , pärssivat mõju .
272021	3294	S	Morris ütles , et helded maksuvabastused uute elamispindade ostjatele on stimuleerinud elamuturgu , ülikõrged intressimäärad zlotilaenudelt on aga avaldanud vastupidist , pärssivat mõju .
272021	3294	Odeprel	nsubj root punct mark amod nsubj:cop amod nmod nmod cop amod ccomp punct amod nsubj nmod punct advmod nummod parataxis punct aux cc conj amod punct conj obj punct
272021	3294	Sdeprel	nsubj root punct mark amod nsubj:cop amod nmod nmod cop amod ccomp punct amod nsubj nmod _ _ _ _ _ aux cc conj amod punct conj obj punct
			
487145	254	O	Sellisena ärritas teos paljusid , sealhulgas ka Kingsley Amis't , kes kättemaksuks kirjutas oma vastavasisulise , kuid palju moraalsema romaani “ Girl , 20 ” ( mida ma , palun vabandust , olen ainult sirvinud ) .
487145	254	S	Sellisena ärritas teos paljusid , sealhulgas ka Kingsley Amis't , kes kättemaksuks kirjutas oma vastavasisulise , kuid palju moraalsema romaani “ Girl , 20 ” .
487145	254	Odeprel	obl root nsubj obj punct advmod advmod conj flat punct nsubj xcomp acl:relcl nmod amod punct cc advmod conj obj punct appos punct nummod punct punct obj nsubj punct acl:relcl discourse punct cop advmod conj punct punct
487145	254	Sdeprel	obl root nsubj obj punct advmod advmod conj flat punct nsubj xcomp acl:relcl nmod amod punct cc advmod conj obj punct appos punct nummod punct _ _ _ _ _ _ _ _ _ _ _ punct
			
311390	394	O	Ühtlasi osalevad ümarlaua töös paljud poliitikud , ärimehed ja teadlased , et arutada Ukraina majanduse arenguperspektiive ja investeerimiskeskkonna parandamisvõimalusi ning selle riigi rolli globaliseeruvas maailmas , sealhulgas Ukraina suhteid Euroopa Liidu , Maailma Kaubandusorganisatsiooni ( WTO ) , USA ja Venemaaga .
311390	394	S	Ühtlasi osalevad ümarlaua töös paljud poliitikud , ärimehed ja teadlased , et arutada Ukraina majanduse arenguperspektiive ja investeerimiskeskkonna parandamisvõimalusi ning selle riigi rolli globaliseeruvas maailmas , sealhulgas Ukraina suhteid Euroopa Liidu , Maailma Kaubandusorganisatsiooni , USA ja Venemaaga .
311390	394	Odeprel	advmod root nmod obl nmod nsubj punct conj cc conj punct mark advcl nmod nmod obj cc nmod conj cc det nmod obj acl conj punct advmod nmod conj nmod nmod punct nmod conj punct parataxis punct punct conj cc conj punct
311390	394	Sdeprel	advmod root nmod obl nmod nsubj punct conj cc conj punct mark advcl nmod nmod obj cc nmod conj cc det nmod obj acl conj punct advmod nmod conj nmod nmod punct nmod conj _ _ _ punct conj cc conj punct
			
269673	7428	O	Põhikooli eesti keele ( kui võõrkeele ) ja kultuuriloo õpetaja
269673	7428	S	Põhikooli eesti keele ja kultuuriloo õpetaja
269673	7428	Odeprel	nmod amod nmod punct mark parataxis punct cc conj root
269673	7428	Sdeprel	nmod amod nmod _ _ _ _ cc conj root
			
659879	1151	O	kõnealuste teadusuuringute laad ei ole kaubanduslik ; imporditud seadmeid ei ole kavas kasutada eespool nimetatud koostöökokkuleppeid toetavate ühenduse asutuste oma seadmete parandamiseks ; imporditud seadmed jäävad kolmandas riigis asuva füüsilise või juriidilise isiku omandusse ; nimetatud olukorrad on erandlikud ega ole reguleeritud määruse ( EMÜ ) nr 918/83 ( viimati muudetud määrusega ( EMÜ ) nr 1315/88 ) artiklitega 52-59 ; seepärast tuleks kehtestada imporditollimaksuvabastust käsitlevad erimeetmed ,
659879	1151	S	kõnealuste teadusuuringute laad ei ole kaubanduslik ; imporditud seadmeid ei ole kavas kasutada eespool nimetatud koostöökokkuleppeid toetavate ühenduse asutuste oma seadmete parandamiseks ; imporditud seadmed jäävad kolmandas riigis asuva füüsilise või juriidilise isiku omandusse ; nimetatud olukorrad on erandlikud ega ole reguleeritud määruse nr 918 / 83 artiklitega 52 - 59 ; seepärast tuleks kehtestada imporditollimaksuvabastust käsitlevad erimeetmed ,
659879	1151	Odeprel	amod nmod nsubj:cop aux cop root punct acl obj aux cop parataxis csubj:cop advmod acl obj acl nmod nmod nmod nmod obl punct parataxis nsubj parataxis amod obl acl amod cc conj nmod obl punct acl nsubj:cop cop parataxis cc aux conj obj punct parataxis punct nmod nummod punct conj punct advmod acl parataxis punct parataxis punct nmod nummod punct conj punct obl nummod punct flat punct advmod conj csubj obj csubj nsubj punct
659879	1151	Sdeprel	amod nmod nsubj:cop aux cop root punct acl obj aux cop parataxis csubj:cop advmod acl obj acl nmod nmod nmod nmod obl punct parataxis nsubj parataxis amod obl acl amod cc conj nmod obl punct acl nsubj:cop cop parataxis cc aux conj obj _ _ _ nmod nummod punct conj _ _ _ _ _ _ _ _ _ _ _ _ obl nummod punct flat punct advmod conj csubj obj csubj nsubj punct
			
3145	12771	O	ressursside hallatavus - lisaks tavapärasele kettamälu haldamisele on vaja jagada ka protsessoreid ja operatiivmälu ( protsessile , kasutajale , kasutajate grupile )
3145	12771	S	ressursside hallatavus - lisaks tavapärasele kettamälu haldamisele on vaja jagada ka protsessoreid ja operatiivmälu
3145	12771	Odeprel	nmod nsubj punct obl amod nmod nmod root compound:prt csubj advmod obj cc conj punct parataxis punct conj punct nmod conj punct
3145	12771	Sdeprel	nmod nsubj punct obl amod nmod nmod root compound:prt csubj advmod obj cc conj _ _ _ _ _ _ _ _
			
206610	2010	O	Töö , mille maksumus oli viis miljonit eküüd ( 79 miljonit krooni ) , peaks teokssaamisel andma aastas säästu 110 miljoni eküü ( 1,7 miljardi krooni ) eest .
206610	2010	S	Töö , mille maksumus oli viis miljonit eküüd , peaks teokssaamisel andma aastas säästu 110 miljoni eküü eest .
206610	2010	Odeprel	nsubj punct nmod nsubj:cop cop compound nummod acl:relcl punct compound nummod parataxis punct punct aux obl root obl obj compound nummod obl punct compound nummod parataxis punct case punct
206610	2010	Sdeprel	nsubj punct nmod nsubj:cop cop compound nummod acl:relcl _ _ _ _ _ punct aux obl root obl obj compound nummod obl _ _ _ _ _ case punct
			
667273	49337	O	Pamir Reconstruction Bureau ( PRB ) , 20-D , Circular Road , Peshawar , Pakistan
667273	49337	S	Pamir Reconstruction Bureau , 20-D , Circular Road , Peshawar , Pakistan
667273	49337	Odeprel	root flat flat punct appos punct punct conj punct conj flat punct conj punct conj
667273	49337	Sdeprel	root flat flat _ _ _ punct conj punct conj flat punct conj punct conj
			
635346	4255	O	Maksustatud tänava ääres võib leida ka selliseid hooneid , mis on tänava äärest nii kaugel , et seal võib auto parkida asfaldiga kaetud alale ilma parkimispiletita ( jalakäijatele jäägu muidugi 1 , 5 m laiune tee ) .
635346	4255	S	Maksustatud tänava ääres võib leida ka selliseid hooneid , mis on tänava äärest nii kaugel , et seal võib auto parkida asfaldiga kaetud alale ilma parkimispiletita .
635346	4255	Odeprel	advcl obl case aux root advmod det obj punct nsubj:cop cop obl case advmod acl:relcl punct mark advmod aux nsubj advcl obl advcl obl case nmod punct obl parataxis advmod nummod obl amod nsubj punct punct
635346	4255	Sdeprel	advcl obl case aux root advmod det obj punct nsubj:cop cop obl case advmod acl:relcl punct mark advmod aux nsubj advcl obl advcl obl case nmod _ _ _ _ _ _ _ _ _ punct
			
247570	1677	O	Rolle võib muidugi vaadata ka vastupidi : mees kui masohhist ( sest ega temagi sellist olukorda naudi ) ja mina kui sadist ( meile mõlemale oleks parem , kui abielu ühe raksuga lõpetaksin ) .
247570	1677	S	Rolle võib muidugi vaadata ka vastupidi : mees kui masohhist ja mina kui sadist .
247570	1677	Odeprel	obj aux advmod root advmod advmod punct parataxis mark advcl punct mark advmod nsubj det obj parataxis punct cc conj mark advcl punct obl obl cop parataxis punct mark nsubj nummod obl advcl punct punct
247570	1677	Sdeprel	obj aux advmod root advmod advmod punct parataxis mark advcl _ _ _ _ _ _ _ _ cc conj mark advcl _ _ _ _ _ _ _ _ _ _ _ _ punct
			
379334	2033	O	Kuna kõik hinnad sisaldavad peale käibemaksu ka teenustasu ( ! ? ) , pole mõtet jootraha anda .
379334	2033	S	Kuna kõik hinnad sisaldavad peale käibemaksu ka teenustasu , pole mõtet jootraha anda .
379334	2033	Odeprel	mark det nsubj advcl compound:prt obj advmod obj punct punct punct punct punct cop root obj csubj:cop punct
379334	2033	Sdeprel	mark det nsubj advcl compound:prt obj advmod obj _ _ _ _ punct cop root obj csubj:cop punct
			
158445	0	O	MÄRJAMAA , 24. jaanuar ( EPLO ) - Noor kaine juht sõitis neljapäeva õhtul halli Ford Sierraga Märjamaal sisse kaupluse uksest , mõlkides ukseraami ja purustades klaasi .
158445	0	S	MÄRJAMAA , 24. jaanuar - Noor kaine juht sõitis neljapäeva õhtul halli Ford Sierraga Märjamaal sisse kaupluse uksest , mõlkides ukseraami ja purustades klaasi .
158445	0	Odeprel	nsubj punct amod appos punct parataxis punct punct amod amod nsubj root nmod obl amod obl appos obl compound:prt nmod obl punct advcl obj cc conj obj punct
158445	0	Sdeprel	nsubj punct amod appos _ _ _ punct amod amod nsubj root nmod obl amod obl appos obl compound:prt nmod obl punct advcl obj cc conj obj punct
			
700947	607741	O	Probleem selline , et peale mõnda aega KDE ( RedHat ) keskkonnas tegelemist läheb mõnikord hiire kursor puusse .
700947	607741	S	Probleem selline , et peale mõnda aega KDE keskkonnas tegelemist läheb mõnikord hiire kursor puusse .
700947	607741	Odeprel	nsubj:cop root punct mark case det obl nmod punct appos punct nmod obl acl advmod nmod nsubj obl punct
700947	607741	Sdeprel	nsubj:cop root punct mark case det obl nmod _ _ _ nmod obl acl advmod nmod nsubj obl punct
			
700947	921417	O	Installeris on üks samm , kus tehakse partitsioone ( eri värvi kastid failisüsteemi tüüpide kaupa ) , seal ta pakub välja olemasolevad partitsioonid ja nende peal olevad failisüsteemid .
700947	921417	S	Installeris on üks samm , kus tehakse partitsioone , seal ta pakub välja olemasolevad partitsioonid ja nende peal olevad failisüsteemid .
700947	921417	Odeprel	root cop det nsubj:cop punct mark acl obj punct amod nmod parataxis nmod nmod case punct punct advmod nsubj conj compound:prt acl obj cc obl case acl conj punct
700947	921417	Sdeprel	root cop det nsubj:cop punct mark acl obj _ _ _ _ _ _ _ _ punct advmod nsubj conj compound:prt acl obj cc obl case acl conj punct
			
432538	3831	O	Sellele osutabki Majanduskoostöö- ja Arenguorganisatsiooni ( OECD ) analüütikute tõdemus , et Eesti riik toetab oma põllumajandust miinus kahe protsendiga tootmiskuludest .
432538	3831	S	Sellele osutabki Majanduskoostöö- ja Arenguorganisatsiooni analüütikute tõdemus , et Eesti riik toetab oma põllumajandust miinus kahe protsendiga tootmiskuludest .
432538	3831	Odeprel	obl root nmod cc conj punct parataxis punct nmod nsubj punct mark nmod nsubj acl nmod obj obj nummod nmod nmod punct
432538	3831	Sdeprel	obl root nmod cc conj _ _ _ nmod nsubj punct mark nmod nsubj acl nmod obj obj nummod nmod nmod punct
			
680553	1120	O	Võibolla oleks mõtekas teha paar suuremat alafoorumit , nagu näiteks Motosport ( ralli , F1 , nascar jms ) , Kergejõustik ( Kõik sellega seotud alad .. ning ka muud küsimused ) ning Pallimängud ( N. Jalgpall , korvpall , Eesti koondise mängud jne jne ) .
680553	1120	S	Võibolla oleks mõtekas teha paar suuremat alafoorumit , nagu näiteks Motosport , Kergejõustik ning Pallimängud .
680553	1120	Odeprel	advmod cop root csubj:cop nummod amod obj punct mark advcl nsubj:cop punct parataxis punct conj punct conj nmod punct punct conj punct obj obl parataxis obj punct cc advmod amod conj punct cc conj punct parataxis punct conj punct nmod nmod conj nmod conj punct punct
680553	1120	Sdeprel	advmod cop root csubj:cop nummod amod obj punct mark advcl nsubj:cop _ _ _ _ _ _ _ _ punct conj _ _ _ _ _ _ _ _ _ _ _ cc conj _ _ _ _ _ _ _ _ _ _ _ punct
			
563327	1505	O	Teistest parteidest on selles ringkonnas konkurentsivõimeline kindlasti Keskerakond oma 73 saarlasest ja 57 läänemaalasest liikmega , ühinenud opositsiooni parteidest aga Rahvaerakond ( Läänemaal 98 ja ringkonnas kokku 112 liiget ) .
563327	1505	S	Teistest parteidest on selles ringkonnas konkurentsivõimeline kindlasti Keskerakond oma 73 saarlasest ja 57 läänemaalasest liikmega , ühinenud opositsiooni parteidest aga Rahvaerakond .
563327	1505	Odeprel	det obl cop det obl root advmod nsubj:cop nmod nummod obl cc nummod nmod conj punct conj nmod obl cc nsubj punct nmod parataxis cc conj advmod nummod conj punct punct
563327	1505	Sdeprel	det obl cop det obl root advmod nsubj:cop nmod nummod obl cc nummod nmod conj punct conj nmod obl cc nsubj _ _ _ _ _ _ _ _ _ punct
			
408486	1761	O	Hiire protsessor sooritab kuni 18 miljonit arvutust sekundis ( esimesed 386-protsessoriga arvutid tegid kuni neli miljonit tehet sekundis ) , mis on piisav , et kaardistada iga pilt sekundis tehtavast 1500st ning võrrelda neid muutustega .
408486	1761	S	Hiire protsessor sooritab kuni 18 miljonit arvutust sekundis , mis on piisav , et kaardistada iga pilt sekundis tehtavast 1500st ning võrrelda neid muutustega .
408486	1761	Odeprel	nmod nsubj root case compound nummod obj nmod punct amod nmod nsubj parataxis case compound nummod obj nmod punct punct nsubj:cop cop acl:relcl punct mark advcl det obj obl acl obl cc conj obj obl punct
408486	1761	Sdeprel	nmod nsubj root case compound nummod obj nmod _ _ _ _ _ _ _ _ _ _ _ punct nsubj:cop cop acl:relcl punct mark advcl det obj obl acl obl cc conj obj obl punct
			
617585	4284	O	Tartu Ülikool Rocki korvpallimeeskonna pingiotsalt jälgis laupäevast kohtumist ka meeskonna uusim liige , samal päeval Eestisse jõudnud ameeriklasest tagamees David Bailey ( vasakul ) .
617585	4284	S	Tartu Ülikool Rocki korvpallimeeskonna pingiotsalt jälgis laupäevast kohtumist ka meeskonna uusim liige , samal päeval Eestisse jõudnud ameeriklasest tagamees David Bailey .
617585	4284	Odeprel	nmod nmod nmod nmod obl root amod obj advmod nmod amod nsubj punct det obl obl conj nmod nsubj appos flat punct parataxis punct punct
617585	4284	Sdeprel	nmod nmod nmod nmod obl root amod obj advmod nmod amod nsubj punct det obl obl conj nmod nsubj appos flat _ _ _ punct
			
400979	87292	O	Esitlus , mis sisaldab liiga keerulisi teksti-pildi ühendusi , võib nõrgema kognitiivse võimekusega õpilaste õpitulemust hoopis vähendada ( Szabo & Poohkay , 1996 ) .
400979	87292	S	Esitlus , mis sisaldab liiga keerulisi teksti-pildi ühendusi , võib nõrgema kognitiivse võimekusega õpilaste õpitulemust hoopis vähendada .
400979	87292	Odeprel	nsubj punct nsubj acl:relcl advmod amod nmod obj punct aux amod amod nmod nmod obj advmod root punct parataxis flat flat:foreign punct parataxis punct punct
400979	87292	Sdeprel	nsubj punct nsubj acl:relcl advmod amod nmod obj punct aux amod amod nmod nmod obj advmod root _ _ _ _ _ _ _ punct
			
665727	33619	O	( 1 ) Käesoleva seaduse §-s 25 sätestatud riikliku pensionikindlustuse kulude üldmahust lahutatakse kulud :
665727	33619	S	Käesoleva seaduse §- s 25 sätestatud riikliku pensionikindlustuse kulude üldmahust lahutatakse kulud :
665727	33619	Odeprel	punct parataxis punct acl obl appos flat flat acl amod nmod nmod obl root obj punct
665727	33619	Sdeprel	_ _ _ acl obl appos flat flat acl amod nmod nmod obl root obj punct
			
520486	4373	O	dekoltee ( kui rind on ilus )
520486	4373	S	dekoltee
520486	4373	Odeprel	root punct mark nsubj:cop cop parataxis punct
520486	4373	Sdeprel	root _ _ _ _ _ _
			
522735	135	O	“ Minult pole veel keegi luba ära võtnud , ” kiitleb 27-aastane Artur ( nimi muudetud – toim ) .
522735	135	S	“ Minult pole veel keegi luba ära võtnud , ” kiitleb 27-aastane Artur .
522735	135	Odeprel	punct obl aux advmod nsubj obj compound:prt root punct punct parataxis amod nsubj punct obj parataxis punct obl punct punct
522735	135	Sdeprel	punct obl aux advmod nsubj obj compound:prt root punct punct parataxis amod nsubj _ _ _ _ _ _ punct
			
699023	7333	O	Esmaspäev lisas sellele veel 4063 saarelt lahkujat ( tavaliselt on see arv paari tuhande ümber ) .
699023	7333	S	Esmaspäev lisas sellele veel 4063 saarelt lahkujat .
699023	7333	Odeprel	nsubj root obl advmod nummod obl obj punct advmod cop det nsubj:cop nummod parataxis case punct punct
699023	7333	Sdeprel	nsubj root obl advmod nummod obl obj _ _ _ _ _ _ _ _ _ punct
			
388050	184537	O	( Teine on Harbin . )
388050	184537	S	
388050	184537	Odeprel	punct root cop nsubj:cop punct punct
388050	184537	Sdeprel	_ _ _ _ _ _
			
207889	0	O	Välisministeerium otsustas täna toetada 500 000 krooni ulatuses ÜRO pagulaste ülemvoliniku ameti ( UNHCR ) plaani muretseda Liibanoni ümberasujatele peavarju ja pakkuda kaitset .
207889	0	S	Välisministeerium otsustas täna toetada 500 000 krooni ulatuses ÜRO pagulaste ülemvoliniku ameti plaani muretseda Liibanoni ümberasujatele peavarju ja pakkuda kaitset .
207889	0	Odeprel	nsubj root advmod xcomp nummod nmod obl nmod nmod nmod nmod punct appos punct obj acl nmod obl obj cc conj obj punct
207889	0	Sdeprel	nsubj root advmod xcomp nummod nmod obl nmod nmod nmod nmod _ _ _ obj acl nmod obl obj cc conj obj punct
			
572028	4774	O	Soodushind 10 krooni ( tavahind 22 krooni )
572028	4774	S	Soodushind 10 krooni
572028	4774	Odeprel	nsubj:cop nummod root punct parataxis nummod nmod punct
572028	4774	Sdeprel	nsubj:cop nummod root _ _ _ _ _
			
695891	5722	O	( lähetuskoht )
695891	5722	S	
695891	5722	Odeprel	punct root punct
695891	5722	Sdeprel	_ _ _
			
