sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag,is_alive,is_abstract,is_time,is_event,is_org
2537443,4070816,18,sõitma,välja,abl,paremus,paremuselt,"Korsika ralli avapäeva eelviimasel , 17,72 km pikkusel neljandal kiiruskatsel sõitis Markko Märtin ( Ford ) välja paremuselt üheksanda aja ja on samal kohal ka kokkuvõttes .",no,"The phrase 'paremuselt' refers to a ranking or comparison of performance, not a physical or geographical location, so it was classified as 'no'.",no,"The phrase 'paremuselt' indicates a ranking or position, not a place, so it is not adverbial of place.",,,,no,no,no,no,no
7338147,11773675,9,võtma,kaasa,el,proosategu,proosateost,Mingi sisetunde ajel oli ta kodust kolm oma proosateost kaasa võtnud ja tõmbas need nüüd riiulite varjus portfellist välja .,no,"The phrase 'proosateost' refers to a prose work, which is an object and not a physical location, therefore it is not classified as a location.",no,"The phrase 'proosateost' refers to an object (a literary work), not a place, so it is not adverbial of place.",,,,no,no,no,no,no
1429645,2274507,25,säilima,,in,barokkstiil,barokkstiilis,"Palmse mõis on esimene Eestis , kus on restaureeritud ja korras hoitud kõik mõisaansamblisse kuuluvad ehitised , mille südameks olev häärber on üks väheseid barokkstiilis säilinud mõisahooneid Eestis .",no,"'barokkstiilis' refers to a style rather than a physical location, so it was classified as 'no'.",no,"The phrase 'barokkstiilis' describes the style of the manor house rather than specifying a location or place, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
17157656,26352572,5,tahtma,,adit,est,esti,"Kui Sa to~esti tahad sedapidi kysida ( ja mitte näiteks « Millised on erinevused punkt . net'i ja alternatiivide vahel ) , leiad ee .",no,"'esti' does not refer to a physical or geographical location; it is a part of another word in the sentence, so it is classified as 'no'.",no,The phrase 'esti' was classified as 'no' because it does not indicate a location or place; it is part of the name 'sedapidi kysida' and has no spatial reference.,,,,no,no,no,no,no
10419696,16714947,48,ringlema,,in,proosavorm,proosavormis,"Aga ei , ansambli juht oli kontserdi lõppedes nõus selgitama , et nende laulude sisu ongi enamasti poliitilise sõnumiga , tekst räägibki maailmakodanikest kaaslaste raskest saatusest , sookaaslaste naiste erilisusest , murest , orjusest , vabadusest ja rõõmust , kõigest , mis me peas harilikult ikka pigem proosavormis ringleb .",no,"The word 'proosavormis' refers to a way of writing and not a location, so it is classified as 'no'.",no,"The phrase 'proosavormis' was classified as not adverbial of place ('no') because it describes the form or manner of expression, not a place.",,,,no,no,no,no,no
10096366,16197297,16,seiklema,,in,tingimus,tingimustes,"Helirezhissöör Enn Säde , kes tegi Meriga koos kolm filmi ja seikles Venemaa äärealadel rasketes tingimustes , iseloomustas tänast presidenti kui head meeskonnaliiget , muhedat , aga alati kiirgava vaimsusega isiksust .",no,The phrase 'tingimustes' refers to 'conditions' rather than a specific physical location.,no,"The phrase 'tingimustes' was classified as 'no' because it refers to the conditions in which something occurred, not a specific location.",,,,no,no,no,no,no
7494884,12029999,24,ilutsema,,in,plaan,plaanis,""" Sympathy for the Devil "" algustaktide ajaks ripuvad nad juba alla ekraanilt ( 12m 7,7 m ) , kus ilutseb Jaggeri suures plaanis nägu , või seisavad laval püsti .",no,"The word 'plaanis' does not indicate a specific location; it refers to a plan or scheme, not a place.",no,The phrase 'plaanis' was classified as 'no' because it refers to a characteristic (Jagger's face in a close-up view) rather than indicating a location or position.,,,,no,no,no,no,no
5461926,8757116,9,käima,,in,44,44S,"Markko Märtin käis sel aastal rallimasinat Subaru Imp-reza 44S juba testimas , ülehomme reisib ta esimese MM-etapi paika Monte Carlosse .",no,The term '44S' is not a location as it seems to refer to a vehicle model and not a place.,no,"The phrase '44S' was classified as 'no' because it refers to a specific model of a rally car, indicating an object rather than a place.",,,,no,no,no,no,no
6444701,10361776,11,investeerima,,ill,bakter,bakterisse,"Valio juht Veijo Meriläinen ütles , et ettevõte on investeerinud bakterisse ligi 5 miljonit eurot ( 80 mln krooni ) .",no,The phrase 'bakterisse' refers to an entity (bacterium) rather than a geographical or physical location.,no,"The phrase 'bakterisse' indicates an investment into a bacterium rather than a place, so it was classified as not adverbial of place.",,,,no,no,no,no,no
12565408,20108835,17,vedama,,adit,kiber,kipra,"Mind leides - harilikult võtab otsimine aega kümmekond sekundit - veab ta lauba ühest kõrvast teiseni kipra , pilgutab silmi ja toob kuuldavale ilmse naerulagina .",no,The phrase 'kipra' was classified as not location ('no') because it describes a physical characteristic (wrinkling of the forehead) rather than a specific location.,no,"The phrase 'kipra' describes a state or manner (creased), not a location, so it is not an adverbial of place.",,,,no,no,no,no,no
5873314,9426716,26,ilutsema,,in,abielu,abielus,"Eriti just viimasest , sest kui Kreitzbergi passis peaks olema perekonnaseisu kohta tempel "" lahutatud "" , siis tema elukaaslasel Sirje Priimäel ilutseb seal "" abielus "" .",no,"The word 'abielus' refers to a marital status and not a physical location, so it is 'no'.",no,"The phrase 'abielus' refers to a marital status and not a physical location, so it is not adverbial of place.",,state,,no,no,no,no,no
11458597,18356727,9,maanduma,,all,mis,millele,"Tegelikult on haltuura hoopis määrus nr . 36 , millele allakirjutaja on vahepeal maandunud riigikogujate olümposlikes kõrgustes .",no,"The phrase 'millele' refers to 'which' and does not denote a specific location, so it was classified as 'no'.",no,"The phrase 'millele' refers to something abstract (a regulation) and not a specific location, so it is not adverbial of place.",,,,no,no,no,no,no
10222757,16404439,9,seiklema,,in,otsing,otsinguis,"Pärast seda kui Cruise on kättemaksu ja lohutuse otsinguis seigelnud New Yorgi seksuaalse unenäo taolises maailmas , soovitab Nicole Kidman olla tänulik , et nad on unenägudest ärganud ja ikka veel koos .",no,'otsinguis' is not a location because it refers to the act of searching rather than a geographic place.,no,"The phrase 'otsinguis' describes a state or condition rather than a physical location, so it is not an adverbial of place.",,,,no,no,no,no,no
8810421,14146820,11,kõndima,,in,salm,salmis,"Rennit pakkus näha oma vastset sonetti , kus kahes esimeses salmis keegi luuletaja truualamliselt aasal kõnnib ja nurmelille nupukeisi kimpu säeb .",no,"The word 'salmis' refers to a stanza or verse in poetry, and not a geographic location.",no,"The phrase 'salmis' refers to 'in the stanzas', which describes a part of a poem, not a physical location or spatial context, so it is not an adverbial of place.",,location,,no,no,no,no,no
14999156,23531120,6,kõndima,,adit,selg,selga,"Kohustuslikku jõulupidu , mis kõnnib selga nagu vääramatus ja mis neile tegelikult ei meeldi .",no,"The phrase 'selga' was not classified as a location because it refers to a part of the body, not a geographic location.",no,The phrase 'selga' is not classified as an adverbial of place because it does not indicate a location or spatial relationship.,,,,no,no,no,no,no
8233491,13211229,5,passima,,in,suund,suunas,Unifitseeritud futuristlike prillidega ühes suunas liikumatult passivad kujud moodustasid impersonaalseid skulptuurseid  bodyart'i  ansambleid .,no,"Classified as 'no' because 'suunas' refers to a direction, not a specific location.",no,"The phrase 'suunas' indicates a direction rather than a specific location, so it is not an adverbial of place.",,,,no,no,no,no,no
481240,756076,13,kauplema,,in,hind,hinnas,"Bankiirõ ei tunne huvi kellegi hõbedase samovari rahaks vahetamise vastu ega kauple hinnas . """,no,"The phrase 'hinnas' refers to pricing or value rather than a geographical location, so it is not classified as a location.",no,"The phrase 'hinnas' refers to trading or negotiating the price, not a specific location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
3482484,5607809,4,võtma,välja,el,igavus,igavusest,Kolmas seltsiline on igavusest noa välja võtnud ja vannub vene keeles .,no,The phrase 'igavusest' refers to a state of being bored and does not denote a location.,no,"The phrase 'igavusest' refers to a reason or cause (boredom) and not a location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
3912481,6301928,2,omama,,in,asi,Asjas,""" Asjas ei oma tähtsust , kas sellel isikul on olemas mingisugune lõhkeaine või lõhkeseadeldis ja kuidas ta seda kasutades avalikku korda rikkuda kavatseb .",no,"The word 'Asjas' refers to a matter or case and not a physical location, hence it is classified as 'no'.",no,"The phrase 'Asjas' refers to a topic or matter rather than a specific location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
6087417,9771586,3,kerkima,,all,kasumiprognoos,kasumiprognoosile,Vastupidiselt kahanevale kasumiprognoosile kerkis Pro Kapitali aktsia hind viie tehingu ja 343.,no,"The term 'kasumiprognoosile' refers to a financial forecast and not a physical location, so it is classified as 'no'.",no,"The phrase 'kasumiprognoosile' refers to a trend or forecast, not a specific location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
6202404,9960704,22,lamama,,ad,iga,igal,"Üks pealtnägija rääkis BBCle , et nägi , kuidas kahekordne buss oli lõhki nagu "" karp sardiine "" ning inimesi lamas igal pool .",no,"The word 'igal' conveys quantity and dispersion, not a specific physical place, so it is classified as 'no'.",no,"The phrase 'igal' refers to distribution or extent across all locations, but it does not specify a single place, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
11481617,18392428,12,tervitama,,in,pahv,pahvides,Neljapäeval koos uue aastaga saabunud suitsetamiskeeldu tervitasid paljud osariigi elanikud sigarette pahvides .,no,"The term 'pahvides' refers to an action associated with smoking, not a location.",no,"The phrase 'pahvides' describes an action (smoking) rather than a location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
358889,555825,23,paiknema,,ad,haige,haigetel,"Sellele võib lihtsalt vastata , väites , et need , kelle raamatutest ning ideedest oli äsja juttu , paiknevad Lääne pühiskonna psüühiliselt haigetel äärealadel .",no,"The phrase 'haigetel' refers to a condition or state of people, not a geographical or physical location.",no,"The term 'haigetel' refers to people (psychically ill individuals) rather than a place, thus it is not classified as an adverbial of place.",,,,no,no,no,no,no
11685776,18703404,9,seiklema,,in,raudrüü,raudrüüs,"Nagu kuulus kurva kuju rüütel , kes täies raudrüüs ka plaadi kaaneümbrise koomiksis seikleb , otsides ikka seda tõelist tunnet ja ilu .",no,The word 'raudrüüs' describes armor (a physical state of being) and not a specific location.,no,"The phrase 'raudrüüs' describes a state or manner (clad in armor) and does not indicate a specific location or direction, so it is not an adverbial of place.",,,,no,no,no,no,no
120731,202396,7,omama,,in,kergejõustik,kergejõustikus,"Tegeleb spordiga , omab esimest järku kergejõustikus , sõjalises kolmevõistluses ja võrkpallis .",no,"The phrase 'kergejõustikus' was not classified as a location because it refers to athletics as an activity, not a geographic place.",no,"The phrase 'kergejõustikus' describes an activity or category rather than a physical location, so it is not adverbial of place.",,,,no,no,no,no,no
16082608,24964307,14,avastama,,el,jutt,jutust,"( Ahto räägib loo , kuidas ta veel sel aastal avastas oma ema jutust mitu maausule viitavat märki .",no,The word 'jutust' refers to narrating or storytelling and does not indicate a specific location.,no,The phrase 'jutust' is not classified as an adverbial of place because it does not indicate a location but instead describes something related to 'telling' or narration.,,,,no,no,no,no,no
9501762,15253819,6,paigutama,,all,kaks,kahele,"Autor paigutanuks viimased nagu ettevaatlikult kahele poole , küsides vaataja käest , kas ma ehk liiga ei väsita vaatajat oma kohalolekuga .",no,"The phrase 'kahele' refers to a numerical concept or position rather than a specific geographical or physical location, so it is classified as 'no'.",no,The phrase 'kahele' is not classified as an adverbial of place because it refers to distribution or positioning rather than specifying a physical location.,,,,no,no,no,no,no
1546746,2461092,10,saama,,adit,EEK,EEKi,"Nimelt saab 10. koht konstruktorite arvestuses umbes 150 miljoni EEKi eest FIA-lt tugirahasid järgmiseks hooajaks , viimaseks jääv tiim aga mitte sentigi .",no,"The term 'EEKi' refers to a currency (Estonian kroon) rather than a location, hence it was classified as 'no'.",no,"The phrase 'EEKi' refers to currency, not a location, so it was classified as 'no' for adverbial of place.",,,ORG,no,no,no,no,no
603362,956528,6,käima,,ill,lähedalolev,lähedalolevasse,"Tei-sisõnu piirkondades , kust inimesed lähedalolevasse linna tööle käivad .",no,"The word 'lähedalolevasse' refers to proximity, but it does not specify a location. Therefore, it is not classified as a location.",no,"The phrase 'lähedalolevasse' refers to proximity or location but does not function as an adverb indicating the place in context, so it was classified as 'no' for adverbial of place.",,,,no,no,no,no,no
6672433,10735704,25,laiutama,,in,aureu,aureus,"Rubla oli üks kolmest rahast , mida mikrobioloogid uurisid igaks juhuks mitu korda , sest neil oli tõsine kahtlus , et rahal laiutab staphylococcus aureus .",no,The phrase 'aureus' refers to a type of bacteria and is not related to a physical location.,no,"The phrase 'aureus' refers to the bacteria 'staphylococcus aureus' and not a physical location, so it is not an adverbial of place.",,,,no,no,no,no,no
9748539,15641549,9,sõitma,välja,abl,lobjakane,lobjakaselt,Tartu-Tallinna maantee 25. kilomeetril sõitis naisjuht Ford Scorpioga lobjakaselt teelt välja ja paiskus üle katuse .,no,The phrase 'lobjakaselt' was classified as not location ('no') because it refers to a condition of the road (slushy) rather than a specific place.,no,"The phrase 'lobjakaselt' describes the condition of the road surface, which is manner-related rather than indicating a physical place, so it is not an adverbial of place.",,,,no,no,no,no,no
20545919,29648667,9,tahtma,,adit,download,downloadi,+Paike[voodi]: ma tahan downloadi nii suurex,no,"The phrase 'downloadi' was classified as not location because it refers to a digital process or entity, not a geographical place.",no,"The phrase 'downloadi' was not classified as adverbial of place because it does not describe a location or place-related action; instead, it refers to downloading.",,,,no,no,no,no,no
5960851,9568862,38,kõndima,,in,lootus,lootuses,"Inimese psüühika paraku nii töötab , et kui talle tööandja juures ei meeldi või tööandja püüab peale suruda vastuvõetamatuid tingimusi ( mis palga vähendamine kahtlemata on ) , siis ta viskab pea kuklasse ja kõnnib minema , lootuses leida parem tööandja , kuid reaalsuses seda ei juhtu .",no,"The word 'lootuses' refers to hope or an abstract concept, not to a physical location.",no,"The phrase 'lootuses' refers to a mental state or intention rather than a physical location, so it is not an adverbial of place.",,,,no,no,no,no,no
6683224,10752158,20,protesteerima,,in,alkoholireklaam,alkoholireklaamis,"Näiteks on ta aidanud kaitsta lennuki leiutanud vendade Wrightide sugulaste õigusi , kes protesteerisid oma karsklastest esivanemate kasutamise vastu alkoholireklaamis ja tuhatoosidel .",no,"The word 'alkoholireklaamis' refers to an alcohol advertisement, which is not a physical location.",no,"The phrase 'alkoholireklaamis' refers to an advertisement involving alcohol, which does not specify a physical location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
9058100,14564748,19,liikuma,,adit,kombinatsioon,kombinatsiooni,"Vastaste luure tegutseb üldse hästi - Tallinnas kogesin , et Kreeka koondise abitreener teadis täpselt , kuidas me kombinatsiooni number kolm ajal liigume . ”",no,"The phrase 'kombinatsiooni' refers to a combination or sequence, not a physical location, so it was classified as 'no'.",no,The phrase 'kombinatsiooni' is not adverbial of place because it does not indicate a location or spatial context.,,,,no,no,no,no,no
8914639,14330246,4,avastama,,el,identiteedimuutus,identiteedimuutusest,"Mingeid märke mässavast identiteedimuutusest seal ei avasta , küll aga näeb seal soovi pingeid maha võtta endalt ja oma kunstilt .",no,"Identiteedimuutusest refers to a concept or change in identity, not a physical location.",no,"The phrase 'identiteedimuutusest' is not adverbial of place because it refers to a concept or change, not a location.",,,,no,no,no,no,no
3679499,5925228,10,põrkama,kokku,in,nähtavus,nähtavuses,Malacca väinas aga põrkas üks Malaisia laev eile halvas nähtavuses kokku tundmatu alusega .,no,"The phrase 'nähtavuses' means 'in visibility' and describes a condition, not a location.",no,"The phrase 'nähtavuses' was classified as 'no' because it refers to the condition of visibility, not a location or place.",,,,no,no,no,no,no
1335441,2123431,12,pidama,,adit,esikohareklaam,esikohareklaami,""" Lihtsuses peitub ilu , "" pidas ta silmas Saku õlle esikohareklaami .",no,"The phrase 'esikohareklaami' is not classified as a location because it refers to an advertising concept, not a location.",no,"The phrase 'esikohareklaami' was classified as 'no' because it does not describe a location or place, but rather refers to an object or concept (a first-place advertisement).",,,,no,no,no,no,no
4012686,6459350,2,pöörduma,tagasi,adit,relvastuskontroll,relvastuskontrolli,"üRO relvastuskontrolli ligikaudu 70 inspektorid , nende seas ka kuus ameeriklast , pöördusid eile üRO lennukiga Bahreinist tagasi Iraaki .",no,"The phrase 'relvastuskontrolli' refers to arms control and not to a physical location, so it is classified as 'no'.",no,"The phrase 'relvastuskontrolli' refers to arms control and not a specific place, so it is not adverbial of place.",,,,no,no,no,no,no
3333731,5361618,11,väljuma,,abl,killustatu,killustatult,"Sama killustatult kui Eesti poliitiline klass läks valimistele , sama killustatult ta neist ka väljus .",no,The phrase 'killustatult' describes a state of being fragmented and does not refer to a specific location.,no,"The phrase 'killustatult' indicates a manner or state, not a specific location, so it is not adverbial of place.",,,,no,no,no,no,no
5954337,9558518,13,tulistama,,in,kartus,kartuses,"LONDON , 22. juuli ( BBC-EPLO ) - Londoni politsei tulistas terrorirünnaku kartuses surnuks mehe , kes jooksis Stockwelli metroojaamas rongile .",no,The phrase 'kartuses' was classified as 'no' because it refers to fear or concern and does not indicate a physical location.,no,"The phrase 'kartuses' was classified as 'no' because it describes a state of fear or concern, which refers to a reason or cause rather than a location.",,state,,no,no,no,no,no
13953468,22213383,35,võtma,kaasa,adit,käsi,kätte,"Üksainuke raamat , mis talt varem lugenud - pealkirja ei mäleta , jättis mulje , et mees on sihuke ühekordsete raamatute kirjanik , mis sa korra läbi loed , aga mida sa kunagi uuesti kätte , söögilauda , peldikusse , vanni kaasa ei võta .",no,"The word 'kätte' implies an action of holding or taking, and does not denote a location, so it is classified as 'no'.",no,"The phrase 'kätte' refers to an action (taking the book in hand) and not a location, so it is not an adverbial of place.",,,,no,no,no,no,no
175403,291683,3,ehitama,,in,olek,olekus,"Poliitilise kaaluta olekus ehita igale mehele punker , anna talle automaat ja tee talle iga päev paar tundi sõjalist väljaõpet .",no,"The word 'olekus' refers to a state or condition, not a geographical or physical location, leading to the 'no' classification.",no,"The phrase 'olekus' specifies a state or condition rather than a location, so it is not classified as an adverbial of place.",,state,,no,no,no,no,no
12241566,19597818,4,olema,alles,in,kleep,kleebis,1 . maiks on kleebis muidugi alles väga vähestes passides .,no,The word 'kleebis' refers to a sticker and does not indicate a specific location.,no,"The phrase 'kleebis' is not describing a location but rather an object, so it is not adverbial of place.",,,,no,no,no,no,no
5513159,8839009,5,laskma,maha,in,mask,maskides,"Politsei teatel lasid kaks maskides isikut kohtuniku maha hetkel , kui ta oli istumas autosse .",no,"The phrase 'maskides' refers to 'masked' individuals, which describes their appearance, not a location.",no,"The phrase 'maskides' describes the appearance of the persons and not a location, so it is not adverbial of place.",,,,no,no,no,no,no
962209,1532874,8,seiklema,,in,mis,milles,"Ometi on tegemist märkimist vääriva nähtusega , milles seikleb ligi 200 000 registreeritud rollimängu huvilist ja iga päev võib 32 serveris paiknevates maailmades trehvata umbes 1500 mänguriga .",no,The phrase 'milles' is not a specific geographic location; it refers to a general context or situation.,no,"The phrase 'milles' refers to the event or context involving role-playing enthusiasts, not to a specific location, so it is not an adverbial of place.",,,,no,no,no,no,no
4631649,7443337,20,tervitama,,in,kostüüm,kostüümides,"Viisteist minutit enne Prantsusmaa-Hispaania kaheksandikfinaali algust Hannoveri staadioni VIP-väravasse saabunud Vene miljardäri Roman Abramovitši tervitasid laia naeratusega kolm helesinistes kostüümides piigat , kes juhatasid ärihai kohemaid mööda rohelist vaipa valgekraede looži .",no,"The word 'kostüümides' refers to costumes and not to a physical location, therefore it is not classified as a location.",no,"The phrase 'kostüümides' describes the state or attire of the individuals and not the location, hence it is classified as 'no' for adverbial of place.",,,,no,no,no,no,no
8104280,13004784,28,arenema,,in,elujõud,elujõus,"Ma loodan , et teater , mis sündis 1952. aastal asutajate fanatismist ja tegi käesoleva sajandi alguses läbi uuestisünni , leiab endale väärilise hindaja ja areneb jätkuvas elujõus .",no,"The phrase 'elujõus' refers to vitality and not a physical location, so it is classified as 'no'.",no,"The phrase 'elujõus' describes a state or condition and does not refer to a specific place, so it is classified as 'no' for adverbial of place.",,,,no,no,no,no,no
19480300,29137833,4,käima,,ill,viitja,viiitjasse,Coolio: käi viiitjasse,no,The word 'viiitjasse' refers to no identifiable place or location.,no,"The phrase 'viiitjasse' in the sentence does not denote a place or location; hence, it was classified as 'no' for adverbial of place.",,,,no,no,no,no,no
598180,948403,13,kõrguma,,in,eesots,eesotsas,"Itaalia on valijate häälte saamiseks kasutusele võt-nud terve armee meelelahutusstaare , kelle eesotsas kõr-gub Gina Lollobrigida .",no,"The word 'eesotsas' refers to leadership or being at the front, not a physical location.",no,"The phrase 'eesotsas' refers to being at the forefront or leading position, which does not indicate a location, so it is not an adverbial of place.",,location,,no,no,no,no,no
6716217,10804331,16,müüma,,ill,suu,Suisse,"Hansapanka ostis kokku Suprema , kergitades sellega aktsia hinda , Eesti Telekomi müüb hoogsalt Credti Suisse ning see on aktsiat allapoole sundinud .",no,The phrase 'Suisse' refers to a company (Credit Suisse) rather than a location.,no,"The phrase 'Suisse' refers to a name or entity (Credit Suisse) and not a physical location, so it is not an adverbial of place.",,,ORG,no,no,no,no,yes
8074301,12956894,1,jooma,,in,Visandlik,Visandlikus,"Visandlikus joo nis tuses säilib alati midagi käe liigutuse ajendanud hingeliigutu sest , natuurist või visioonist am mu tatud plastiline idee jõuab pa berile mõistuse sekkumiseta .",no,"The term 'Visandlikus' does not refer to a geographical or specific location but describes a characteristic, so it is classified as 'no'.",no,The phrase 'Visandlikus' is not an adverbial of place because it does not indicate a location or spatial relation but refers to a manner or state.,,,LOC,no,no,no,no,no
7020734,11277496,31,koordineerima,,in,osa,osas,""" Millalgi meid kindlasti enam ei vajata , "" tõdes kaskadöör Andreas Petrides , kes töötab Londoni lähedal asuvas Pinewood Studios'is ning koordineeris näiteks võitlusstseene "" Tähesõdade "" filmi esimeses osas , kus oli rohkem digitaalset võtetejärgset "" juurdejoonistamist "" kui üheski teises mittemultifilmis .",?,?,no,"The phrase 'osas' is not an adverbial of place as it refers to a part or aspect of something, not a physical location.",,,,no,no,no,no,no
11013802,17640620,3,säilima,,in,hoonestu,hoonestus,"Oa tänava hoonestus esialgu säilib , lammutatakse vaid Oa ja Kroonuaia ristis olev maja , sest muidu poleks võimalik tagada bussidele ja suurtele veokitele vajalikku pöörderaadiust , märkis Järg .",no,"The phrase 'hoonestus' refers to construction or buildings in general context, not to a specific location, so it is classified as 'no'.",no,The phrase 'hoonestus' is not adverbial of place because it refers to 'construction' and does not indicate a location.,,location,,no,no,no,no,no
12474164,19968266,17,võimutsema,,in,laug,laus,"Suurimaid teeneid horvaatide võidus omab NBA kogemustega Dino Radja , kes viskas 25 punkti ning võimutses laus 16 palliga .",no,'laus' does not represent a location; it is part of a descriptive list.,no,"The word 'laus' does not describe a location or place, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
3367987,5418740,2,võimutsema,,in,kehakaal,kehakaalus,"Meeste kehakaalus kuni 108 kg võimutses Igor Razarenov ( Ukraina , 417,5 kg ) .",no,The phrase 'kehakaalus' refers to 'weight class' and does not indicate a location.,no,"The phrase 'kehakaalus' is not an adverbial of place because it refers to a weight category, indicating a condition or a category rather than a location.",,,,no,no,no,no,no
14312924,22721401,8,pidama,,adit,kamp,kampa,Leppimatut vihavaenu trotsides peavad mehed pääsemise nimel kampa hakkama .,no,"The phrase 'kampa' refers to a group or partnership, not a physical place.",no,"The phrase 'kampa' refers to a group or company of people and does not specify a location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
15517061,24233261,13,vedama,,adit,suvaline,suvalisse,"Samuti tundub üsna vähe tõenäoline , et korealased vedasid tohutuid koguseid TNT-sid suvalisse kohta , et maailma lollitada .",no,"The phrase 'suvalisse' means 'random' or 'anywhere', and does not specify a definitive location, hence classified as 'no'.",no,The phrase 'suvalisse' was classified as not an adverbial of place because it does not denote a specific or clear location but rather an indefinite or random place.,,,,no,no,no,no,no
2121296,3386585,7,andma,üle,in,politseivärv,politseivärvides,"Reedel andis Info-Auto politseile üle 12 politseivärvides ja vilkuritega patrullsõidukit Ford Mondeo , mis on viimane osa sel sügisel riigihankena soetatud 25st politsei-Mondeost .",no,"The phrase 'politseivärvides' describes police colors or markings, which is not a physical or geographical location, hence 'no'.",no,"The phrase 'politseivärvides' describes the appearance of the vehicles, not a location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
5356377,8592242,12,kaevama,,in,eluaasta,eluaastates,""" Viimase kahe aasta jooksul on järjest rohkem kahekümnendates ja kolmekümnendates eluaastates inimesi kaevanud halvenenud mälu üle , "" kinnitas ta .",no,"The word 'eluaastates' refers to age, not a physical place, so it is classified as 'no'.",no,"The phrase 'eluaastates' refers to an age range and does not indicate a physical location, so it is not an adverbial of place.",,time,,no,no,no,no,no
14281777,22672238,8,maksma,,in,HD-vorming,HD-vormingus,"Võrreldes tavalisele DVD-plaadile kirjutatud episoodidega , maksavad HD-vormingus « Sopranod » umbes 400 krooni rohkem : kogumiku hind on umbes 1700 Eesti krooni .",no,"The phrase 'HD-vormingus' refers to a format or quality, not a geographical or spatial location, so it was classified as not a location ('no').",no,"The phrase 'HD-vormingus' indicates the format in which something exists and does not provide information about a specific location or place, thus it was classified as 'no' for adverbial of place.",,,,no,no,no,no,no
11824608,18924355,1,kuuluma,,in,America,America ’ s,America ’ s Cupi juurde kuuluvad tavapäraselt skandaalid .,no,"The phrase 'America ’ s' refers to a possessive form and not a location directly, so it is classified as 'no'.",no,"The phrase 'America’s' refers to possession or association rather than specifying a location or place, which is why it was classified as 'no' for adverbial of place.",,,PER,no,no,no,no,no
14368499,22792704,11,kauplema,,in,lõige,lõikes,"sellega , kui isenditega kauplevad registreeritud kaubandusettevõtjad või käesoleva artikli lõikes 4 nimetatud teadusasutused , ja",no,The phrase 'lõikes' refers to a section or paragraph in a text and not a physical location.,no,"The phrase 'lõikes' refers to a subsection or part of an article, which is not indicative of a location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
8799050,14122868,13,käima,ringi,in,pastel,pasteldes,"Esimene võimalus : teha seda realistliku rahvatükina , kus takkusjuukselised tegelased käivad pasteldes laval ringi ning usuvad ka ise seda juttu sajast vakast tangusoolast ja ojasse hüppamisest .",no,"The word 'pasteldes' describes footwear, not a specific physical location.",no,"'pasteldes' describes the characters' manner of movement, not a physical location, hence it is not adverbial of place.",,,,no,no,no,no,no
4549,7786,3,kerkima,,all,kassinägu,kassinäole,"Ülle kavalale kassinäole kerkib muie , kui ta meenutab esimese , kümme aastat tagasi vasakule õlale toksitud tattoo sünnilugu .",no,The phrase 'kassinäole' was classified as not a location because it describes a feature of someone's face and not a geographical or physical place.,no,"'kassinäole' refers to a facial expression or reaction, not a physical location, thus it is not adverbial of place.",,,,no,no,no,no,no
9024,15518,1,mahtuma,ära,ill,see,Sellesse,Sellesse mahun ma praegu ära . ”,no,"The word 'Sellesse' is a general term meaning 'into this' and does not specify a particular location, hence classified as 'no'.",no,"The phrase 'Sellesse' refers to something specific, but it does not indicate a location or place, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
2022100,3227161,1,ulatuma,,abl,absoluutmaht,Absoluutmahtudelt,Absoluutmahtudelt ulatub see taas peaaegu 2001. aasta madalseisu eelse tasemeni .,no,"The word 'Absoluutmahtudelt' refers to volumes or measurements and not a physical location, so it is classified as 'no'.",no,"'Absoluutmahtudelt' refers to quantities or volumes, not to a location, so it is not adverbial of place.",,,,no,no,no,no,no
20056161,29426753,5,tahtma,,adit,jätt,jätti,kriska: ma tahan jätti saage aru juba,no,"The phrase 'jätti' does not refer to a specific location, so it is classified as 'no'.",no,"'jätti' refers to ice cream and not a location, so it is not adverbial of place.",,,,no,no,no,no,no
10211788,16386266,13,kõndima,,in,diskopepupüks,diskopepupükstes,"Seda huvitavam on jälgida , kuidas läbi müravate algklassiõpilaste kõnnivad modelsel kõnnakul diskopepupükstes abituuriumieelsed tüdrukud .",no,The term 'diskopepupükstes' pertains to disco outfits and is not a location.,no,"The phrase 'diskopepupükstes' was classified as 'no' because it describes the type of clothing someone is wearing rather than a location, and does not indicate a place where something happens.",,,,no,no,no,no,no
