sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag
9370475,15049401,6,peetuma,,in,Altheimi,Altheimis,Jõgeva künnimees edestas lätlasi Saksamaal Altheimis nädalavahetusel peetud kündmise maailmameistrivõistlusel .,yes,,yes,,,,LOC
11114623,17805063,11,lennutama,,ill,muusikataevas,muusikataevasse,"Bändiga seni enim vaeva näinud produtsendi sõnul , kes kodumaisesse muusikataevasse lennutanud ka tüdrukutebändi Nexus , on hetkel veel kaalumisel , kas rõhutakse rhythm'n'blues'ile või poprokile .",no,"The phrase 'muusikataevasse' is a metaphorical expression referring to the music industry, not a physical location.",yes,"The phrase 'muusikataevasse' refers to a metaphorical place (music heaven), so it is classified as an adverbial of place.",,,
3804188,6127548,4,investeerima,,ill,Valgevene,Valgevenesse,Olympic Casino investeerib Valgevenesse 55 miljonit krooni,yes,,yes,,,location,LOC
3503950,5642312,8,investeerima,,ill,BMW,BMW-sse,"Näiteks , kui tööstur "" investeerib "" BMW-sse , siis Eesti tööstuse efektiivsus ja konkurentsivõime ei suurene .",no,"The phrase 'BMW-sse' indicates an investment in a car brand, not a physical location.",yes,,,location,
11868865,18994091,7,ringlema,,in,naaberriik,naaberriikideski,"Nii A- kui ka B-grippi ringleb naaberriikideski Soomes , Lätis , Leedus .",yes,"The phrase 'naaberriikideski' refers to neighboring countries, which are geographical locations.",yes,,,location,
2111206,3370080,17,lubama,,adit,lääs,läände,"Endise valitsusjuhi Juštšenko blokk Meie Ukraina on ainus suurem poliitiline jõud , mis lubab kindlalt suunda läände .",yes,,yes,,,location,
13979785,22254776,11,tutvustama,,in,Norra,Norras,Endine Norra ja hilisem Prantsuse peatreener Odd Skildheim tutvustas meile Norras treeningupaiku ja metoodikat .,yes,,yes,,,location,LOC
5178229,8307363,12,eksisteerima,,in,ese,esemetes,"Kuid ka netikunsti saab osta , isegi kui seda ei eksisteeri esemetes .",no,"The phrase 'esemetes' is not classified as a location because it refers to objects or items, not a physical place.",no,"The phrase 'esemetes' refers to objects and not a location, so it is not classified as an adverbial of place.",,,
645004,1024479,5,tulistama,,in,Atlanta,Atlantas,"12. juulil tulistas mees Atlantas surnuks kuus inimest , neist neli last .",yes,,yes,,,location,LOC
12867192,20582113,5,kerkima,,ill,algviisik,algviisikusse,"Kahest hooaja käigus Kalevi algviisikusse kerkinud noormängijast kogus Arbet 14 , ent kolmandal veerandajal enesevalitsuse kaotanud , alustuseks tehnilise vea teeninud ning hiljem viie veaga lahkunud Kangur vaid neli silma .",no,"The phrase 'algviisikusse' refers to a basketball lineup, not a physical location.",yes,,,alive,
8725780,14004335,2,jõudma,tagasi,el,meremees,meremehest,Seitsmeteistkümnest meremehest jõudsid tagasi ainult viis .,no,"The term 'meremehest' refers to a person, not a location, so it is classified as 'no'.",no,"The phrase 'meremehest' refers to sailors and does not indicate a location, so it is not classified as an adverbial of place.",,alive,
10221834,16402927,15,jooksma,,ill,presidendipalee,presidendipaleesse,"Sabansks aga tuli viimastel päevadel välja vihjega , et üks skandaali niite jookseb otse presidendipaleesse , mistõttu ongi riigipea huvi selle vastu niivõrd kasvanud .",yes,,yes,"The phrase 'presidendipaleesse' describes a specific location (the presidential palace), making it an adverbial of place.",,,
527447,831483,16,unustama,,ill,ankur,ankrusse,"Iga suurem tuuleiil võib vabalt hõljuva paadikese paisata soovitule vastupidisesse suunda kiiremini , kui aluse ankrusse panna unustanud paadisolijad seda arvata või karta oskavad .",yes,,yes,,,,
2610216,4188161,6,külastama,,adit,kabinet,kabinetti,"Põhikontingent , kes Pärnu aidsi kabinetti külastab on vanuses 20-24 eluaastat , järgnevad 25-29aastased ja palju on ka 15-19aastaseid külastajaid .",yes,,yes,,,,
2418982,3878906,15,eksisteerima,,in,aegruum,aegruumis,"Tolkieni jaoks eksisteeris tegelane ( või asi või koht ) kusagil meie maailmaga paralleelses aegruumis , seda tuli lihtsalt näha ja paberile panna .",no,"The phrase 'aegruumis' refers to a conceptual or metaphysical idea (time-space), not a physical location.",yes,,,,
9186834,14765730,16,jälgima,,in,haudpimedus,haudpimeduses,"Mööda jäätunud kustutusvett komberdab väike delegatsioon , põlevad sigaretid käes , põlenud koolimajja , kus haudpimeduses jälgivad tulevaikust kaks valvurit .",no,"The term 'haudpimeduses' does not refer to a place or location, rather it describes a state of being in complete darkness.",no,"The phrase 'haudpimeduses' refers to a state or condition of darkness rather than indicating a location, so it is not classified as an adverbial of place.",,,
4082930,6572095,7,toimuma,,ill,Ungari,Ungarisse,"Endise sotsialismileeri maadest on riigivisiidid toimunud Ungarisse president Gonczi kutsel ( 1993 ) , Tšehhi Vabariiki president Haveli ja Poolasse president Kwasniewski kutsel ( 1996 ) .",yes,,yes,,,location,LOC
7348498,11792197,8,juhtuma,,ill,Ameerika,Ameerikasse,"Sa võid Roberti kontserdile minna , kui Ameerikasse juhtud . """,?,?,yes,,,location,LOC
11861484,18982545,13,jalutama,,adit,tuba,tuppa,"Laste jaoks on Airil koduloomgi võetud , kellega vanem poeg Oliver parajasti tuppa jalutab .",yes,,yes,,,location,
5215144,8366418,5,vaatama,ringi,in,Oxford,Oxfordis,"Kui ma vaatasin täna Oxfordis ringi , ei saanud ma tähelepanuta jätta selle institutsiooni majesteetlikkust ja grandioossust , rääkimata nendel tänavatel läbi sajandite kõndinud inimeste brilliantsust ja talenti .",yes,,yes,,,location,LOC
3746580,6033880,9,peatuma,,in,Kärkna,Kärknas,"Rong hakkab väljuma Tartust hommikul 4.41 ning peatub Kärknas , Tabiveres , Kaareperes , Jõgeval ( kell 5.26 ) , Pedjal , Vägeval , Rakkes , Kiltsis , Tamsalus ja Nõmmkülas .",yes,,yes,,,location,LOC
13464706,21535340,14,laskma,maha,in,tiir,tiirus,"Õhtupoolikul 30 000 pealtvaataja silme all prožektorite valgel peetud sõidus lasi Prants avavahetuses mõlemas tiirus viis märki maha viie lasuga ning lõpetas kolmandana , täpselt nagu nädal tagasi Oberhofis .",yes,,yes,"The phrase 'tiirus' was classified as 'yes' because it specifies a location, namely the shooting range, which makes it an adverbial of place.",,,
1482430,2359444,15,hakkama,,ill,pere,peredesse,"Julgustades naisi väikese lapse kõrvalt tööle minema hakkavad sündima titad ka neisse majanduslikult kindlustatud peredesse , kus mees ja naine mõlemad on hästi teenivad palgatöölised .",no,"The word 'peredesse' refers to families, which are a social construct and not a geographic or physical location, so it is not classified as a location.",yes,,,,
539446,851195,23,leidma,,ill,värav,väravasse,"Laupäeval hiilanud Milan Hlinickal oli halb päev : avakolmandikul tegid soomlased vaid kolm pealeviset , neist kahel korral leidis litter tee Tshehhimaa väravasse .",yes,,yes,,,,
16227886,25135666,1,ajama,,in,apellatsioonkaebus,Apellatsioonkaebustes,"Apellatsioonkaebustes Tallinna ringkonnakohtule ajasid Nisrejev ja Alekperov süüd kolmanda röövli kaela , kes on seni tabamata .",no,"The phrase 'Apellatsioonkaebustes' is not classified as a location because it refers to legal appeals, not a physical place.",no,"The phrase 'Apellatsioonkaebustes' was classified as 'no' because it does not indicate a location or place, but rather refers to the complaints themselves, making it non-adverbial of place.",,,
412845,642333,11,viskama,,adit,kraav,kraavi,"Itaalia maffiamõrtsukad lõikasid Sitsiilias pisivargal käed otsast , viskasid ta kraavi ja lasid verest tühjaks joosta .",yes,,yes,,,,
1837440,2924914,11,kostma,,el,koalitsioon,koalitsioonist,"Eesti Panga nõukogu esimehe küsimus on seda tõsisem , et koalitsioonist kostab rahapoliitika suhtes absurdseid vahelehõikeid .",no,"The phrase 'koalitsioonist' refers to a coalition, which is a group or entity, not a location.",yes,,,alive,
2863841,4592600,8,lamama,,in,kaev,kaevus,Tall lamas abitult kolme meetri sügavuses mudases kaevus .,yes,,yes,,,location,
12247497,19607046,16,suunduma,,el,baar,baarist,Tartu politsei pressiesindaja kirjeldas intsidenti nii : 35-aastane Jouni suundus kella kahe ajal öösel hotelli baarist oma kolmandal korrusel asuvasse tuppa .,yes,,yes,,,,
540752,853485,10,olema,,ill,haigla,haiglasse,""" Viis minutit peale kahtteist olin juba kiirabiga teel haiglasse , "" kiitis Heino abi kiiret saabumist .",yes,,yes,,,location,
2852315,4574114,5,lendama,,el,Põhja-Dakota,Põhja-Dakotast,Pommitaja lendas kolm tundi Põhja-Dakotast Louisianasse 30. augustil .,yes,,yes,,,location,LOC
2450902,3930912,5,leidma,,ill,Ugala,Ugalasse,Hoopis eksootilise külalislavastaja on Ugalasse leidnud Jaak Allik .,yes,,yes,"The phrase 'Ugalasse' indicates direction or movement toward a specific place, so it is classified as adverbial of place.",,,LOC
6449115,10369192,4,treenima,,in,Egiptus,Egiptuses,"Nooruses treenis aastaid Egiptuses , kus tema vanemad treeneritena töötasid .",yes,,yes,,,location,LOC
6321970,10157826,3,töötama,kokku,in,rand,rannas,Neljas linna rannas töötab kokku 36 Falcki vetelpäästjat .,yes,"The term 'rannas' refers to a shoreline (beach), which is a geographical location, so it is classified as a location.",yes,,,location,
549670,868295,23,laskma,,ill,Ingushshia,Ingushshiasse,"Ingushshia presidendi Ruslan Aushevi sõnul kogunes esmaspäeva õhtuks piirile 15 kilomeetri pikkune autodejärjekord ning põgenikke oli kuni 57 000 , samas kui sõjakoldest Ingushshiasse lasevad Vene väed vaid alla paarisaja inimese päevas .",yes,,yes,,,,LOC
13224161,21157460,5,juhtuma,,ill,Eesti,Eestisse,"Tahtis Kanadasse , juhtus Eestisse",yes,,yes,,,location,
11518726,18447613,6,pidutsema,,in,ajaloomuuseum,ajaloomuuseumis,Daamid pidutsevad samal ajal TÜ ajaloomuuseumis .,yes,,yes,,,location,
10282696,16502711,13,arenema,,in,eluvaldkond,eluvaldkonnas,"Oli aeg , kus ühel kuuendikul maakerast arenes uusi suurepäraseid võrseid igas eluvaldkonnas .",no,"The phrase 'eluvaldkonnas' was classified as 'no' because it refers to fields of life or areas of activity, not a geographical or physical location.",yes,,,,
18998521,28674174,7,minema,edasi,ill,kraadiõpe,kraadiõppesse,"Ja hiljem lähevad needsamad üliõpilased edasi kraadiõppesse , muidugi parimad nendest , kes seda soovivad , avalik-õiguslikesse ülikoolidesse .",no,The phrase 'kraadiõppesse' was classified as 'no' because it refers to a continuation of studies (graduate school) rather than describing a geographic or physical location.,yes,,,,
2527008,4053181,5,võtma,ette,ill,Egiptus,Egiptusesse,"Külatark võtabki ette teekonna Egiptusesse , saatjateks sangarid Asterix ja Obelix .",yes,The word 'Egiptusesse' refers to the specific geographic location of Egypt.,yes,,,location,LOC
10049286,16118365,26,rajama,,in,uurimus,uurimustes,Teatavasti rajas objektiivse ajalookirjutuse saksa ajaloolane ja kauaaegne Berliini ülikooli professor Leopold von Ranke ( 1795-1886 ) oma põhiliselt Lääne-Euroopa poliitilise ajalooga seotud uurimustes .,no,"The word 'uurimustes' refers to research or studies rather than a specific geographical location, so it was classified as 'no'.",no,"The phrase 'uurimustes' refers to the medium or method of research rather than the location of an action, so it is not adverbial of place.",,,
9403859,15100492,1,naasma,,all,kergejõustikuraja,Kergejõustikurajale,Kergejõustikurajale naasis Jones 1997. aastal tippkuulitõukajast sõbra C. J. Hunteri õhutusel .,yes,,yes,"The phrase 'Kergejõustikurajale' indicates the place to which Jones returned, making it an adverbial of place.",,,
2118037,3381098,7,pöörduma,tagasi,adit,Auschwitz,Auschwitzi,"Ta pöördub oma raamatutes pidevalt tagasi Auschwitzi , kuhu sattus teismelisena Ungari juutide represseerimise aegu .",yes,,yes,"The phrase 'Auschwitzi' indicates the place to which the person frequently returns in their books, making it an adverbial of place.",,location,LOC
8581863,13756137,1,kükitama,,in,Opel,Opelis,"Opelis kükitab hirmunud nooruk , kes pakitakse kaamerasilma valvsa pilgu all ümber politseiautosse .",yes,,yes,,,,
6146717,9866053,13,lahkuma,,el,Armeenia,Armeeniast,"Niipalju , kui me Amnesty Internationalile kättesaadavate andmete põhjal teame , on Armeeniast ja Aserbaidžaanist lahkunud kurdidel samasugused probleemid .",yes,,yes,,,location,LOC
2274516,3641065,1,jooma,,in,Hispaania,Hispaanias,"Hispaanias , Kataloonias , kus tehakse palju Cavat , joovad inimesed õhtuti iga päev klaasikese Cavat , selleks ei pea olema mingi eriline sündmus .",yes,,yes,,,location,LOC
3879036,6247696,9,lõhkema,,in,äärelinn,äärelinnas,Teine politseinikele mõeldud granaat lõhkes kedagi vigastamata Srinagari äärelinnas Nowhattas .,yes,,yes,,,location,
9415804,15119093,2,mahtuma,ära,ill,saal,saalidesse,Tallinna saalidesse mahuks kolme päevaga ära tubli poole rohkem vaatajaid kui praegune 10 000.,yes,,yes,,,,
51673,89412,15,kavatsema,,ill,Eesti,Eestisse,"“ Tuli selgitada , et nn metalliärikad tegelesid metalli ekspordiga , mina aga kavatsen Eestisse metalli , täpsemalt valtsmetalli importida , räägib Levada . ”",yes,,yes,,,location,LOC
5561159,8916773,5,põrkama,kokku,in,etendus,etenduses,"Lavastaja rääkis , et etenduses põrkavad kokku eri põlvkonnad ja kasvatused .",?,?,yes,,,event,
4230790,6808915,10,sadama,,in,Valgevene,Valgevenes,"Näiteks hakkab Põhjamaade hüdrojaamade veetase või see , kas Valgevenes sajab või ei , mõjutama Lätit ja tema hüdro-energiaressurssi .",yes,,yes,,,location,LOC
2576164,4133920,2,vedama,,adit,kokaiin,kokaiini,Colombiast kokaiini vedanud Tijuana kartell arvatakse olevat lõplikult hävitatud,no,"The phrase 'kokaiini' refers to a substance and not a geographical location, so it was classified as 'no'.",no,"The phrase 'kokaiini' refers to an object, not a location, so it was not classified as an adverbial of place.",,,
4021023,6472525,4,tooma,,adit,ehitusvaldkond,ehitusvaldkonda,"Lisaks toob eelnõu ehitusvaldkonda ka rea uusi mõisteid , näiteks ?",no,"The phrase 'ehitusvaldkonda' refers to a field of activity rather than a specific location, so it is classified as 'no'.",yes,"The phrase 'ehitusvaldkonda' specifies a location or area to which something is brought, so it was classified as an adverbial of place.",,,
6618571,10650784,7,jooma,,in,linn,linnas,"30. oktoobri teatati , et Tõrva linnas Riiska järve ääres noorukid joovad ja lärmitsevad .",yes,"The phrase 'linnas' was classified as a location because it refers to an urban area or city, which is a geographical location.",yes,,,,LOC
2061516,3288802,6,seisma,,in,Taani,Taanis,Mootorpurjekas Alar seisis viimased aastad Taanis Hobro sadamas .,yes,"The phrase 'Taanis' explicitly refers to Denmark, which is a geographic location.",yes,,,location,LOC
13000362,20800608,4,käima,,in,Ashdod,Ashdodis,Käisin hiljuti Iisraelis Ashdodis mängimas .,yes,,yes,,,location,LOC
8900482,14306303,11,lamama,,in,embus,embuses,"Aga kuidas sa vastutad , kui ei aimagi , kelle embuses su Eha parasjagu lamab ?",no,The word 'embuses' refers to being in someone's embrace and does not specify a geographic location.,no,"The phrase 'embuses' indicates a state or condition, not a location, so it was not classified as an adverbial of place.",,,
2000385,3191062,8,sulgema,,adit,pealinn,pealinna,Päästetöötajad alustasid kaitsetammide ehitamist ja politsei sulges pealinna jõeäärsed kvartalid .,no,"The phrase 'pealinna' refers to the capital city in general, without specifying a particular physical location.",yes,,,location,
11255719,18037816,8,astuma,läbi,el,mullivann,mullivannist,Ja ilmselt pärast pealtkuulamisaparaadi paigaldamist astusid nad mullivannist ka veel läbi ! »,yes,"The term 'mullivannist' (from the hot tub) refers to a specific physical location, thus classified as a location.",yes,,,,
15466018,24152494,4,paigutama,,all,portaal,portaalile,muidugi ei paiguta portaalile ...,no,The phrase 'portaalile' refers to a web portal and not a physical location.,yes,,,location,
12657127,20251814,1,tahtma,,ill,SRÜ,SRÜsse,SRÜsse rahvas samuti ei taha .,yes,,yes,,,location,ORG
2418405,3877958,1,kukkuma,alla,in,Türgi,Türgis,Türgis kukkus alla kaks sõjalennukit,yes,,yes,"The phrase 'Türgis' indicates a specific location where the event occurred, so it is classified as an adverbial of place.",,location,LOC
4690087,7536374,1,voolama,välja,el,lennuk,Lennukist,"Lennukist voolas välja kergesti aurustuv lennukipetrool , kuid veeproovid näitasid , et keskkonnareostust pole karta , ütles keskkonnainspektsiooni Läänemaa osakonna juhataja Tõnis Ulm .",no,"The word 'Lennukist' indicates a plane as an object or vehicle, not a geographical or physical location.",yes,,,,
7498093,12036768,5,juhtuma,,ill,kirik,kirikusse,"Alati , kui ma kirikusse minema juhtun ( nii juhuslikult , et see mulle viimasel ajal juba seaduspärasusena tundub ) , tuleb see mulle meelde ning millegipärast just siis , kui kiriku siseukse ette asetatud jalamatil kraapsude tegemiseks hoogu võtan .",yes,,yes,,,,
4203252,6763569,38,naasma,,adit,keskkond,keskkonda,"Medali teiseks küljeks on fakt : isegi kui HIVi nakatunud narkomaan soovib ravi saada , puudub riigil plaan sellise inimese sotsiaalseks adaptatsiooniks , mis tegelikkuses tähendab olukorda , et nakatunud inimene naaseb päris ravi algul oma sotsiaalsesse keskkonda .",yes,"The phrase 'keskkonda' refers to a social environment, which can be interpreted as a place or a setting, hence classified as 'yes'.",yes,,,,
5470779,8771099,3,kerkima,,all,katkestamine,katkestamisele,Tänu Mäkineni katkestamisele kerkis kolmandaks Fordil sõitnud Carlos Sainz .,no,"The phrase 'katkestamisele' refers to 'withdrawal' or 'retirement,' which is an action and does not specify a location, so it was classified as 'no'.",no,"The phrase 'katkestamisele' refers to a cause or reason, not a location, so it is not an adverbial of place.",,,
4197126,6754564,11,unustama,,adit,bussipeatus,bussipeatusse,Paar päeva tagasi unustasin videviku varjus oma käekoti Kadaka Selveri bussipeatusse pingile .,yes,,yes,,,location,
2860371,4586784,12,kukkuma,,ill,koobas,koopasse,"USAs kukkus alla sõjaväehelikopter , kui püüdis päästa Mount Hoodil sügavasse koopasse kukkunud mägironijaid .",yes,,yes,,,,
220384,358315,1,olema,,in,Aserbaidžaan,Aserbaidžaanis,Aserbaidžaanis ja Kasahstanis on tekkimas Alijevite ja Nazarbajevite dünastiad .,yes,,yes,,,location,LOC
5311836,8521615,7,harjutama,,in,Haapsalu,Haapsalus,"Kanepi harjutab Föderatsiooni karikavõistluste alguseni koduses Haapsalus , liivaväljakutele pääseb ta 18. aprillil , kui naiskond Murciasse jõuab .",yes,,yes,,,location,LOC
11318242,18139058,15,jalutama,,in,paik,paigus,Tuntuimas Orimoto performance'ite seerias “ Bread Man ” jalutas kunstnik maailma eri paigus tänavatel ja teistes avalikes kohtades pähe kinnitatud leiva- ja saiapätsidega .,yes,,yes,,,location,
2042652,3259798,20,tooma,ära,el,palat,palatist,""" Õde tõi mulle klaasi , pani vett sisse , aga ütles , et ma tooks ise oma asjad palatist ära , "" meenutab Anneli Leng .",yes,,yes,The phrase 'palatist' was classified as 'yes' because it refers to a specific location (the ward) from which something is being brought or moved.,,location,
2928829,4695311,12,pääsema,sisse,ill,silopall,silopallidesse,"Kiletama sai neid minna alles hilja õhtul , sest vihmaga kiletatud silopallidesse pääseb õhk sisse , jutustas Press .",yes,,yes,,,,
9191017,14772253,43,kostma,,el,film,filmist,"Kuid vahepeale jääb kõige olulisem stseen , kus hakkab tööle terve juhuste patarei : nagu juhuslikult satuvad politseinikud oma patrullsõidul peale Victorile ja Helenale , kes on jõudnud tülli minna ja püstolist pauku teha , samal ajal kostab pauk ka televiisorist tulevast filmist ( mis peaks meid ühendama kõikide paukudega maailmas , aga ei ühenda ) .",no,"The phrase 'filmist' refers to 'film' but does not indicate a specific location, so it was classified as 'no'.",yes,,,,
11633328,18622658,1,lahkuma,,el,Charlotte,Charlotte'ist,"Charlotte'ist on viimastel aastatel kuulsamatest mängumeestest lahkunud Alonzo Mourning , Larry Johnson , Glen Rice ja Vlade Divac .",yes,,yes,,,,LOC
15928966,24778817,10,pääsema,välja,el,geto,getost,"Vaja on näidata , et edasipüüdlik inimene pääseb tõesti getost välja , suurde Pariisi või kuhu iganes , kus elu möllab ööpäev läbi , kus saab võrdsena võrdsete hulgas olla .",yes,,yes,,,location,
1550672,2467510,4,astuma,läbi,el,kapo,kapost,"Kas astusite ka kapost läbi , et andke palun paber - Kukk on puhas .",yes,,yes,,,,
417514,650159,4,ravima,,in,heroiinisõltuvus,heroiinisõltuvuses,"Vene kirurgid ravivad heroiinisõltuvuses narkomaane aju-operatsioonidega , kasutades selleks kohalikku tuimestust ja isetehtud kirurginuga .",no,"The phrase 'heroiinisõltuvuses' refers to a condition of addiction, not a location, so it was classified as 'no'.",no,The phrase 'heroiinisõltuvuses' was classified as 'no' because it indicates a state or condition and is not specifying a location or place.,,state,
6323930,10160833,6,töötama,kokku,in,Tallegg,Talleggis,Rimmeli sõnul töötas ta praeguses Talleggis ning endises Linnuvabrikus kokku 25 aastat .,yes,,yes,,,,LOC
10118463,16233396,5,jõudma,,adit,Maebash,Maebashi,Kaks päeva enne jõuroovi Maebashi jõudnud Nazaroviene ei suutnud võistluseelsel ööl magama jääda .,yes,,yes,,,,LOC
14320747,22734170,1,ringlema,,in,kosmeetikatööstus,Kosmeetikatööstuses,Kosmeetikatööstuses ringleb suur hulk raha ilustamaks inimeste kahvatuid palgeid .,yes,,yes,,,,
1388638,2208649,33,mahtuma,ära,ill,mõistus,mõistusesse,"Lõunamaa meeste temperamendist räägitakse kargetel põhjamaadel lausa legende - välkuvad kinzhallid , üüratu armukadedus ja kustumatu kirelõõm : Pluss see , et naise vähimgi soov karjääri teha ei mahu ühe moslemist mehe mõistusesse kuidagi ära : Kuidas suhtus Stella islamiusuline abikaasa Ahmed naise õigusalastesse ambitsioonidesse ?",?,?,yes,"The phrase 'mõistusesse' was classified as 'yes' because it refers to a figurative location within the mind, indicating a sense of place.",,,
5871075,9423408,22,tutvustama,,in,Hispaania,Hispaanias,"u Group on Hispaania parimaid veini- ja vahuveini tootjaid , mille veinitootmise traditsioonid ulatuvad 16. sajandisse ja kes aastal 1872 tutvustas Hispaanias esimesena vahuveini  cava  .",yes,,yes,,,location,LOC
1248811,1985388,4,ootama,,in,Hispaania,Hispaanias,Paraku ootasid eestlasi Hispaanias hea elu asemel ööbimine lageda taeva all ja Punase Risti supiköök .,yes,,yes,,,location,LOC
16453318,25400149,20,magama,,in,elu-mõte,elu-mõtteis,"Samamoodi usun ma , et ma oma kodus omaenda maja varingu alla ei jää ja niimoodi rahulikult oma kodus elu-mõtteis magan .",no,"The phrase 'elu-mõtteis' refers to a state of mind or metaphorical context, not a physical or geographical location, so it is classified as 'no'.",no,The phrase 'elu-mõtteis' was classified as 'no' because it relates to the mental state or thoughts rather than indicating a specific location or place.,,,
16233075,25143473,12,tunglema,,in,punkt,punktides,"Iisraeli valitsus üritas eile rahustada rahvast , kes tungleb gaasimaskide jaotamise punktides , kartes Lahesõja-aegsete Iraagi raketirünnakute kordumist .",yes,,yes,,,,
5368808,8611591,6,otsustama,,ill,Holland,Hollandisse,"Sellegi poolest otsustab sisserännuamet iga Hollandisse tööle saabuja puhul individuaalselt , kas isik vastab kõigile nõuetele .",yes,"The phrase 'Hollandisse' was classified as 'yes' because it refers to a specific geographic location, namely Holland.",yes,,,location,LOC
4428095,7120967,24,hankima,,el,tšehh,Tšehhist,""" Mingil hetkel peab vahetus toimuma , sest PM-i tootja Venemaa on samuti üle läinud 9x19 mm padrunitele ning laskemoona hangime me hetkel Tšehhist , mis hakkab tõenäoliselt ajapikku üha kallimaks minema , "" lausus Kalev .",yes,,yes,,,alive,LOC
3776864,6083144,2,nappima,,in,metallitööstus,metallitööstuses,"Soome metallitööstuses napib aga töökäsi , ütleb Rajamäki nukra moega , lükkab kiivri kuklasse ja vaatab hiigellaeva poole .",yes,,yes,,,,
8526315,13664937,3,sadama,maha,in,rannikulinn,rannikulinnas,Norra loodeosa rannikulinnas Moldes sadas kolme tunni jooksul maha meetri jagu lund .,yes,,yes,,,location,
11934370,19097713,8,viima,kaasa,el,pangakontor,pangakontorist,Eraraadio Cadena Ser andmeil viisid relvastatud mehed pangakontorist kaasa 90 000 eurot .,yes,,yes,,,location,
501157,788192,4,kukkuma,alla,in,elu,elus,""" Ma olen elus juba nii palju alla kukkunud , et valimiskaotus mind jalust ei rabaks .",no,"The phrase 'elus' refers to being alive or in life, not a geographic location.",yes,"The phrase 'elus' in the sentence implies being alive or existing, which in context can denote a general sense of location or realm of existence, and is thus classified as adverbial of place.",,,
1108223,1761143,5,säilima,,in,Moskva,Moskvas,Mälestusena nõukogulikule rahvastesõprusele on Moskvas tänini säilinud Tallinna ja Narva nimelised tänavad .,yes,,yes,,,location,LOC
6354257,10210494,9,mahtuma,ära,adit,terminal,terminali,Lepa sõnul ei mahu kõik reisijad hommikuti praegusesse terminali hästi ära .,yes,,yes,,,location,
4087339,6578966,11,puhkema,,in,Budapest,Budapestis,"Eesti aukonsul Ungaris Andres Bereczki ütles Eesti Päevalehele , et Budapestis puhkenud rahutused olid spontaansed ja neid ei organiseerinud ükski erakond .",yes,,yes,,,location,LOC
6175008,9914057,7,kauplema,,in,meeleolu,meeleolus,"Tallinna börsil kauplesid investorid reedel positiivses meeleolus , huvi koondus traditsiooniliselt põhiaktsiatele .",no,The word 'meeleolus' refers to a state of mood or emotion and not a geographical location.,no,"The phrase 'meeleolus' in the sentence refers to a state of mood or feeling, which does not express location or place and therefore is not adverbial of place.",,,
2025850,3233440,1,ehitama,,in,Järva-Jaan,Järva-Jaanis,"Järva-Jaanis ehitan aeda , Veskirahva talus on samuti palju tegemisi , "" ütles Jürgenson .",yes,,yes,,,,LOC
6036644,9687867,25,pöörduma,tagasi,adit,rüpp,rüppe,"TALLINN , 6. aprill ( EPLO ) - Sadakond mobiilsideklienti on aasta algul rakendunud numbriliikuvuse juba ära proovinud ning pärast kerget pettumust vana operaatori rüppe tagasi pöördunud , kirjutab Äripäev .",no,"The phrase 'rüppe' metaphorically refers to protection or a comforting place, not a specific or physical location, so it was classified as 'no'.",yes,,,,
13032585,20852030,6,õhkima,,in,Kabul,Kabulis,"Enesetaputerrorist õhkis eile Afganistani pealinnas Kabulis vähem kui 100 meetri kaugusel USA saatkonnast auto , tappes politsei ja päästetöötajate teatel 16 inimest , kelle hulgas on seitse välismaalast .",yes,,yes,,,location,LOC
5693540,9131754,3,kaduma,,abl,eliitturniir,eliitturniiridelt,Capriati kadus eliitturniiridelt .,no,"The word 'eliitturniiridelt' was classified as 'no' because it refers to competitions or events, not a geographical location.",yes,,,,
5372569,8616877,12,juhtuma,,ill,kodusadam,kodusadamasse,"Tema sõnul juhtus ligi 38 000 meremiili maha sõitnud jahiga teel Göteborgist kodusadamasse ka äpardusi , kuna miinuskraadide tõttu hakkas jaht eile jäätuma .",yes,,yes,,,location,
9514087,15273565,17,kaduma,,abl,autoaken,autoaknalt,"Tanklakauplused on kõige paremini varustatud pisiapsude puhuks , näiteks kui keset sünnipäeva hakkab sukasilm jooksma või autoaknalt kaovad kojamehed .",no,"The phrase 'autoaknalt' refers to a part of a car (car window) and not a geographic or physical location, so it is classified as not a location.",yes,"The phrase 'autoaknalt' refers to a specific location (from the car window), which makes it an adverbial of place.",,,
14215688,22593467,32,olema,vaja,ill,kinnistusraamat,kinnistusraamatusse,"( 4  3  ) Kui hoonestusõigus on koormatud piiratud asjaõigusega , mis asub hoonestusõiguse tasu tagava reaalkoormatisega samal järjekohal , on käesoleva paragrahvi 4  2  lõike punktis 2 nimetatud hüpoteegi kandmiseks kinnistusraamatusse vaja selle isiku nõusolekut , kelle kasuks nimetatud piiratud asjaõigus on seatud .",?,?,yes,,,,
18965702,28631910,1,paiknema,,ad,KT-uuring,KT-uuringul,KT-uuringul viis kuud pärast ravi alustamist olid pankreases ja maksas paiknevad kolded endise suurusega .,no,"The phrase 'KT-uuringul' describes a medical procedure ('CT scan') rather than a physical or geographic location, hence classified as 'no'.",no,"The phrase 'KT-uuringul' specifies a circumstance (on a CT scan) and not a place, so it is not considered an adverbial of place.",,,
