sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_abstract,is_alive,is_time,is_event
1891028,3012539,10,otsima,,in,dirigeerimine,dirigeerimises,"Pole ime , et ta sügav muusikuloomus otsib väljundit dirigeerimises .",,,,no,"The phrase 'dirigeerimises' pertains to an activity (conducting) and not a location, so it is not adverbial of place.",no,no,no,no
1501738,2390118,7,unistama,,el,klaverimäng,klaverimängust,Lisaks tantsu- ja keeletundidele unistab Mirell klaverimängust .,,,,no,"The phrase 'klaverimängust' relates to the activity of playing the piano and not to a specific location, therefore it is not an adverbial of place.",no,no,no,no
5397563,8656042,15,seadma,,all,geeniuuring,geeniuuringutele,"Inimeste teadlikkus igasuguse inimkloonimise mõttetusest tõuseb tasemele , mis ei ohusta ega sea piiranguid geeniuuringutele .",,,,no,"The phrase 'geeniuuringutele' refers to research or a focus area rather than indicating a spatial location, so it is not classified as an adverbial of place.",no,no,no,no
10584278,16965760,11,kihutama,,ad,suusk,suuskadel,"Uues Bondi-filmis "" Maailmast ei piisa "" kihutab salaagent 007 suuskadel hoogsalt mäenõlvu mööda , kuid Brosnanit pidi ka kõige lihtsamatel võtetel asendama kaskadöör .",,,,no,"The phrase 'suuskadel' describes the means or manner (on skis) rather than specifying a location, so it is not an adverbial of place.",no,no,no,no
7979114,12797173,8,asuma,,all,asjatoiming,asjatoimingutele,Astus siis vapralt pissuaari juurde ja asus asjatoimingutele .,,,,no,"The phrase 'asjatoimingutele' refers to an action or activity, not a location, so it is not an adverbial of place.",no,no,no,yes
17046505,26200849,13,vähendama,,all,boliviano,bolivianole,Ka parlament toetas presidendi palgapoliitikat ja vähendas saadikute töötasu 18 000 bolivianolt 10 500 bolivianole .,,,,no,"The phrase 'bolivianole' refers to an amount (of money), not to any location, so it is not an adverbial of place.",no,no,no,no
2403518,3852780,8,tulema,välja,in,see,selles,"Ühine kirjandusmaastiku jooneke Eestiga tuleb välja ka selles , et Soomeski on kirjanikud enamvähem omavahel tuttavad .",,,,no,"The phrase 'selles' refers to 'in this' and does not specify a location, so it is not an adverbial of place.",no,no,no,no
18298069,27747085,26,hukkuma,,ad,osavõtt,osavõtul,"Esiteks tuleks vaadata seletuskirja lauset , mis räägib ministrite vastutuse alustest , ja teiseks , lisaks neile hukkunutele , kes on liikluses hukkunud politseinike vahetul osavõtul , tuleb rääkida veel teistestki hukkunutest .",,,,no,"The phrase 'osavõtul' refers to 'participation' rather than a location, so it is not an adverbial of place.",no,no,no,yes
17279108,26524679,2,vaatama,,ill,sihukse,sihuksesse,Vaata sihuksesse kohta nagu CVkeskus (  ) .,,,,no,"The phrase 'sihuksesse' refers to 'such a (place)' but does not itself indicate a specific location, so it is not an adverbial of place.",no,no,no,no
12125873,19414064,5,langema,,abl,hääl,häälelt,"Tharoori populaarsus langes kümnelt häälelt kaheksale , tema vastu seisis kolm ning arvamuseta oli kaks riiki .",,,,no,"The phrase 'häälelt' refers to a number (votes) decreasing and is not indicating a physical location, hence it is not adverbial of place.",no,no,no,no
18206720,27650661,11,laienema,,all,amortisatsioon,amortisatsioonile,1997. aasta 1. jaanuarist laienes see minu meelest ka hoone amortisatsioonile ja mingist ajahetkest omaniku tulule .,,,,no,"The phrase 'amortisatsioonile' refers to depreciation and does not convey any notion of a physical location, so it is not adverbial of place.",no,no,no,no
4277374,6882160,14,loobuma,,all,otsus,otsusele,"Suurbritannia loobus eile hea tahte väljendusena vetost kolmele Euroopa Liidu ( EL ) otsusele , kuid valmistus blokeerima umbes 20 EL-i otsust .",,,,no,'otsusele' is not classified as adverbial of place because it does not indicate a location but rather refers to a decision.,no,no,no,no
260388,410970,10,osutuma,,in,pedagoogika,pedagoogikas,"Konstruktivistlik filosoofia on osutunud populaarseks ja viljakaks mitte üksnes pedagoogikas , vaid ka näiteks küberneetikas ja ökoloogias .",,,,no,'pedagoogikas' is not classified as adverbial of place because it describes a field of study or discipline rather than a physical location.,no,no,no,no
566984,896952,3,liikuma,,ad,mood,moel,""" Parimal moel ma küll ei liigu , aga Budapesti EM-i graafikust väga kaugele ka ei jää .",,,,no,"'moel' is not classified as adverbial of place because it describes a manner or way of doing something, not a place.",no,no,no,no
12404856,19860440,8,tekkima,,all,garantii,garantiile,"15-aastane leping tekkis mudelisse aga asendusena valitsuse garantiile arvestusega , et alla 13 aasta ei ole võimalik suuremahuliste investeeringute tasuvust ilma riigi garantiita tagada .",,,,no,"'garantiile' is not classified as adverbial of place because it refers to a guarantee, not a location.",no,no,no,no
7665945,12291660,13,otsima,,in,järjekord,järjekorras,"Ükskõik mis ka Venemaal ei juhtuks , on selge , et esimeses järjekorras ei otsi nad tüli Euroopaga .",,,,no,"'järjekorras' is not classified as adverbial of place because it describes an order or sequence, not a physical place.",no,no,no,no
1409379,2241679,12,tasuma,,all,arvuti,arvutile,"Kas olümpial , kus kõik kohad on amatsoone täis , tasub arvutile nii suurt tähelepanu pöörata ?",,,,no,"The phrase 'arvutile' refers to an object rather than a location, so it is not classified as an adverbial of place.",no,no,no,no
15222970,23771967,7,registreerima,,in,annus,annustes,« Apollo » instrumendid registreerisid tibatillukestes annustes,,,,no,'annustes' was classified as 'no' because it refers to quantities and not a location.,no,no,no,no
9867581,15833890,23,vähenema,,all,17%,17%-le,"Hiina omakorda , parandamaks veelgi investeerimiskliimat , vähendas alates 1. oktoobrist enam kui 4000 kaubaartikli sisseveotariife , mis vähenesid seniselt keskmiselt 23%-lt 17%-le .",,,,no,'17%-le' was classified as 'no' because it refers to a percentage figure and not a spatial location.,no,no,no,no
14020564,22320838,6,unistama,,el,edasiõppimine,edasiõppimisest,Ka Rebecca unistab vanas koolis edasiõppimisest .,,,,no,"'edasiõppimisest' was classified as 'no' because it refers to the concept of further education, not a place.",no,no,no,no
4336088,6975316,7,langema,,abl,34967,34 967-lt,Suurima päevalehe Diena tellijate arv langes 34 967-lt 30 979-le ning Neatkariga Rita Avize-l 30 125-lt 13 849- le .,,,,no,"The phrase '34 967-lt' refers to a numeric value or quantity change, not a physical location, so it is not an adverbial of place.",no,no,no,no
1380076,2194878,23,hoidma,eemale,el,kohustus,kohustusest,"Õigeusklikud venelased peavad üksi kogu "" musta "" töö ära tegema , sellal kui õigeusklikud ukrainlased mitte ainult ei hoia sellest ajaloolisest kohustusest eemale , vaid hullemgi veel - nad on mingil arusaamatul kombel sattunud Venemaa vastaste leeri .",,,,no,"The phrase 'kohustusest' refers to an obligation and not a location, so it is not an adverbial of place.",no,no,no,no
9222146,14821020,11,olema,kinni,in,viht,vihas,"Kriisiabi telefonidele saabub sageli kõnesid inimestelt , kes on nii vihas kinni , et ei usalda oma muresid isegi psühholoogidele .",,,,no,"The phrase 'vihas' describes an emotional state and not a location, so it is not an adverbial of place.",no,no,no,no
6050396,9711396,10,toimuma,,el,käive,käibest,"Ometi nõustus ka maksuamet ise kohtus , et 88% käibest oli toimunud pankade kaudu ja kinnitas ka kohtunikule , et "" firma oli oma tehingute tõestuseks esitanud maksuametile kõik müügiarved , lepingud , pangadokumendid , 1999. ja 2000. aasta pearaamatud , impordideklaratsioonid ja kauba mahakandmisaktid ja nende osas ei ole TJIM pretensioone ( väljavõte kohtuotsusest - toim ) .",,,,no,"The phrase 'käibest' refers to a portion of revenue and not a specific location, so it is not an adverbial of place.",no,no,no,no
2171422,3469143,8,langetama,,in,juhtum,juhtumis,""" Isegi vara tagastamise keskkomisjon pole selles juhtumis veel otsust langetanud .",,event,,no,"The phrase 'juhtumis' refers to the context or situation and not a location, so it is not adverbial of place.",no,no,no,no
11566859,18522460,39,teenindama,,in,huvi,huvides,"Võin öelda , et Venemaa parlamendi töökorraldus on teinud nende aastatega tohutuid edusamme : parlamendi töö reglement funktsioneerib perfektselt , on kasutatud efektiivselt nii intellektuaalseid kui materiaalseid võimalusi , parlament on väga hästi automatiseeritud , saadikute töö tulemuslikkuse huvides teenindab neid piisav hulk inimesi , sealhulgas teaduseksperte , nende käsutuses on parlamendi raamatukogu andmebaas .",,,,no,"The phrase 'huvides' refers to intentions or purposes and not a location, so it is not adverbial of place.",no,no,no,no
15445471,24123231,13,hoidma,kokku,all,küttesüsteem,küttesüsteemile,Küttesüsteemi ja soojusvaheti pesemisele kulunud raha hoiate kütteperioodil kokku tänu paremini töötavale küttesüsteemile ehk teisisõnu alanevatele küttekuludele .,,,,no,"The phrase 'küttesüsteemile' indicates the recipient or target of an action and not a location, so it is not adverbial of place.",no,no,no,no
11539117,18478377,3,esinema,,el,koor,kooridest,"“ Tuntumatest kooridest esinevad 3 . –6 . septembrini Long Beachil Estonia Seltsi koor ja Arsis , solistidest Sirje ja Väino Puura ning Ivo Linna . ”",,,,no,"The phrase 'kooridest' refers to groups of choirs and not a location, so it is not adverbial of place.",no,no,no,no
10338623,16588510,23,astuma,,el,politikaan,politikaanidest,"Lõpetuseks tahaks loota , et oma erialal lugupeetud ministrid , kelle hulka Paul Varul vaieldamatult kuulub , ei astu ühte paati oma politikaanidest valitsuskoalitsiooni kolleegidega , kes väidavad , et kõik , mida teeb Rahvaerakond , on halb , kuna selle erakonna eesotsas on paljudele poliitilistele jõududele ahvatlev isik Toomas Hendrik Ilves .",,alive,,no,It was classified as not adverbial of place because 'politikaanidest' relates to a group of politicians and does not indicate a location.,no,no,no,no
20272110,29520301,7,murdma,,in,sina,sus,mrt: tuleme kyl ja murrame sus eene pooleks,,,,no,"It was classified as not adverbial of place because 'sus' is a pronoun referring to a person, not a location.",no,no,no,no
17804213,27181697,11,hoidma,,all,peer,peerule,"see lihtsalt on nii , nii et hoidke parem mokad peerule .",,,,no,It was classified as not adverbial of place because 'peerule' refers to an action-related context rather than a specific location.,no,no,no,no
9020144,14502666,13,kasvama,,ad,hiigelkiirus,hiigelkiirusel,"Interneti areng võib küll olla lapsekingades , kuid arvutivõrgus toimuv kaubandus kasvab hiigelkiirusel .",,,,no,'hiigelkiirusel' was classified as 'no' because it describes the speed of growth rather than a location.,no,no,no,no
1858363,2959771,13,ütlema,,el,hingepõhi,hingepõhjast,""" Olen elu lõpuni südamest tänulik kõigile aitajatele , "" ütleb Kristel hingepõhjast ja palub selle lause kindlasti artiklisse kirjutada .",,,,no,"The phrase 'hingepõhjast' is not describing a location but rather the manner or depth of Kristel's feelings, so it is not adverbial of place.",no,no,no,no
9865766,15830842,1,tutvustama,,el,haruldus,Haruldustest,"Haruldustest tutvustab perenaine Saksamaalt pärit kollaste rippuvate kobarõitega kuldvihma , väga kapriisset lillaõielist leviisiat , roomavat hortensiat , siniseõielist kevadist emajuurt .",,,,no,"The phrase 'Haruldustest' refers to rare items and does not indicate a location, so it is not adverbial of place.",no,no,no,no
18213678,27658153,8,lõpetama,,all,lõikus,lõikusele,Pindalatoetuse saamiseks lõpetab tootja külvi hiljemalt asjakohasele lõikusele eelnevaks 31. maiks ja esitab taotluse hiljemalt 15. maiks .,,,,no,The phrase 'lõikusele' is not an adverbial of place because it refers to an action or event (cutting) rather than a location.,no,no,no,yes
7283214,11704219,14,saama,kokku,el,mandaat,mandaadist,"1996. a kohaliku omavalitsuse volikogu valimistel said erakonnad ja erakondade valimisliidud kokku 3453 mandaadist 584 ( 16,9 % ) ( vt Kohaliku omavalitsuse volikogu valimised 20. oktoober 1996. — Tallinn : Vabariigi Valimiskomisjon , 1997 ) ja 1999. a 3325 mandaadist 725 ( 21,8 % ) .",,,,no,The phrase 'mandaadist' is not an adverbial of place because it refers to a part or portion of mandates rather than a location.,no,no,no,no
23039,39632,9,jääma,ilma,el,abiraha,abirahast,"Raid kurdab , et ümbermaailmareisile minnes jääks ta abirahast ilma , sest ta polevat valmis kohe tööle asuma .",,,,no,The phrase 'abirahast' is not an adverbial of place because it refers to a financial benefit rather than a location.,no,no,no,no
992247,1580272,7,süüdistama,,all,valmistamine,valmistamisele,"30-aastast Andrei Markuševskit süüdistab kaitsepolitsei lõhkeseadeldise valmistamisele kaasaaitamises , ütles kaitsepolitsei komissar Hannes Kont BNS-ile .",,,,no,The phrase 'valmistamisele' was classified as 'no' because it does not specify a location or spatial aspect and instead relates to an activity or process (the act of making).,no,no,no,yes
14480916,22900560,27,ajama,,el,armukadedus,armukadedusest,"Kui tantsusaate kuluaarides hakkasid ringlema kõlakad , nagu oleks alati enesekindlalt ihaldatava poole marssinud Luisa oma partnerile Martinilegi silma peale pannud ja tolle elukaaslase Gerli Padari armukadedusest hulluks ajanud , ei suvatsenud Luisa sel teemal sõnagi võtta .",,,,no,"The phrase 'armukadedusest' was classified as 'no' because it refers to the cause of someone becoming jealous, not a physical or metaphorical place.",no,no,no,no
4999255,8026356,8,jääma,kõrvale,in,ootus,ootuses,""" Samas jäi noor suusataja Otepää võistluse ootuses kõrvale ka Zakopane taliuniversiaadist .",,,,no,"The phrase 'ootuses' indicates a state or expectation rather than a specific place, so it is not an adverbial of place.",no,no,no,no
10647119,17064483,7,alluma,,all,keeleseadus,keeleseadustele,Firmade logod ei allu ühegi riigi keeleseadustele .,,,,no,"The phrase 'keeleseadustele' specifies laws rather than a location, so it is not an adverbial of place.",no,no,no,no
901413,1435958,7,sattuma,,el,mittetallinlane,mittetallinlastest,"Pealegi poleks selge , miks just mittetallinlastest töötajad löögi alla satuvad - töökohamaksu loogikat järgides tuleks maksu võtta ka kõigilt teistelt linna külalistelt , sest nemadki kasutavad infrastruktuuri .",,,,no,"The phrase 'mittetallinlastest' describes a group of people, not a location, so it is not an adverbial of place.",no,no,no,no
4408753,7090471,3,töötama,,ad,bensiinimootor,bensiinimootoril,"Mullafrees töötab bensiinimootoril ning talle sobib nii 95 kui ka 98 bensiin , tal on vähemalt 5 Hj ning tema töölaius sobib nii kitsaste oludesse ( 33 cm ) kui ka suurematele pindadele ( kuni 81 cm ) .",,,,no,"The phrase 'bensiinimootoril' describes the mechanism used by the machine, not indicating any place, so it is not an adverbial of place.",no,no,no,no
9742548,15632090,5,soovima,,abl,ringhäälingunõukogu,ringhäälingunõukogult,"Eesti Raadio töötajad soovivad ringhäälingunõukogult , et nende valitud 9-liikmelisel delegatsioonil võimaldataks kohtuda peadirektori kandidaatidega ja neile küsimusi esitada .",,,,no,"The word 'ringhäälingunõukogult' indicates the source or origin of an action, not a location, so it is not adverbial of place.",no,no,no,no
4327650,6961830,4,pärinema,,abl,118,118-lt,"Algsed maalingud pärinevad 118-lt erinevate maade autorilt , nüüd naasid neist 15 jälle Berliini , kus nad püüavad 10 päeva jooksul oma töid restaureerida .",,,,no,"The word '118-lt' specifies a numerical quantity and origin, not a specific place, so it is not adverbial of place.",no,no,no,no
12692067,20306556,11,väitma,,el,minek,minekust,"” ) , kuid hoolimata Reevesi bändiga Dogstar India tuurile minekust väidab Moss , et nad on kõigest sõbrad .",,,,no,"The phrase 'minekust' refers to the act of going on a tour and does not describe a specific location, so it is not classified as an adverbial of place.",no,no,no,yes
1633647,2600659,8,näima,,in,käitumine,käitumises,Väheke kriitilisemad ajakirjanikud on näinud miilitsaülem Ponidelko käitumises siiski oskuslikku hämamist .,,,,no,"The phrase 'käitumises' refers to behavior and not a location, hence it is not an adverbial of place.",no,no,no,no
6610679,10637960,7,ühinema,,in,külmaihalus,külmaihaluses,Otepää MK-etapi korraldajad ühinevad Kristinaga tema külmaihaluses .,,,,no,"The phrase 'külmaihaluses' refers to a feeling or preference, not a location, and hence is not an adverbial of place.",no,no,no,no
5184622,8317561,34,teatama,,all,eelnõu,eelnõule,"Venemaa välisvõlg ei ületa 2003. aasta 1. jaanuaril 141 miljardit dollarit ehk 2469 miljardit Eesti krooni , ütles Venemaa rahandusministri pressiesindaja uudisteagentuurile BridgeNews , teatas Äripäev Online viidates 2002. aasta Venemaa vastuvõtmata eelarve eelnõule .",,,,no,"The phrase 'eelnõule' refers to a draft or proposal, not a location, so it is not an adverbial of place.",no,no,no,no
10607315,17002559,12,kuuluma,,el,erakapital,erakapitalist,"Suure ärasõidu revisjon üllatas skeptikuidki : kui 3/4 Eesti erakapitalist kuulus muulastele , siis lõviosa haldasid baltisakslased .",,,,no,The phrase 'erakapitalist' is not an adverbial of place because it refers to ownership or possession rather than a location.,no,no,no,no
7661810,12284894,7,järgnema,,el,plaadiprojekt,plaadiprojektist,"Siis järgneb mõnevõrra keeruline jutt ühest plaadiprojektist Saksamaal , millega on seotud Peeter Vähi ja ERSO parimate solistidega ja mis peaks aasta lõpuks valmima .",,,,no,The phrase 'plaadiprojektist' is not an adverbial of place because it refers to a project and not a location.,no,no,no,no
482270,757852,8,tekkima,,abl,teine,teiselt,"Ühelt poolt kajastavad raskusi negatiivsed majandustulemused , teiselt poolt on klientidel järjest tihedamini tekkinud probleeme kahjuhüvitise kättesaamisega oma kindlustusseltsist .",,,,no,"The phrase 'teiselt' is an adverb of manner, not place, as it describes contrast in viewpoint rather than location.",no,no,no,no
1345807,2139620,44,teatama,,all,ajakiri,ajakirjale,"Paar tundi enne seda , kui parvlaev "" Estonia "" siirdus 27. septembril 1994. a viimasele saatuslikule reisile , leidsid Rootsi meresõiduameti inspektorid laevas viis viga , mille tõttu laeva ei oleks üldse tohtinud sadamast välja lasta , teatab tänane Dagens Nyheter viitega ajakirjale Moderna Tider .",,,,no,"The phrase 'ajakirjale' indicates the recipient of information, not a location, thus it is not adverbial of place.",no,no,no,no
12443541,19922125,16,lükkama,,all,õpe,õppele,Riigikogus 15 . septembril vastu võetud põhikooli- ja gümnaasiumiseaduse muutmise seadus lükkab riiklikes vene üldhariduskoolides eestikeelsele õppele ülemineku aastasse 2007 .,,,,no,"The phrase 'õppele' indicates an action of transitioning to Estonian-language learning, which refers to the type of learning rather than a physical location, so it is not an adverbial of place.",no,no,no,no
5435641,8715340,20,harjuma,,ad,selline,sellisel,"Perenaise mugavuselembust tõestab Ameerikast kaasa toodud määratute mõõtmetega , lai ja kõrge voodi - öeldakse , et kes sealmaal sellisel magama harjunud , ei saa enam kunagi kõval kushetil und .",,,,no,"The phrase 'sellisel' describes the type of bed rather than a location, so it is not an adverbial of place.",no,no,no,no
9621699,15443589,3,kutsuma,esile,in,mitkide,mitkides,"Nood kutsuvad mitkides esile haletsusele sarnaneva ängi , millist tunneme värdjalikku last nähes .",,,,no,"The phrase 'mitkides' seems to modify 'esile kutsuvad,' referring to something unspecified and is not a clear spatial reference, hence it is not an adverbial of place.",no,no,no,no
8840737,14202941,5,andma,,adit,sõnakuulmine,sõnakuulmisse,"Õed annavad ennast kloostriülema sõnakuulmisse ja peavad arvestama kolimisega uude riiki , kui siinne kogudus kosub ja neid kusagil mujal rohkem vajatakse .",,,,no,"The phrase 'sõnakuulmisse' refers to obedience or submission, not a physical location, hence it is not an adverbial of place.",no,no,no,no
4747380,7624532,7,müüma,,el,20tablett,20tabletist,"Kui mullu müüs Vana apteek aspiriini 20tabletist pakki kümne krooniga , siis nüüd 10.50ga , kümme tabletti maksab varasema viie krooni asemel 5.30.",,,,no,"The phrase '20tabletist' describes a quantity rather than a physical location, so it is not categorized as an adverbial of place.",no,no,no,no
16915361,26007310,1,oskama,,in,kusjuurne,kusjuurses,kusjuurses ei oskagi ette kujutada kas üldse õhemalt seda peale kanda saab .,,,,no,"The phrase 'kusjuurses' is used as a discourse marker or conjunction and does not describe a physical location, so it is not an adverbial of place.",no,no,no,no
18509260,28028652,13,laenama,,all,piir,piiridele,"Ka on põllumajanduse krediteerimise fond laenanud Hoiu-Laenuühistute Liidu liikmetele vastavalt seaduses lubatud piiridele 2,7 miljonit krooni rahalist ressurssi edasilaenamiseks .",,,,no,"The phrase 'piiridele' refers to limits or boundaries but does not specify a physical location, hence it is not an adverbial of place.",no,no,no,no
14028523,22333693,3,tabama,,el,filmiennustaja,filmiennustajatest,"SL Õhtulehe filmiennustajatest tabas laupäeval kõige täpsemalt Eesti Ekspressi filmikriitik Jaan Ruus , kes arvas ära nii parima filmi , parima režissööri kui ka parimate mees- ja naisosatäitjate Oscarid .",,,,no,"The phrase 'filmiennustajatest' describes a group of people (film predictors) and not a particular location, so it is not an adverbial of place.",no,no,no,no
2384346,3820754,28,lausuma,,all,väljaanne,väljaandele,""" Ma ei usu , et on võimalik , et Osama , istudes mägedes , sai seda teha , "" lausus Musharraf ( pildil ) 12. augusti väljaandele ajakirjast New Yorker Magazine , vahendas Reuters .",,,,no,"The phrase 'väljaandele' refers to a publication or edition of a magazine, not a place, so it is not an adverbial of place.",no,no,no,no
5687933,9122506,1,tõusma,,adit,mood,Moodi,Moodi on taas tõusnud juukselaki kasutamine .,,,,no,"The phrase 'Moodi' refers to fashion or trend and does not indicate a physical place, so it is not an adverbial of place.",no,no,no,no
7937139,12719273,6,karjuma,,ad,madallend,madallennul,Ritsikad saagisid ja pääsukesed karjusid madallennul .,,,,no,The phrase 'madallennul' was classified as 'no' because it describes the manner of the swallows' actions rather than specifying a location.,no,no,no,no
17926921,27319938,44,lõpetama,,all,hoiatus,hoiatusele,"( 1 ) Kohus võib osaühingu taotlusel osaniku osaühingust välja arvata , kui osanik on oma kohustuse mõjuva põhjuseta olulisel määral täitmata jätnud või on muul viisil osaühingu huve oluliselt kahjustanud ega ole kohustust täitnud ega kahjustamist lõpetanud , vaatamata ka osaühingu kirjalikule hoiatusele .",,,,no,The phrase 'hoiatusele' was classified as 'no' because it does not describe a place where an action occurs but refers to a warning or notice.,no,no,no,no
325942,507044,15,vajama,,abl,Javelin,Javelinilt,"Mugavaim sarnane jadaliides on I2C [ 2 ] [ 7 ] , mis vajab Javelinilt vaid kaht väljaviiku ja millele valmistatavate perifeeriaseadmete valik on sisuliselt piiramatu .",,,LOC,no,"The phrase 'Javelinilt' implies origin or source and not a location where an action happens, so it was classified as 'no'.",no,no,no,no
1936541,3086153,12,jääma,alles,el,töösuund,töösuunast,"Hea näide on keeleameti reorganiseerimine keeleinspektsiooniks , kus , hoolimata erinevast töösuunast , jäid alles samad inimesed .",,,,no,"The phrase 'töösuunast' relates to an abstract concept and not a specific location, so it was classified as 'no'.",no,no,no,no
12548610,20083028,23,puhuma,,ad,avakatse,avakatsel,"Mitu minutit puhus , ent kohtunikud viivitasid täpselt nii kaua , et tuul suunda muutis , ” rääkis Nool , kellele kahel avakatsel puhus 0 , 4- ning viimasel 1 , 7-meetrine vastutuul .",,,,no,"The phrase 'avakatsel' refers to an event or occasion rather than a location, so it is not an adverbial of place.",no,no,no,yes
1250328,1987892,7,ulatuma,,ill,muusika,muusikasse,"Kõik , mille juured ulatuvad musta muusikasse , "" teatab ta .",,,,no,"The phrase 'muusikasse' refers to a metaphorical or abstract concept rather than a physical location, so it is not an adverbial of place.",no,no,no,no
2570839,4125080,10,õnnestuma,,el,kaotusseis,kaotusseisust,"Poolfinaalis sai eestlane töövõidu valgevenelase Igor Makarovi üle , kaotusseisust õnnestus pääseda pool minutit enne lõpugongi .",,state,,no,"The phrase 'kaotusseisust' refers to a state or situation and not an actual location, so it is not an adverbial of place.",no,no,no,no
6891002,11076426,14,kavatsema,,in,käsi,käes,"Hea näide on Rotermanni kvartal , kus maaomanikud neile kuuluvaid tükke ilmselgelt niikaua käes kavatsevad hoida , kuni maa hind tõuseb , et see siis soodsalt edasi müüa .",,,,no,"The phrase 'käes' was classified as 'no' because it refers to possession or holding something, not to a specific physical place or location.",no,no,no,no
1558604,2479672,5,kehtima,,ad,firma,firmadel,"Leppsalu sõnul on kehtib firmadel tasuvuspiir , kus kulude kokkuhoid kaalub üles mugavuse .",,,,no,The phrase 'firmadel' is classified as 'no' because it does not indicate a location but refers to entities (companies) in the context of a general statement.,no,no,no,no
15340046,23958102,15,seletama,,el,loogika,loogikast,"Teised on inimesed , kes tõstavad mateeria kõrvale vaimu ja seletavad maailma mitte lähtudes loogikast vaid usus mingisse kõrgemasse mittemateriaalsesse eksistentsi .",,,,no,The phrase 'loogikast' is classified as 'no' because it refers to the basis or reasoning (logic) and not to a physical or geographical place.,no,no,no,no
8809577,14144667,11,tõusma,,all,kikivarvas,kikivarvastelegi,"Teiseks - ja nüüd kõrgendas kõnepidaja häält , tõusis vast kikivarvastelegi , sellal kui kõnetooli servast tuge leidis :",,,,no,"The phrase 'kikivarvastelegi' was classified as 'no' because it does not indicate a location or place, but rather a manner or physical position.",no,no,no,no
8695365,13948804,3,teadma,,abl,täpp,täpilt,"Ta teadis täpilt , mil ta on võitlusest välja loetud .",,,,no,"The phrase 'täpilt' describes manner or precision rather than a location, so it is not an adverbial of place.",no,no,no,no
13962876,22228347,5,kaevama,,ad,palve,palvel,Tillukese haua kaevasid Diana palvel kuningakoja ülemteenrid Paul Burrell ja Harold Brown .,,,,no,"The phrase 'palvel' describes a cause or reason for the action, not a location, so it is not an adverbial of place.",no,no,no,no
4809214,7721912,22,levima,,el,erruminek,erruminekust,"Jeeni aitas nõrgendada ka uudis , et Jaapani rahandusministeeriumi kõrge ametnik Eisuke Sakakibara jääb ametisse , kuigi vahepeal levisid kuuldused tema erruminekust .",,event,,no,"The phrase 'erruminekust' refers to the event of retirement, not a location, so it is not an adverbial of place.",no,no,no,yes
15661949,24438900,11,tekitama,,ad,meetod,meetodil,Kakskümmend kaks aastat hiljem tekitas USA kindral Thomas Aldrich samal meetodil kunstliku vihma põuasel Madeira saarel .,,,,no,"The phrase 'meetodil' describes the manner or method by which something is done, not a location, so it is not an adverbial of place.",no,no,no,no
141920,236726,9,maksma,,abl,ruutmeeter,ruutmeetrilt,"Võrdluseks : samas kõrval elavad Uus-Miiduranna prominendid maksid ruutmeetrilt 700-1000 krooni , kütusemahuti ühe kuupmeetri ehitamine maksab 750-900 krooni ( 50-60 USD ) .",,,,no,"It was classified as 'no' because 'ruutmeetrilt' specifies a measurement or rate per square meter, not a place.",no,no,no,no
9878699,15850207,2,pöörduma,,in,kleit,Kleidis,“ Kleidis ” Paap pöördub Ehasoo poole .,,,,no,It was classified as 'no' because 'Kleidis' refers to a state of wearing a dress rather than indicating a location.,no,no,no,no
12967192,20745468,6,ajama,,all,rõõm,rõõmudele,"Mõte , et « Keskea rõõmudele » järg vändata , ajab Jäneda nõia itsitama ja tema siilisoengu turri : « Minugipoolest kui vaid nalja saab !",,,,no,"The phrase 'rõõmudele' is not an adverbial of place because it does not indicate a location or direction, but rather is part of the title being referenced.",no,no,no,no
10957406,17550035,9,viima,,all,2.15,2.15le,"19-aastane Paavo viis isikliku tippmargi 2.07 pealt korraga 2.15le , mis on sel alal harvanähtav edasiminek .",,,,no,"The phrase '2.15le' indicates a numerical result or measure, not a place, hence it is not adverbial of place.",no,no,no,no
11217698,17973053,16,esietenduma,,in,eelkäija,eelkäijaski,"Eki “ Giselle'i ” versioonis on olemas kõik parameetrid , mis 1841. aastal esietendunud klassikalises eelkäijaski .",,alive,,no,"The phrase 'eelkäijaski' refers to a predecessor or prior instance, not a location, so it is not adverbial of place.",no,no,no,no
16696598,25689187,2,haarama,,in,lõige,lõikes,Kas lõikes 4 see sõna “ elamu- ” haarab enda alla ka suvilate ja aiamajade krunte ?,,,,no,"The phrase 'lõikes' refers to a section or clause in a text, which does not denote a physical location, so it is not adverbial of place.",no,no,no,no
6309797,10137779,5,kulgema,,ad,sõjalennuk,sõjalennukitel,"Lend üle Läänemere kulges sõjalennukitel plaanipäraselt , kuid 30 kilomeetrit enne Kaliningradi oblastis asuvat Tšernjahhovski lennubaasi pidid lennukid võtma kursi 195 kraadi , aga Valeri Trojanovi juhitud hävitaja võttis hoopis kursi 170 kraadi .",,,,no,"The phrase 'sõjalennukitel' refers to the medium (military airplanes) rather than a location, so it is not adverbial of place.",no,no,no,no
10798919,17295361,2,kuluma,,el,kandmine,kandmisest,Katastrisse kandmisest kinnistusraamatusse kandmiseni kulub vähemalt 12 kuud .,,,,no,"The phrase 'kandmisest' refers to the act of transferring rather than denoting a physical location, so it is not adverbial of place.",no,no,no,yes
