sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_abstract,is_event,is_time,is_org,is_alive
8262062,13254319,16,nihkuma,,all,dokfilm,dokfilmile,Filmikriitik  Karlo Fungi  sõnul on seekordse festivali kese nihkunud etnoloogiliselt materjalilt rohkem isikupärasele ja uurimuslikule dokfilmile .,,,,no,The phrase 'dokfilmile' is not an adverbial of place because it denotes the topic (documentary film) rather than a location.,no,no,no,no,no
65320,112143,8,saatma,,el,asetäitja,asetäitjatest,"Sama aasta suvel saatis ta ühe oma asetäitjatest Peipsi järve taha Pihkva oblastisse üle vaatama pioneerilaagreid , kuhu ENSV KGB isikkoosseis pidi koos perekondadega kiirevakuatsiooni korral kolima .",,alive,,no,"The phrase 'asetäitjatest' refers to a group of individuals and does not indicate a location, so it was classified as 'no'.",no,no,no,no,yes
18513629,28035020,48,suutma,,in,doteerimine,doteerimises,"Saaremaa Laevakompanii rahvusvaheline audit on tehtud , tulemused on teada , olemas on ühistranspordiseadus , mis lubab reisijapileti hinnas rakendada maanteepikenduse põhimõtet , samuti on Teede- ja Sideministeeriumile ülesanded pandud , aga Teede- ja Sideministeerium pole oma senise tegevuse põhjal see instants , kes suudaks saarte transpordi doteerimises mingit korralikku korda sisse viia .",,,,no,"The phrase 'doteerimises' refers to an activity (subsidizing) rather than a place, so it was classified as 'no'.",no,no,no,no,no
3326775,5350149,20,mõistma,,in,rahavargus,rahavarguses,"PAIDE , 18. juuni ( EPLO ) - Järva maakohus mõistis Türi lasteaia ja kultuurimaja endise raamatupidaja Marika Lintermanni rahavarguses süüdi ning karistas teda tingimisi karistusega .",,,,no,"The phrase 'rahavarguses' pertains to the act of embezzlement, not a location, so it was classified as 'no'.",no,yes,no,no,no
12882829,20607115,9,tutvustama,,el,rallisõit,rallisõidust,Esimesed pool päeva tutvustas Caneva Aavale oma nägemust rallisõidust ning teisel poolel sõideti ja analüüsiti .,,,,no,"'rallisõidust' was classified as 'no' because it refers to the topic or subject of the explanation, not to an actual location.",no,no,no,no,no
1443923,2298140,18,loobuma,,in,vanus,vanuses,"B. B. , nagu kogu maailm teda tundis , loobus filmistaari karjäärist kõigest 39 aasta vanuses , olles selleks ajaks üles astunud koguni 48 filmis .",,time,,no,'vanuses' was classified as 'no' because it describes an age or time context rather than a physical place.,no,no,yes,no,no
4860131,7802956,1,algatama,,all,see,Sellele,"Sellele vaatamata algatas ministeerium üleeile uurimise , et selgitada , kas poolteise kilomeetri ulatuses pankranniku lõhkumine poolsaarel oli seaduslik .",,,,no,"'Sellele' was classified as 'no' because it indicates a reference or object, not a location.",no,no,no,no,no
12407194,19864326,7,tunnistama,,all,kriisiõppus,kriisiõppusele,Teatrijuhtimise praktika tunnistab ta just tänu kriisiõppusele tugevaks .,,,,no,"'kriisiõppusele' was classified as 'no' because it describes a related activity or cause, not a physical place.",no,yes,no,no,no
14902954,23417640,23,kajastuma,,in,kvaliteet,kvaliteedis,"Samas võiks jah keegi seletada siin maakeeles , et mis on need AZO ja cyanide jne ja mis vahet on ja kuidas kvaliteedis ja säilivuses kajastub jne .",,,,no,"'kvaliteedis' was classified as 'no' because it refers to a state or property, not to a location.",no,no,no,no,no
7003718,11251154,102,pääsema,,in,Adamku,Adamkus,Kultuur : populaarseimad vestlusteemad Loo uus vestlusteema Ööserenaadi ajal helises kammersaal muusikast Tõrva tantsijad võtsid osa rahvusvahelisest laagrist Valgamaalane Maailm Postimees Online 19.04 ( 6 ) PM Online'i lugejad kipuvad liiga palju vajutama gaasipedaalile 19.04 Rumeenia parlament peatas presidendi töö 23 : 23 19.04 ( 301 ) Rogozin : haudade rüvetamine annab põhjust sõjaks 22 : 47 19.04 ( 18 ) Trinidadis saadeti eestlanna kokaiiniveo eest kolmeks aastaks trellide taha 22 : 24 19.04 ( 16 ) Eesti mehed said Soomes kõrtsikakluse eest trahvi 22 : 13 19.04 ( 38 ) Rootsis kukkus alla hävituslennuk 21 : 42 19.04 Alo Toom EM-il lohutusringist medalile ei pääsenud 21 : 32 19.04 ( 11 ) Adamkus : Leedut on tabanud identiteedikriis 21 : 16 19.04 ( 20 ) Euroopa Liit alustab kommunismikuritegude temaatika lahkamist 21 : 05 19.04 ( 5 ) Ajaloomuuseumis avatakse näitus fosforiidisõjast 20 : 24 19.04 ( 1 ) Chocolate Boys oli teist korda üle HC Tallasest 20 : 01 19.04 ( 14 ) Vitsut : Tallinna kortereid ei jagata seadusevastaselt 19 : 51 19.04 ( 7 ) Eesti naised kaotasid kuivalt ka Sloveeniale 19 : 41 19.04 Galerii,,,LOC,no,'Adamkus' was classified as 'no' because it is a person’s name and does not indicate a location.,no,no,no,no,yes
13420496,21465555,10,hävima,,all,mis,millele,"Moodustub omapärane konsistents "" emulsioon õlis "" , tänu millele vitamiinid ei hävi , vaid jõuavad sügavale naharakkudesse .",,,,no,"'millele' was classified as 'no' because it serves as a pronoun referring to an antecedent, not a place.",no,no,no,no,no
17814079,27196723,15,olema,koht,el,kraam,kraamist,"siis on eeslil harukordne omadus downimisega toppama jääda , kui u 90-95%kraamist on kohal , ja see voib pysida nii umbes kuni nädal - tegemist pole mitte sellega , et wnated proge/film/etc ei oleks saadaval viimased 10% , vaid edonkeys on lihtsalt selline feature , et downloadijad liiga kiirelt enda asju incoming folderist ära ei removiks , teiste sönadega , et itemid piisavalt kaua ( nt nädal ) online oleks , et teised ka tömmata saaks .",,,,no,"The phrase 'kraamist' refers to the items but does not indicate a location, so it is classified as 'no'.",no,no,no,no,no
16866863,25950708,12,juhtuma,,el,juht,juhtudest,"Aga noh , see ikkagi rallisport ja kuigi suurel osal õnnetus juhtudest midagi ei juhtu , ei saa alati kindel olla et hukka ei saa .",,,,no,"The phrase 'juhtudest' refers to incidents and not a place, so it is classified as 'no'.",no,no,no,no,no
1620737,2579915,7,pöörduma,,all,politseinik,politseinikele,"Esimestel tundidel väljakutsetevaeselt möödunud aeg pöördub politseinikele äkki sõidurohkeks teenistuseks , kui järjest tulevad teated kesklinnas Stockmanni kaubamaja lähedal põlevast korterist ning sellest umbes paarisaja meetri kaugusel asuvast avalikust majast .",,,,no,"The phrase 'politseinikele' refers to people or recipients rather than a location, so it is classified as 'no'.",no,no,no,no,yes
6664879,10724271,21,panema,ette,all,seadusandja,seadusandjaile,"Keegi meist ei tea , milliseid tagajärgi toonuks olukord , mil juhile lubatud joobeaste olnuks tasemel , mida sotsiaalliberaalid eile seadusandjaile ette panid .",,,,no,"The phrase 'seadusandjaile' refers to 'to lawmakers,' indicating the recipient rather than a location; hence it is not an adverbial of place.",no,no,no,no,yes
21154251,29949385,9,laskma,,el,iga,igast,"f: punane nupp ehk see , mis igast tähtsaid asju õhku laseb ehk lõpetab miski",,,,no,"The phrase 'igast' does not denote a location but rather has a descriptive or idiomatic usage, so it is not an adverbial of place.",no,no,no,no,no
14900617,23414611,29,panema,,abl,tootja,tootjalt,"Siiani olen suht-koht rahul , ega see pole auto-audio , et viimast tuhandikku kvaliteedist taga ajada < irw > Noh ja mõtlesin , et paneks siis need surroundikad kah samalt tootjalt .",,,,no,"The phrase 'tootjalt' indicates 'from the producer' which suggests origin or source, not a specific location; hence it is not an adverbial of place.",no,no,no,no,no
11547263,18491191,6,tähendama,,all,Anneli,Annelile,Kuid üksi olemine ei tähenda Annelile veel melanhoolsust .,,,PER,no,"The phrase 'Annelile' refers to the person experiencing the feeling and not a place, thus it is not an adverbial of place.",no,no,no,no,yes
6428031,10334149,1,möllama,,ad,mina,Minul,"Minul möllavad hormoonid kogu aeg , pole märganud küll , et miski praegu teisiti oleks .",,,,no,"The phrase 'Minul' specifies the person talking and not a location, so it is not an adverbial of place.",no,no,no,no,yes
2518520,4038684,6,tõusma,,all,jõudmine,jõudmisele,"Angerjärv tõusis tabelis tänu finaali jõudmisele eelmisel nädalal toimunud Helsingi turniiril , teatas Sportnet .",,,,no,"The phrase 'jõudmisele' indicates an event or action rather than a specific place, so it is not an adverbial of place.",no,yes,no,no,no
3789135,6102971,19,suurenema,,all,muinsuskaitse,muinsuskaitsele,"Linnavalitsuse ettepaneku järgi kulutataks enim raha haridusele , transpordile , kultuurile , sotsiaalhooldusele , tunduvalt suureneks eelarve tähelepanu muinsuskaitsele .",,,,no,"The phrase 'muinsuskaitsele' is not a specification of location but an objective or purpose, thus it is not adverbial of place.",yes,no,no,no,no
8226624,13200694,12,tekitama,,in,asi,asjus,"Iga kohtumine tekitab uusi ideid küll külaliste , küll muude toimetuste asjus .",,,,no,"The phrase 'asjus' refers to a matter or topic, not a location, so it is not adverbial of place.",no,no,no,no,no
9218360,14815235,11,vedama,,in,rool,roolis,"Teine kuum kandidaat on David Coulthard , kellel tänavu McLareni roolis mitte kuidagi ei vea : kui haruharva juhtubki , et auto ära ei lagune , teeb mees ise vea või satub teele ette mõni koostöösoovita tagaotsamees .",,,ORG,no,"The phrase 'roolis' describes a state or condition (being at the steering wheel), not a physical location or spatial context, so it is not adverbial of place.",yes,no,no,no,no
5894809,9462363,12,laekuma,,all,kultuuristipendium,kultuuristipendiumile,Kultuuriministeeriumile laekus 16 avaldust kolmele viimasele käesoleval aastal jaotatavale 24.000 kroonisele kultuuristipendiumile .,,,,no,"The phrase 'kultuuristipendiumile' refers to a recipient (the cultural stipend), not a location, so it is not adverbial of place.",no,no,no,no,no
8661559,13897084,23,kanduma,,all,sugupõlv,sugupõlvele,"Indiaanlaste hõimud - mohikaanlased , delavaarid , kriikid , tsoktod , tserokeesid - elasid avalikus vaenus , sest rahvuslik vimm kandus sugupõlvelt sugupõlvele .",,,,no,"The phrase 'sugupõlvele' indicates a generational transition or continuation and is not describing a location, so it is not an adverbial of place.",no,no,no,no,no
3014040,4834816,11,alluma,,all,järelevalve,järelevalvele,"Kui süüdimõistetu hoiab üldkasulikust tööst kõrvale või ei allu kirminaalhoolduametniku järelevalvele ja korraldustele , võib kohus kriminaalhooldusametniku ettekande alusel vangistuse täitmisele pöörata .",,,,no,"The phrase 'järelevalvele' indicates subordination or being under supervision, not a physical location, so it is not an adverbial of place.",no,no,no,no,no
3912230,6301579,6,laenama,,all,arvutimäng,arvutimängule,Telesarja võtmefiguurid laenasid selleks puhuks arvutimängule ka oma väljanägemise .,,,,no,"The phrase 'arvutimängule' describes an association or reference to something (a computer game) rather than a physical location, so it is not an adverbial of place.",no,no,no,no,no
2169939,3466584,8,omandama,,abl,krahv,krahvilt,""" Selle kõrval omandas Eesti välisministeerium baltisaksa krahvilt Benckendorffilt , kes saadeti Eestit esindama Rooma , temale kuulunud Keila-Joa lossi , "" ütles Meri .",,alive,,no,"The phrase 'krahvilt' refers to the person from whom something was acquired, indicating the source, not a location, hence it is classified as 'no'.",no,no,no,no,yes
16890387,25979794,18,andma,üle,all,lahil,lahilile,muiq .. see ei ole siin miskine vastuste võistlus .. aga nuh *annab ilma piduliku aktusetta lahilile üle miskise vaibast tehtud keebi .. punane .. ärge bännerimees peale kribatud spray'ga ja kasutatud hiiremati* .. ex sa bannerda edaspidigi <muig<,,,,no,"The phrase 'lahilile' refers to a recipient, not a place or location, which is why it is classified as 'no'.",no,no,no,no,yes
1278042,2031361,8,kommenteerima,,el,saavutamine,saavutamisest,Palestiinlased ei ole veel Iisraeli teadet kokkuleppe saavutamisest kommenteerinud .,,,,no,"The phrase 'saavutamisest' refers to an action or process, not specifying any place, so it is classified as 'no'.",no,no,no,no,no
9169485,14739513,9,laienema,,all,aeg,ajale,Praeguseks on laululava olemus ja otstarve tänu muutunud ajale oluliselt laienenud .,,,,no,"The phrase 'ajale' refers to time rather than location, so it is not adverbial of place and classified as 'no'.",no,no,yes,no,no
10770145,17252231,1,pääsema,,el,Hullem,Hullemast,"Hullemast pääses Tatjana vaid tänu ühele oma kolleegile , kes töötava seadme kohe välja lülitas .",,,,no,The phrase 'Hullemast' is not classified as adverbial of place since it does not describe a location or place but rather a state or situation.,no,no,no,no,no
801009,1277923,4,seadma,,all,hindaja,hindajale,""" Atestaat seab hindajale vastutuse tehtud töö eest .",,,,no,The phrase 'hindajale' is not classified as adverbial of place since it refers to a person (the evaluator) rather than a location or place.,no,no,no,no,yes
7236345,11639078,4,kutsuma,,in,allusioonikas,allusioonikas,"“ Olivia ” allusioonikas tekst lausa kutsus eelkäijaid otsima , olgu siin mainitud puutekohti “ Orlandoga ” , Olivia võimaliku esivanemaga .",,,,no,"The phrase 'allusioonikas' is not classified as adverbial of place since it is an adjective describing the text, not a location or place.",no,no,no,no,no
11567823,18524023,1,pälvima,,el,naisüliõpilane,Naisüliõpilastest,"Naisüliõpilastest pälvis meistri nimetuse Kati Esna ( TPÜ ) , meestest kuni 65 kg Raul Malsub ( TTÜ ) , kuni 78 kg Andrus Kõrgvee ( TÜ ) , kuni 95 kg Priit Pikner ( TÜ ) ning üle 95 kg Lauri Kõrgvee .",,,,no,"The phrase 'Naisüliõpilastest' was classified as not adverbial of place because it refers to a group of 'female university students,' indicating a subject or agent, not a location.",no,no,no,no,yes
13449393,21510826,27,unistama,,el,arstidiplom,arstidiplomist,"“ Tahan kooli lõpetada , et saaksin tulevikus ise valida , mida eluga peale hakkan , ” sõnas Thorpe , kelle sõnul olevat ta varem unistanud arstidiplomist , viimasel ajal on eelistus kaldunud aga politoloogia ja majanduse poole .",,,,no,"The phrase 'arstidiplomist' was classified as not adverbial of place because it refers to 'a medical degree,' which is an object or a concept rather than a place.",no,no,no,no,no
6946527,11162302,161,selguma,,in,karate,Karates,ValgamaalaneMaailmInfopluss Postimees.ee 29.03 ( 1 ) News Corp hakkab võitlema Imedi omandiõiguse eest 29.03 ( 24 ) Herkel kritiseeris suletud nimekirjade kasutust eurovalimistel 22 : 44 29.03 Meeste karikavõitjad selgunud 22 : 43 29.03 ( 1 ) Naiste jäähokikoondis kaotas taas 22 : 33 29.03 Bagdadi liikumiskeeldu pikendati määramata ajani 22 : 17 29.03 ( 59 ) ( VIDEO ) Reporter.ee : teismelised harrastavad eluohtlikku kägistamismängu 22 : 13 29.03 ( 1 ) Meistrite liiga finaalis kohtuvad Dinamo ja Copra 21 : 52 29.03 ( 2 ) Tansaania kaevandusvaringus hukkus üle 80 inimese 21 : 51 29.03 Fausto ja BC Pirita teenisid võidulisa 21 : 26 29.03 ( VIDEO ) Reporter.ee : Pirital võeti maha sadanud lumest viimast 21 : 11 29.03 ( 35 ) Valitsev maailmameister Kimi Räikkonen külastab Eestit 21 : 10 29.03 ( 63 ) Piimaliitri hind Soomes võib tõusta üle ühe euro piiri 20 : 34 29.03 ( 27 ) ( VIDEO ) Reporter.ee : Mart Laari meelest ei suuda lääneriigid ühiselt tegutseda 20 : 17 29.03 ( 11 ) Pärnu peatänaval õitseb 900 tulpi 20 : 15 29.03 ( 5 ) Karates selgusid eesti meistrid 20 : 08 29.03 Saalihokis selgus esimene finalist 20 : 05 29.03 ( 1 ) Grete Treier sai 8. koha 19 : 48 29.03 ( 6 ) ( VIDEO ) Kasuperede liit : tunne,,,,no,The phrase 'Karates' was classified as not adverbial of place because it refers to the sport of karate itself and not to a physical location.,no,yes,no,no,no
6044150,9700709,5,kahandama,,in,töötu,töötus,Töötust kahandas noorte vähenenud töötus .,,,,no,"The phrase 'töötus' does not indicate a location or place but rather refers to a concept, so it is not an adverbial of place.",no,no,no,no,no
8843331,14207011,24,sattuma,,el,info,infost,"Eilses Postimehes ilmus Eesti Ajalehtede Liidu tegevdirektori ja meediapoliitika asjatundja Tarmu Tammerki analüüs tsensuuris süüdistamise rünnakust , mille mõned ilmselt puudulikust ja ühekülgsest infost eksitusse sattunud inimesed on Postimehe nädalalõpulisa tugevdamise vastu valla päästnud .",,,,no,"The phrase 'infost' refers to information and not a location or place, so it is not an adverbial of place.",no,no,no,no,no
9612834,15429477,8,valitsema,,ad,kontrollihetk,kontrollihetkel,AS Avaruse  Aleksandri tänava salongis Tartus valitses kontrollihetkel täielik segadus .,,,,no,"The phrase 'kontrollihetkel' refers to a specific time rather than a place, so it is not an adverbial of place.",no,no,yes,no,no
6938280,11149843,3,võluma,,in,kostüüm,kostüümides,Aina uutes kostüümides võlus publikut hispaania tantsudega Sirli Klaos .,,,,no,"The phrase 'kostüümides' refers to attire rather than a physical location or place, so it is not an adverbial of place.",no,no,no,no,no
15460970,24145858,15,olema,,el,allajäämine,allajäämisest,"Minu meelest peaks iga džentelmen oskama viskide maailmas orienteeruda , "" on Talvil viski allajäämisest viinale siiralt kahju .",,,,no,"The phrase 'allajäämisest' is not an adverbial of place because it describes defeat or losing to someone or something, rather than specifying a location.",no,no,no,no,no
2665894,4276742,6,kontrollima,,el,reegel,reeglitest,"Hansa Liit kontrollis hoolega kehtestatud reeglitest kinnipidamist , muuseas ka kaupade kvaliteeti ja karistas karmilt reeglite rikkujaid nii liidu sees kui ka väljas .",,,,no,"The phrase 'reeglitest' indicates the rules that are controlled and followed, but it does not specify a location, so it is not adverbial of place.",no,no,no,no,no
3781056,6089888,9,läkitama,,all,keegi,kellelegi,"Hiina valitsus rõhutas , et pole mingit raha kellelegi sellisel otstarbel läkitanud .",,,,no,"The phrase 'kellelegi' refers to an unspecified recipient and does not denote a location, so it is not adverbial of place.",no,no,no,no,yes
5944739,9543026,2,kohama,,ad,hinnang,hinnangul,Tema hinnangul ei kohanud iseseisvuslased 1996. aasta augustis väärilist vastupanu ja jõudsid sellepärast Groznõisse .,,,,no,"The phrase 'hinnangul' expresses someone's evaluation or opinion and does not indicate a location, so it is not adverbial of place.",no,no,no,no,no
6072110,9747307,16,harjuma,,ad,kulu,kuludel,"Eestis on selliste ladude kasutamise vastu tundnud huvi mitmed suurettevõtted , kes on harjunud oma kuludel silma peal pidama ning arvestavad tulevikus võimalike laienemisvajadustega .",,,,no,"The phrase 'kuludel' refers to expenses or costs being managed rather than a specific place, so it is not adverbial of place.",no,no,no,no,no
11384233,18241779,1,märkama,,el,Vargu,Vargust,Vargust märganud ESS Lõuna turvamees sai varga kätte .,,,,no,"The phrase 'Vargust' refers to the theft being noticed rather than a specific location, so it is not adverbial of place.",no,yes,no,no,no
15620287,24374302,5,otsima,,all,11,11'le,"otsin esituld Kawa ZX 11'le , mis on hetkel gondlivaba .",,,,no,"The phrase '11'le' indicates a target or recipient rather than a place, so it was classified as 'no'.",no,no,no,no,no
5377677,8625554,7,eemalduma,,el,idee,ideest,"Jospin eemaldus Prantsuse presidendi Jacques Chiraci ideest , mille kohaselt tuumikriikide avangard juhiks Euroopa integratsiooni , siiski toetab ta Chiraci pakutud ühise Euroopa konstitutsiooni kehtestamist .",,,,no,"The phrase 'ideest' refers to a concept or idea rather than a location, so it was classified as 'no'.",no,no,no,no,no
9282973,14913037,4,möllama,,ad,tipphetk,tipphetkel,"Eelmise aasta “ tipphetkel ” möllas Biläsuvari rajooni laagrites korraga neli surmavat nakkust - düsenteeria , koolera , katk ja malaaria .",,time,,no,"The phrase 'tipphetkel' refers to a moment in time rather than a place, so it was classified as 'no'.",no,no,yes,no,no
2969689,4763609,14,tahtma,,abl,pool,poolelt,"City arvates meeldiv sümbioos puhuks , mil ajaga pole priisata , kuid söögikoha poolelt allahindlust teha ei tahaks .",,,,no,"The phrase 'poolelt' indicates a perspective or side rather than a location, so it was classified as 'no'.",no,no,no,no,no
14725331,23198843,7,saama,vastu,in,uisk,uisus,""" Oli ette teada , et uisus me itaallastele veel vastu ei saa , "" sõnas Alaver ja kinnitas , et avavõistluse tulemused vastasid ootustele .",,,,no,"The phrase 'uisus' is not classified as an adverbial of place because it refers to the type of activity (skating), not a specific location.",no,yes,no,no,no
19817379,29298010,7,nägema,,all,pia,piale,eerox: ei näe mingit koera piale enda :pp,,,,no,The phrase 'piale' is not classified as an adverbial of place because it indicates a position on something rather than a specific location.,no,no,no,no,no
8075454,12958751,22,sõitma,,in,embus,embuses,"Veelgi vähem romantiline on fakt , et armunud professor Brainard ja Sara  ( Marcia Gay Harden )  ei sõitnudki kuupaistel teineteise embuses öise Medfieldi kohal , vaid istusid seisvas autos ja lasksid fantaasial lennata .",,,,no,The phrase 'embuses' is not classified as an adverbial of place because it describes an emotional state (being in an embrace) rather than a concrete location.,no,no,no,no,no
734250,1169699,1,põlema,,ad,Ford,Fordil,"Fordil põles salong , purunesid aknad ja deformeerus kere .",,,,no,"The phrase 'Fordil' refers to the object (Ford vehicle) and not a location, so it is not classified as an adverbial of place.",no,no,no,no,no
7181915,11552389,26,valama,,all,arhitekt,arhitektile,"“ No kuidas võib nisukesi maju ehitada ! ” ei suutnud ta oma emotsioone vaka all hoida , aimamata , et valab oma pahameele kaela arhitektile endale .",,,,no,"The phrase 'arhitektile' indicates a recipient or indirect object and does not refer to a location, so it is not classified as an adverbial of place.",no,no,no,no,yes
7129064,11465447,7,langetama,,in,apaatia,apaatias,"Solvest resigneerunud , langetas Nikyas täielikus apaatias laud .",,state,,no,"The phrase 'apaatias' refers to a state of being (apathy) rather than a location, so it is not classified as an adverbial of place.",no,no,no,no,no
12402509,19856254,10,kavandama,,all,kaabelleviseadus,kaabelleviseadusele,"Eelmisel nädalal kavandasid 34 EKLLi kuuluvat kaabellevioperaatorit monopoli soodustavale kaabelleviseadusele tähelepanu juhtida telepildi väljalülitamisega , kuid loobusid sellest .",,,,no,"The phrase 'kaabelleviseadusele' refers to the topic or subject of attention (cable law) and not a location, so it is not classified as an adverbial of place.",no,no,no,no,no
5753471,9229068,16,saatma,,el,ameeriklane,ameeriklasest,SEB Balti liigas kümnest mängust vaid kaks võitnud Tartu Ülikool/Rock saatis eile liitumiskutse ameeriklasest tagamängijale .,,alive,,no,"The phrase 'ameeriklasest' specifies the origin or identity of the player (an American) and does not indicate a location, so it is not classified as an adverbial of place.",no,no,no,no,yes
336808,520482,21,kasvama,välja,el,funktsionaalne,funktsionaalsest,"Funktsionaalsus tähendab kindlasti ka majanduslikku otstarbekkust , mistõttu väärtuse määratlemine ei saa toimuda ilma majandusliku analüüsita - esteetiline kasvab välja funktsionaalsest .",,,,no,"The phrase 'funktsionaalsest' describes the source or basis (functionality) and not a location, so it is not classified as an adverbial of place.",yes,no,no,no,no
302705,474858,5,olema,vaja,all,gaas,gaasidele,Põhjaveest ongi lisaks lahustunud gaasidele vaja eemaldada liigne karedus ja raud .,,,,no,"The phrase 'gaasidele' refers to the dissolved gases and does not indicate a location, so it is not classified as adverbial of place.",no,no,no,no,no
9452908,15179155,12,harjutama,,ad,suvehooaeg,suvehooajal,1996. aastal kavatses Räsänen juba tippspordiga lõpparve teha ja ei harjutanud suvehooajal üldse .,,time,,no,"The phrase 'suvehooajal' refers to a time period (summer season) and not a location, so it is not classified as adverbial of place.",no,no,yes,no,no
6084967,9767369,9,tooma,kaasa,all,ametnik,ametnikele,""" Me näeme tulevikus , et neile rahvuspargi ametnikele , kes tegelevad järelevalvega , toob see kaasa igavese hulga probleeme , "" nendib Putk .",,alive,,no,"The phrase 'ametnikele' refers to the officials and indicates a recipient or target, not a location, so it is not classified as adverbial of place.",no,no,no,no,yes
2954559,4738265,13,tegema,,abl,vilets,viletsalt,"Kui teed midagi edukalt , siis kannad edukuse märki , kui teed viletsalt , kannad viletsuse märki .",,,,no,"The phrase 'viletsalt' describes how something is done, not where it happens, hence it is not an adverbial of place.",no,no,no,no,no
4490618,7220830,9,andma,üle,all,ajakirjanik,ajakirjanikule,Kolmapäeva õhtul andis Haapsalu luterlik kogudus Eesti Päevalehe ajakirjanikule Anneli Ammasele üle Johannese koguduse tänavuse teeneteristi .,,alive,,no,"The phrase 'ajakirjanikule' indicates the recipient of the action and does not describe a location, so it is not an adverbial of place.",no,no,no,no,yes
12755388,20404069,6,kujunema,,el,ehitamine,ehitamisest,"Vanade majade renoveerimine kujuneks uute ehitamisest raskemaks , sest renoveeritavate majade elanike ümberasustamine on keeruline .",,,,no,"The phrase 'ehitamisest' refers to an action or activity rather than a physical location, so it is not an adverbial of place.",no,no,no,no,no
2068460,3300242,13,valitsema,,ad,aasta,aastatel,"Tulviste ettepanekuga naaseme seisu , mis valitses eesti akadeemilises elus omariikluse esimestel aastatel .",,,,no,"The phrase 'aastatel' refers to time, not a physical location, so it is not an adverbial of place.",no,no,yes,no,no
273904,432536,7,algama,,el,aeg,ajast,"Juudi seaduste kohaselt algab see näiteks ajast , mil rasedus on väliselt nähtav ( 458 ) .",,,,no,"The phrase 'ajast' refers to a point in time, not a location, and thus it is not adverbial of place.",no,no,yes,no,no
15716880,24525198,4,unistama,,el,brändi,brändist,"Ta unistab oma brändist , kus gurmaanist toidunautija tunneks täpselt ära , et just see maitsev ja mahlakas praad on Rägaveres kasvatatud aberdiin-angusest tehtud .",,,,no,"The phrase 'brändist' refers to an abstract concept, not a physical location, and thus it is not adverbial of place.",yes,no,no,no,no
2724106,4369508,23,pääsema,,in,huvi,huvides,"Belglaste nõudmisel staadionile kutsutud UEFA delegaadi sõnum aga oli selge : "" Eestlased pole süüdi , et lund sajab ja mängu toimumise huvides belglased platsile ei pääse . """,,,,no,"The phrase 'huvides' relates to a purpose or interest, not a location, and thus it is not adverbial of place.",no,no,no,no,no
12717038,20345104,2,kutsuma,esile,in,roll,rollis,"Vahetusmehe rollis Jordan kutsus esile rahva naerupahvakud , kui viskas neli minutit enne lõppu järjest kaks vabaviset mööda ning üritas hetk hiljem kiirrünnakul ebaõnnestunult pealt panna - pall põrkas korvirõngalt tagasi .",,,,no,"The phrase 'rollis' refers to a role or position and does not indicate a specific location, hence it is not an adverbial of place.",no,no,no,no,no
17058205,26219000,6,märkama,,el,sadamatöötaja,sadamatöötajatest,"Ta kinnitab , et keegi sadamatöötajatest midagi kahtlast ei märganud .",,,,no,"The phrase 'sadamatöötajatest' refers to people working at the port but does not indicate a place or location, so it is not adverbial of place.",no,no,no,no,yes
9129705,14677696,5,tunnistama,,all,peksmine,peksmisele,Vaatamata naiste eriti sadistlikule peksmisele ja tapmisele tunnistas psühhiaatriline ekspertiis Narvas seksuaalmaniakkideks ristitud mehed süüdivaks .,,,,no,"The phrase 'peksmisele' refers to an action (beating) and not a location, making it not an adverbial of place.",no,yes,no,no,no
1891028,3012539,10,otsima,,in,dirigeerimine,dirigeerimises,"Pole ime , et ta sügav muusikuloomus otsib väljundit dirigeerimises .",,,,no,"The phrase 'dirigeerimises' pertains to an activity (conducting) and not a location, so it is not adverbial of place.",no,no,no,no,no
1501738,2390118,7,unistama,,el,klaverimäng,klaverimängust,Lisaks tantsu- ja keeletundidele unistab Mirell klaverimängust .,,,,no,"The phrase 'klaverimängust' relates to the activity of playing the piano and not to a specific location, therefore it is not an adverbial of place.",no,no,no,no,no
8377832,13425163,3,esitama,,in,eurokava,eurokavas,"Valitsus esitas eurokavas üsna kitsapiiriliselt , Iirimaal on öeldud ka ultimatiivselt , oma nõuded IGCle .",,,,no,"The phrase 'eurokavas' refers to a topic or subject matter and does not specify a location where something happens, thus it is not an adverbial of place.",yes,no,no,no,no
5397563,8656042,15,seadma,,all,geeniuuring,geeniuuringutele,"Inimeste teadlikkus igasuguse inimkloonimise mõttetusest tõuseb tasemele , mis ei ohusta ega sea piiranguid geeniuuringutele .",,,,no,"The phrase 'geeniuuringutele' refers to research or a focus area rather than indicating a spatial location, so it is not classified as an adverbial of place.",no,no,no,no,no
10584278,16965760,11,kihutama,,ad,suusk,suuskadel,"Uues Bondi-filmis "" Maailmast ei piisa "" kihutab salaagent 007 suuskadel hoogsalt mäenõlvu mööda , kuid Brosnanit pidi ka kõige lihtsamatel võtetel asendama kaskadöör .",,,,no,"The phrase 'suuskadel' describes the means or manner (on skis) rather than specifying a location, so it is not an adverbial of place.",no,no,no,no,no
